"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","rt_ref","rt_paired","ref_cat_num","paired_cat_num","ref_cat","paired_cat","text_Gabbro","text_Peridotite","time_obs","time_resp","text_Pegmatite","text_Basalt","text_Andesite","text_Diorite","time_fb1","time_fb2"
"","","","","","","","","","","","html-button-response","393","2.0.0","750726","63c3068bd61c16717eeea2e5","4","46","853","","","","","","","","","<img src= rock_img/I_Pumice_15.jpg style=""width:8cm; height:7.86cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","3","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","394","2.0.0","752178","63c3068bd61c16717eeea2e5","4","46","1450","","","","","","","","","<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>","4","class_response","3","train","11","Obsidian","Obsidian","14","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","395","2.0.0","753150","63c3068bd61c16717eeea2e5","4","46","970","","","","","","","","","<img src= rock_img/I_Obsidian_14.jpg style=""width:8cm; height:7.64cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","3","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","396","2.0.0","755657","63c3068bd61c16717eeea2e5","4","46","2505","","","","","","","","","<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","2","class_response","3","train","12","Diorite","Andesite","09","false","3","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","397","2.0.0","756589","63c3068bd61c16717eeea2e5","4","46","930","","","","","","","","","<img src= rock_img/I_Andesite_09.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","757946","63c3068bd61c16717eeea2e5","4","46","1355","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","761472","63c3068bd61c16717eeea2e5","4","46","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","2589.1999999955297","935","1","3","Andesite","Diorite","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","786520","63c3068bd61c16717eeea2e5","4","46","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","","","","","","","6278.29999999702","18765.30000000447","","","plain grey speckled","small speckled colorful","",""
"","","","","","","","","","","","html-button-response","402","2.0.0","791954","63c3068bd61c16717eeea2e5","4","46","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","2424.9000000059605","3007.2999999970198","4","3","Gabbro","Diorite","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","814280","63c3068bd61c16717eeea2e5","4","46","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","","","","","plain grey flat","","6230.5","16091.69999999553","","","","colorful speclked small","",""
"","","","","","","","","","","","html-button-response","404","2.0.0","818307","63c3068bd61c16717eeea2e5","4","46","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","3124.5999999940395","901.1000000014901","4","1","Gabbro","Andesite","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","837142","63c3068bd61c16717eeea2e5","4","46","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","","","","","darker greenish jagged","","6164.89999999851","12664.79999999702","","","speckled grey flat","","",""
"","","","","","","","","","","","html-button-response","407","2.0.0","838778","63c3068bd61c16717eeea2e5","4","46","1635","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","840417","63c3068bd61c16717eeea2e5","4","46","1636","","","","","","","","","<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>","2","class_response","3","test","1","Diorite","Diorite","08","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","840919","63c3068bd61c16717eeea2e5","4","46","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","842289","63c3068bd61c16717eeea2e5","4","46","1367","","","","","","","","","<img src= ""rock_img/I_Pumice_04.jpg"" style=""width:8cm; height:6.819999999999999cm;""><p>What type of rock is this?</p>","7","class_response","3","test","2","Pumice","Pumice","04","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","842790","63c3068bd61c16717eeea2e5","4","46","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","847015","63c3068bd61c16717eeea2e5","4","46","4223","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","5","class_response","3","test","3","Pegmatite","Diorite","09","false","6","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","847517","63c3068bd61c16717eeea2e5","4","46","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","849340","63c3068bd61c16717eeea2e5","4","46","1822","","","","","","","","","<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>","5","class_response","3","test","4","Pegmatite","Pegmatite","09","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","849842","63c3068bd61c16717eeea2e5","4","46","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","851780","63c3068bd61c16717eeea2e5","4","46","1937","","","","","","","","","<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>","3","class_response","3","test","5","Gabbro","Peridotite","10","false","4","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","852282","63c3068bd61c16717eeea2e5","4","46","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","854201","63c3068bd61c16717eeea2e5","4","46","1917","","","","","","","","","<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>","0","class_response","3","test","6","Andesite","Pegmatite","05","false","1","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","854703","63c3068bd61c16717eeea2e5","4","46","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","856158","63c3068bd61c16717eeea2e5","4","46","1453","","","","","","","","","<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>","4","class_response","3","test","7","Obsidian","Obsidian","12","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","856660","63c3068bd61c16717eeea2e5","4","46","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","858663","63c3068bd61c16717eeea2e5","4","46","2001","","","","","","","","","<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>","2","class_response","3","test","8","Diorite","Gabbro","12","false","3","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","859165","63c3068bd61c16717eeea2e5","4","46","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","860955","63c3068bd61c16717eeea2e5","4","46","1788","","","","","","","","","<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","2","class_response","3","test","9","Diorite","Gabbro","15","false","3","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","861457","63c3068bd61c16717eeea2e5","4","46","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","426","2.0.0","864231","63c3068bd61c16717eeea2e5","4","46","2772","","","","","","","","","<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>","6","class_response","3","test","10","Peridotite","Peridotite","02","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","427","2.0.0","864734","63c3068bd61c16717eeea2e5","4","46","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","428","2.0.0","866785","63c3068bd61c16717eeea2e5","4","46","2049","","","","","","","","","<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>","5","class_response","3","test","11","Pegmatite","Pegmatite","16","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","429","2.0.0","867287","63c3068bd61c16717eeea2e5","4","46","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","430","2.0.0","868526","63c3068bd61c16717eeea2e5","4","46","1237","","","","","","","","","<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>","4","class_response","3","test","12","Obsidian","Obsidian","11","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","431","2.0.0","869028","63c3068bd61c16717eeea2e5","4","46","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","432","2.0.0","870782","63c3068bd61c16717eeea2e5","4","46","1751","","","","","","","","","<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>","2","class_response","3","test","13","Diorite","Gabbro","08","false","3","4","","","","","","","","","","","","","","","",""
