"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","rt_ref","rt_paired","ref_cat_num","paired_cat_num","ref_cat","paired_cat"
"","","","","","","","","","","","html-keyboard-response","100","2.0.0","214267","570d22b35e5156000efd8bd5","4","49","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","47","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","101","2.0.0","217661","570d22b35e5156000efd8bd5","4","49","3393","","","","","","","","","<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>","4","class_response","0","test","48","Obsidian","Pegmatite","11","false","5","6","","","","","",""
"","","","","","","","","","","","html-keyboard-response","102","2.0.0","218166","570d22b35e5156000efd8bd5","4","49","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","48","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","103","2.0.0","259896","570d22b35e5156000efd8bd5","4","49","41708","","","","","","","","[{""page_index"":0,""viewing_time"":31748},{""page_index"":1,""viewing_time"":9960}]","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","104","2.0.0","261468","570d22b35e5156000efd8bd5","4","49","1571","","","","","","","","","","0","start_train","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","106","2.0.0","263381","570d22b35e5156000efd8bd5","4","49","1911","","","","","","","","","<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","3","class_response","1","train","1","Gabbro","Pegmatite","10","false","4","6","","","","","",""
"","","","","","","","","","","","html-button-response","107","2.0.0","265673","570d22b35e5156000efd8bd5","4","49","2290","","","","","","","","","<img src= rock_img/I_Pegmatite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","1","train","1","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","108","2.0.0","270763","570d22b35e5156000efd8bd5","4","49","5087","","","","","","","","","<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","3","class_response","1","train","2","Gabbro","Gabbro","11","true","4","4","","","","","",""
"","","","","","","","","","","","html-button-response","109","2.0.0","272138","570d22b35e5156000efd8bd5","4","49","1374","","","","","","","","","<img src= rock_img/I_Gabbro_11.jpg style=""width:8cm; height:6.2cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","1","train","2","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","110","2.0.0","274273","570d22b35e5156000efd8bd5","4","49","2133","","","","","","","","","<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>","6","class_response","1","train","3","Peridotite","Andesite","11","false","7","1","","","","","",""
"","","","","","","","","","","","html-button-response","111","2.0.0","276977","570d22b35e5156000efd8bd5","4","49","2701","","","","","","","","","<img src= rock_img/I_Andesite_11.jpg style=""width:8cm; height:4.92cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","1","train","3","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","112","2.0.0","282604","570d22b35e5156000efd8bd5","4","49","5623","","","","","","","","","<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>","5","class_response","1","train","4","Pegmatite","Basalt","01","false","6","2","","","","","",""
"","","","","","","","","","","","html-button-response","113","2.0.0","284002","570d22b35e5156000efd8bd5","4","49","1394","","","","","","","","","<img src= rock_img/I_Basalt_01.jpg style=""width:8cm; height:7.880000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","1","train","4","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","114","2.0.0","295106","570d22b35e5156000efd8bd5","4","49","11102","","","","","","","","","<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>","1","class_response","1","train","5","Basalt","Peridotite","07","false","2","7","","","","","",""
"","","","","","","","","","","","html-button-response","115","2.0.0","296228","570d22b35e5156000efd8bd5","4","49","1120","","","","","","","","","<img src= rock_img/I_Peridotite_07.jpg style=""width:8cm; height:4.83cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","1","train","5","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","116","2.0.0","298710","570d22b35e5156000efd8bd5","4","49","2480","","","","","","","","","<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>","4","class_response","1","train","6","Obsidian","Pegmatite","16","false","5","6","","","","","",""
"","","","","","","","","","","","html-button-response","117","2.0.0","300062","570d22b35e5156000efd8bd5","4","49","1350","","","","","","","","","<img src= rock_img/I_Pegmatite_16.jpg style=""width:8cm; height:5.8cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","1","train","6","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","118","2.0.0","301942","570d22b35e5156000efd8bd5","4","49","1879","","","","","","","","","<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>","3","class_response","1","train","7","Gabbro","Obsidian","11","false","4","5","","","","","",""
"","","","","","","","","","","","html-button-response","119","2.0.0","304464","570d22b35e5156000efd8bd5","4","49","2520","","","","","","","","","<img src= rock_img/I_Obsidian_11.jpg style=""width:8cm; height:6.05cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","1","train","7","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","120","2.0.0","309775","570d22b35e5156000efd8bd5","4","49","5309","","","","","","","","","<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>","7","class_response","1","train","8","Pumice","Diorite","11","false","8","3","","","","","",""
"","","","","","","","","","","","html-button-response","121","2.0.0","310921","570d22b35e5156000efd8bd5","4","49","1143","","","","","","","","","<img src= rock_img/I_Diorite_11.jpg style=""width:8cm; height:7.11cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","1","train","8","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","122","2.0.0","312478","570d22b35e5156000efd8bd5","4","49","1556","","","","","","","","","<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>","2","class_response","1","train","9","Diorite","Pumice","06","false","3","8","","","","","",""
"","","","","","","","","","","","html-button-response","123","2.0.0","314051","570d22b35e5156000efd8bd5","4","49","1570","","","","","","","","","<img src= rock_img/I_Pumice_06.jpg style=""width:8cm; height:6.9399999999999995cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","1","train","9","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","124","2.0.0","316058","570d22b35e5156000efd8bd5","4","49","2004","","","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","4","class_response","1","train","10","Obsidian","Obsidian","10","true","5","5","","","","","",""
"","","","","","","","","","","","html-button-response","125","2.0.0","317283","570d22b35e5156000efd8bd5","4","49","1223","","","","","","","","","<img src= rock_img/I_Obsidian_10.jpg style=""width:8cm; height:6.260000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","1","train","10","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","126","2.0.0","319235","570d22b35e5156000efd8bd5","4","49","1949","","","","","","","","","<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>","4","class_response","1","train","11","Obsidian","Basalt","06","false","5","2","","","","","",""
"","","","","","","","","","","","html-button-response","127","2.0.0","320564","570d22b35e5156000efd8bd5","4","49","1327","","","","","","","","","<img src= rock_img/I_Basalt_06.jpg style=""width:8cm; height:7.06cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","1","train","11","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","128","2.0.0","324034","570d22b35e5156000efd8bd5","4","49","3468","","","","","","","","","<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>","2","class_response","1","train","12","Diorite","Peridotite","05","false","3","7","","","","","",""
"","","","","","","","","","","","html-button-response","129","2.0.0","325005","570d22b35e5156000efd8bd5","4","49","970","","","","","","","","","<img src= rock_img/I_Peridotite_05.jpg style=""width:8cm; height:7.1499999999999995cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","1","train","12","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","130","2.0.0","356702","570d22b35e5156000efd8bd5","4","49","31694","","","","","","","","[{""page_index"":0,""viewing_time"":2844},{""page_index"":1,""viewing_time"":12072},{""page_index"":2,""viewing_time"":7303},{""page_index"":3,""viewing_time"":9475}]","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","131","2.0.0","358059","570d22b35e5156000efd8bd5","4","49","1357","","","","","","","","","","0","start_train","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","132","2.0.0","372160","570d22b35e5156000efd8bd5","4","49","","","","","","","","","","","","cat_selection","1","train","1","","","","","","","5879","8219","8","7","Pumice","Peridotite"
