"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num"
"","","","","","","","","","","","instructions","103","2.0.0","6730032","64dbb43e8bfa212e6da507e5","4","5","3076146","","","","","","","","[{""page_index"":0,""viewing_time"":2663135},{""page_index"":1,""viewing_time"":413010}]","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","104","2.0.0","7061027","64dbb43e8bfa212e6da507e5","4","5","330987","","","","","","","","","","0","start_train","","","","","","","","",""
"","","","","","","","","","","","html-button-response","106","2.0.0","7214622","64dbb43e8bfa212e6da507e5","4","5","153584","","","","","","","","","<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>","1","class_response","1","train","1","Basalt","Diorite","08","false","2","3"
"","","","","","","","","","","","html-button-response","107","2.0.0","7217669","64dbb43e8bfa212e6da507e5","4","5","3038","","","","","","","","","<img src= rock_img/I_Diorite_08.jpg style=""width:8cm; height:6.37cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","1","train","1","","","","","",""
"","","","","","","","","","","","html-button-response","108","2.0.0","7225034","64dbb43e8bfa212e6da507e5","4","5","7355","","","","","","","","","<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>","5","class_response","1","train","2","Pegmatite","Pegmatite","08","true","6","6"
"","","","","","","","","","","","html-button-response","109","2.0.0","7228716","64dbb43e8bfa212e6da507e5","4","5","3674","","","","","","","","","<img src= rock_img/I_Pegmatite_08.jpg style=""width:8cm; height:7.68cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","1","train","2","","","","","",""
"","","","","","","","","","","","html-button-response","110","2.0.0","7233482","64dbb43e8bfa212e6da507e5","4","5","4757","","","","","","","","","<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>","0","class_response","1","train","3","Andesite","Pumice","15","false","1","8"
"","","","","","","","","","","","html-button-response","111","2.0.0","7236697","64dbb43e8bfa212e6da507e5","4","5","3208","","","","","","","","","<img src= rock_img/I_Pumice_15.jpg style=""width:8cm; height:7.86cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","1","train","3","","","","","",""
"","","","","","","","","","","","html-button-response","112","2.0.0","7252612","64dbb43e8bfa212e6da507e5","4","5","11739","","","","","","","","","<img src= ""rock_img/I_Andesite_04.jpg"" style=""width:8cm; height:5.96cm;""><p>What type of rock is this?</p>","1","class_response","1","train","4","Basalt","Andesite","04","false","2","1"
"","","","","","","","","","","","html-button-response","113","2.0.0","7254478","64dbb43e8bfa212e6da507e5","4","5","1857","","","","","","","","","<img src= rock_img/I_Andesite_04.jpg style=""width:8cm; height:5.96cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","1","train","4","","","","","",""
"","","","","","","","","","","","html-button-response","114","2.0.0","7257693","64dbb43e8bfa212e6da507e5","4","5","3205","","","","","","","","","<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>","5","class_response","1","train","5","Pegmatite","Peridotite","14","false","6","7"
"","","","","","","","","","","","html-button-response","115","2.0.0","7261809","64dbb43e8bfa212e6da507e5","4","5","4106","","","","","","","","","<img src= rock_img/I_Peridotite_14.jpg style=""width:8cm; height:5.3cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","1","train","5","","","","","",""
"","","","","","","","","","","","html-button-response","116","2.0.0","7266604","64dbb43e8bfa212e6da507e5","4","5","4785","","","","","","","","","<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","7","class_response","1","train","6","Pumice","Diorite","13","false","8","3"
"","","","","","","","","","","","html-button-response","117","2.0.0","7270456","64dbb43e8bfa212e6da507e5","4","5","3843","","","","","","","","","<img src= rock_img/I_Diorite_13.jpg style=""width:8cm; height:6.29cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","1","train","6","","","","","",""
"","","","","","","","","","","","html-button-response","118","2.0.0","7273131","64dbb43e8bfa212e6da507e5","4","5","2667","","","","","","","","","<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>","5","class_response","1","train","7","Pegmatite","Peridotite","04","false","6","7"
"","","","","","","","","","","","html-button-response","119","2.0.0","7275037","64dbb43e8bfa212e6da507e5","4","5","1898","","","","","","","","","<img src= rock_img/I_Peridotite_04.jpg style=""width:8cm; height:6.680000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","1","train","7","","","","","",""
"","","","","","","","","","","","html-button-response","120","2.0.0","7280354","64dbb43e8bfa212e6da507e5","4","5","5068","","","","","","","","","<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>","1","class_response","1","train","8","Basalt","Gabbro","12","false","2","4"
"","","","","","","","","","","","html-button-response","121","2.0.0","7282737","64dbb43e8bfa212e6da507e5","4","5","2372","","","","","","","","","<img src= rock_img/I_Gabbro_12.jpg style=""width:8cm; height:7.800000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","1","train","8","","","","","",""
"","","","","","","","","","","","html-button-response","122","2.0.0","7285102","64dbb43e8bfa212e6da507e5","4","5","2274","","","","","","","","","<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>","5","class_response","1","train","9","Pegmatite","Obsidian","12","false","6","5"
"","","","","","","","","","","","html-button-response","123","2.0.0","7287256","64dbb43e8bfa212e6da507e5","4","5","2145","","","","","","","","","<img src= rock_img/I_Obsidian_12.jpg style=""width:8cm; height:6.53cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","1","train","9","","","","","",""
"","","","","","","","","","","","html-button-response","124","2.0.0","7335617","64dbb43e8bfa212e6da507e5","4","5","48280","","","","","","","","","<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","0","class_response","1","train","10","Andesite","Basalt","09","false","1","2"
"","","","","","","","","","","","html-button-response","125","2.0.0","7751213","64dbb43e8bfa212e6da507e5","4","5","415577","","","","","","","","","<img src= rock_img/I_Basalt_09.jpg style=""width:8cm; height:6.2cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","1","train","10","","","","","",""
"","","","","","","","","","","","html-button-response","126","2.0.0","7755296","64dbb43e8bfa212e6da507e5","4","5","4075","","","","","","","","","<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>","4","class_response","1","train","11","Obsidian","Obsidian","08","true","5","5"
"","","","","","","","","","","","html-button-response","127","2.0.0","7756995","64dbb43e8bfa212e6da507e5","4","5","1692","","","","","","","","","<img src= rock_img/I_Obsidian_08.jpg style=""width:8cm; height:7.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","1","train","11","","","","","",""
"","","","","","","","","","","","html-button-response","128","2.0.0","7760444","64dbb43e8bfa212e6da507e5","4","5","3442","","","","","","","","","<img src= ""rock_img/I_Gabbro_13.jpg"" style=""width:8cm; height:5.08cm;""><p>What type of rock is this?</p>","6","class_response","1","train","12","Peridotite","Gabbro","13","false","7","4"
"","","","","","","","","","","","html-button-response","129","2.0.0","7761960","64dbb43e8bfa212e6da507e5","4","5","1509","","","","","","","","","<img src= rock_img/I_Gabbro_13.jpg style=""width:8cm; height:5.08cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","1","train","12","","","","","",""
