"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","rt_ref","rt_paired","ref_cat_num","paired_cat_num","ref_cat","paired_cat"
"","","","","","","","","","","","html-keyboard-response","100","2.0.0","506156","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","47","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","101","2.0.0","529171","6172cf92f2ea6613f717abb6","4","11","23015","","","","","","","","","<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>","1","class_response","0","test","48","Basalt","Gabbro","03","false","2","4","","","","","",""
"","","","","","","","","","","","html-keyboard-response","102","2.0.0","529687","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","48","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","103","2.0.0","582194","6172cf92f2ea6613f717abb6","4","11","52470","","","","","","","","[{""page_index"":0,""viewing_time"":41496},{""page_index"":1,""viewing_time"":10974}]","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","104","2.0.0","593878","6172cf92f2ea6613f717abb6","4","11","11685","","","","","","","","","","0","start_train","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","106","2.0.0","597014","6172cf92f2ea6613f717abb6","4","11","3135","","","","","","","","","<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>","4","class_response","1","train","1","Obsidian","Obsidian","02","true","5","5","","","","","",""
"","","","","","","","","","","","html-button-response","107","2.0.0","602834","6172cf92f2ea6613f717abb6","4","11","5818","","","","","","","","","<img src= rock_img/I_Obsidian_02.jpg style=""width:8cm; height:7.51cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","1","train","1","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","108","2.0.0","608759","6172cf92f2ea6613f717abb6","4","11","5922","","","","","","","","","<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>","0","class_response","1","train","2","Andesite","Gabbro","12","false","1","4","","","","","",""
"","","","","","","","","","","","html-button-response","109","2.0.0","614252","6172cf92f2ea6613f717abb6","4","11","5490","","","","","","","","","<img src= rock_img/I_Gabbro_12.jpg style=""width:8cm; height:7.800000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","1","train","2","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","110","2.0.0","617884","6172cf92f2ea6613f717abb6","4","11","3630","","","","","","","","","<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>","6","class_response","1","train","3","Peridotite","Pumice","13","false","7","8","","","","","",""
"","","","","","","","","","","","html-button-response","111","2.0.0","625199","6172cf92f2ea6613f717abb6","4","11","7314","","","","","","","","","<img src= rock_img/I_Pumice_13.jpg style=""width:8cm; height:8.200000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","1","train","3","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","112","2.0.0","631910","6172cf92f2ea6613f717abb6","4","11","6709","","","","","","","","","<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>","5","class_response","1","train","4","Pegmatite","Pegmatite","05","true","6","6","","","","","",""
"","","","","","","","","","","","html-button-response","113","2.0.0","652970","6172cf92f2ea6613f717abb6","4","11","21058","","","","","","","","","<img src= rock_img/I_Pegmatite_05.jpg style=""width:8cm; height:7.300000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","1","train","4","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","114","2.0.0","659315","6172cf92f2ea6613f717abb6","4","11","6344","","","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","4","class_response","1","train","5","Obsidian","Obsidian","10","true","5","5","","","","","",""
"","","","","","","","","","","","html-button-response","115","2.0.0","662333","6172cf92f2ea6613f717abb6","4","11","3015","","","","","","","","","<img src= rock_img/I_Obsidian_10.jpg style=""width:8cm; height:6.260000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","1","train","5","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","116","2.0.0","666297","6172cf92f2ea6613f717abb6","4","11","3961","","","","","","","","","<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>","3","class_response","1","train","6","Gabbro","Peridotite","04","false","4","7","","","","","",""
"","","","","","","","","","","","html-button-response","117","2.0.0","671011","6172cf92f2ea6613f717abb6","4","11","4713","","","","","","","","","<img src= rock_img/I_Peridotite_04.jpg style=""width:8cm; height:6.680000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","1","train","6","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","118","2.0.0","675983","6172cf92f2ea6613f717abb6","4","11","4970","","","","","","","","","<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>","3","class_response","1","train","7","Gabbro","Basalt","01","false","4","2","","","","","",""
"","","","","","","","","","","","html-button-response","119","2.0.0","679315","6172cf92f2ea6613f717abb6","4","11","3330","","","","","","","","","<img src= rock_img/I_Basalt_01.jpg style=""width:8cm; height:7.880000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","1","train","7","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","120","2.0.0","725766","6172cf92f2ea6613f717abb6","4","11","46453","","","","","","","","","<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>","5","class_response","1","train","8","Pegmatite","Diorite","02","false","6","3","","","","","",""
"","","","","","","","","","","","html-button-response","121","2.0.0","728988","6172cf92f2ea6613f717abb6","4","11","3219","","","","","","","","","<img src= rock_img/I_Diorite_02.jpg style=""width:8cm; height:6.27cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","1","train","8","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","122","2.0.0","732559","6172cf92f2ea6613f717abb6","4","11","3569","","","","","","","","","<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>","3","class_response","1","train","9","Gabbro","Pumice","08","false","4","8","","","","","",""
"","","","","","","","","","","","html-button-response","123","2.0.0","735459","6172cf92f2ea6613f717abb6","4","11","2897","","","","","","","","","<img src= rock_img/I_Pumice_08.jpg style=""width:8cm; height:6.67cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","1","train","9","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","124","2.0.0","739996","6172cf92f2ea6613f717abb6","4","11","4535","","","","","","","","","<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>","5","class_response","1","train","10","Pegmatite","Gabbro","01","false","6","4","","","","","",""
"","","","","","","","","","","","html-button-response","125","2.0.0","742720","6172cf92f2ea6613f717abb6","4","11","2723","","","","","","","","","<img src= rock_img/I_Gabbro_01.jpg style=""width:8cm; height:5.21cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","1","train","10","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","126","2.0.0","748187","6172cf92f2ea6613f717abb6","4","11","5464","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","6","class_response","1","train","11","Peridotite","Diorite","09","false","7","3","","","","","",""
"","","","","","","","","","","","html-button-response","127","2.0.0","750502","6172cf92f2ea6613f717abb6","4","11","2313","","","","","","","","","<img src= rock_img/I_Diorite_09.jpg style=""width:8cm; height:5.27cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","1","train","11","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","128","2.0.0","758678","6172cf92f2ea6613f717abb6","4","11","8173","","","","","","","","","<img src= ""rock_img/I_Andesite_07.jpg"" style=""width:8cm; height:5.93cm;""><p>What type of rock is this?</p>","2","class_response","1","train","12","Diorite","Andesite","07","false","3","1","","","","","",""
"","","","","","","","","","","","html-button-response","129","2.0.0","773183","6172cf92f2ea6613f717abb6","4","11","14503","","","","","","","","","<img src= rock_img/I_Andesite_07.jpg style=""width:8cm; height:5.93cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","1","train","12","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","130","2.0.0","948540","6172cf92f2ea6613f717abb6","4","11","175363","","","","","","","","[{""page_index"":0,""viewing_time"":35548},{""page_index"":1,""viewing_time"":65376},{""page_index"":2,""viewing_time"":53590},{""page_index"":3,""viewing_time"":20848}]","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","131","2.0.0","951929","6172cf92f2ea6613f717abb6","4","11","3387","","","","","","","","","","0","start_train","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","132","2.0.0","982712","6172cf92f2ea6613f717abb6","4","11","","","","","","","","","","","","cat_selection","1","train","1","","","","","","","14551.900000035763","16228.099999964237","3","6","",""
