"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num"
"","","","","","","","","","","","html-button-response","35","2.0.0","115523","6365b39d456c37b91bf98540","3","15","2849","","","","","","","","","<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>","7","class_response","0","test","15","Pumice","Diorite","12","false","8","3"
"","","","","","","","","","","","html-keyboard-response","36","2.0.0","116024","6365b39d456c37b91bf98540","3","15","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","15","","","","","",""
"","","","","","","","","","","","html-button-response","37","2.0.0","117610","6365b39d456c37b91bf98540","3","15","1585","","","","","","","","","<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>","6","class_response","0","test","16","Peridotite","Peridotite","14","true","7","7"
"","","","","","","","","","","","html-keyboard-response","38","2.0.0","118116","6365b39d456c37b91bf98540","3","15","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","16","","","","","",""
"","","","","","","","","","","","html-button-response","39","2.0.0","121370","6365b39d456c37b91bf98540","3","15","3252","","","","","","","","","<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","2","class_response","0","test","17","Diorite","Peridotite","15","false","3","7"
"","","","","","","","","","","","html-keyboard-response","40","2.0.0","121887","6365b39d456c37b91bf98540","3","15","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","17","","","","","",""
"","","","","","","","","","","","html-button-response","41","2.0.0","124730","6365b39d456c37b91bf98540","3","15","2842","","","","","","","","","<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>","0","class_response","0","test","18","Andesite","Diorite","11","false","1","3"
"","","","","","","","","","","","html-keyboard-response","42","2.0.0","125234","6365b39d456c37b91bf98540","3","15","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","18","","","","","",""
"","","","","","","","","","","","html-button-response","43","2.0.0","129106","6365b39d456c37b91bf98540","3","15","3870","","","","","","","","","<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>","6","class_response","0","test","19","Peridotite","Diorite","08","false","7","3"
"","","","","","","","","","","","html-keyboard-response","44","2.0.0","129607","6365b39d456c37b91bf98540","3","15","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","19","","","","","",""
"","","","","","","","","","","","html-button-response","45","2.0.0","131427","6365b39d456c37b91bf98540","3","15","1818","","","","","","","","","<img src= ""rock_img/I_Basalt_05.jpg"" style=""width:8cm; height:8.18cm;""><p>What type of rock is this?</p>","4","class_response","0","test","20","Obsidian","Basalt","05","false","5","2"
"","","","","","","","","","","","html-keyboard-response","46","2.0.0","131939","6365b39d456c37b91bf98540","3","15","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","20","","","","","",""
"","","","","","","","","","","","html-button-response","47","2.0.0","134537","6365b39d456c37b91bf98540","3","15","2597","","","","","","","","","<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>","2","class_response","0","test","21","Diorite","Peridotite","16","false","3","7"
"","","","","","","","","","","","html-keyboard-response","48","2.0.0","135046","6365b39d456c37b91bf98540","3","15","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","21","","","","","",""
"","","","","","","","","","","","html-button-response","49","2.0.0","137796","6365b39d456c37b91bf98540","3","15","2746","","","","","","","","","<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","0","class_response","0","test","22","Andesite","Gabbro","05","false","1","4"
"","","","","","","","","","","","html-keyboard-response","50","2.0.0","138300","6365b39d456c37b91bf98540","3","15","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","22","","","","","",""
"","","","","","","","","","","","html-button-response","51","2.0.0","141082","6365b39d456c37b91bf98540","3","15","2781","","","","","","","","","<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>","7","class_response","0","test","23","Pumice","Basalt","14","false","8","2"
"","","","","","","","","","","","html-keyboard-response","52","2.0.0","141585","6365b39d456c37b91bf98540","3","15","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","23","","","","","",""
"","","","","","","","","","","","html-button-response","53","2.0.0","144674","6365b39d456c37b91bf98540","3","15","3087","","","","","","","","","<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>","2","class_response","0","test","24","Diorite","Pegmatite","12","false","3","6"
"","","","","","","","","","","","html-keyboard-response","54","2.0.0","145176","6365b39d456c37b91bf98540","3","15","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","24","","","","","",""
"","","","","","","","","","","","html-button-response","55","2.0.0","146349","6365b39d456c37b91bf98540","3","15","1172","","","","","","","","","<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>","5","class_response","0","test","25","Pegmatite","Obsidian","08","false","6","5"
"","","","","","","","","","","","html-keyboard-response","56","2.0.0","146852","6365b39d456c37b91bf98540","3","15","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","25","","","","","",""
"","","","","","","","","","","","html-button-response","57","2.0.0","153010","6365b39d456c37b91bf98540","3","15","6157","","","","","","","","","<img src= ""rock_img/I_Obsidian_09.jpg"" style=""width:8cm; height:5cm;""><p>What type of rock is this?</p>","4","class_response","0","test","26","Obsidian","Obsidian","09","true","5","5"
"","","","","","","","","","","","html-keyboard-response","58","2.0.0","153515","6365b39d456c37b91bf98540","3","15","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","26","","","","","",""
"","","","","","","","","","","","html-button-response","59","2.0.0","167002","6365b39d456c37b91bf98540","3","15","13485","","","","","","","","","<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>","2","class_response","0","test","27","Diorite","Obsidian","06","false","3","5"
"","","","","","","","","","","","html-keyboard-response","60","2.0.0","167517","6365b39d456c37b91bf98540","3","15","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","27","","","","","",""
"","","","","","","","","","","","html-button-response","61","2.0.0","169362","6365b39d456c37b91bf98540","3","15","1843","","","","","","","","","<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","1","class_response","0","test","28","Basalt","Andesite","09","false","2","1"
"","","","","","","","","","","","html-keyboard-response","62","2.0.0","169870","6365b39d456c37b91bf98540","3","15","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","28","","","","","",""
"","","","","","","","","","","","html-button-response","63","2.0.0","175018","6365b39d456c37b91bf98540","3","15","5146","","","","","","","","","<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>","3","class_response","0","test","29","Gabbro","Gabbro","08","true","4","4"
"","","","","","","","","","","","html-keyboard-response","64","2.0.0","175530","6365b39d456c37b91bf98540","3","15","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","29","","","","","",""
