"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","rt_ref","rt_paired","ref_cat_num","paired_cat_num","ref_cat","paired_cat","text_Pegmatite","text_Peridotite","time_obs","time_resp","text_Diorite","text_Andesite","text_Gabbro","text_Basalt","time_fb1","time_fb2","text_Pumice"
"","","","","","","","","","","","html-button-response","241","2.0.0","946278","55d234b45bc5bc0005d9039d","4","34","935","","","","","","","","","<img src= rock_img/I_Pegmatite_15.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","242","2.0.0","950994","55d234b45bc5bc0005d9039d","4","34","4715","","","","","","","","","<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>","2","class_response","2","train","2","Diorite","Diorite","15","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","243","2.0.0","952138","55d234b45bc5bc0005d9039d","4","34","1143","","","","","","","","","<img src= rock_img/I_Diorite_15.jpg style=""width:8cm; height:5.54cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","244","2.0.0","956174","55d234b45bc5bc0005d9039d","4","34","4035","","","","","","","","","<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","6","class_response","2","train","3","Peridotite","Pegmatite","03","false","7","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","245","2.0.0","957249","55d234b45bc5bc0005d9039d","4","34","1074","","","","","","","","","<img src= rock_img/I_Pegmatite_03.jpg style=""width:8cm; height:5.239999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","246","2.0.0","958685","55d234b45bc5bc0005d9039d","4","34","1434","","","","","","","","","<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","0","class_response","2","train","4","Andesite","Diorite","13","false","1","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","247","2.0.0","960001","55d234b45bc5bc0005d9039d","4","34","1315","","","","","","","","","<img src= rock_img/I_Diorite_13.jpg style=""width:8cm; height:6.29cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","961062","55d234b45bc5bc0005d9039d","4","34","1060","","","","","","","","","<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","1","class_response","2","train","5","Basalt","Basalt","09","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","961696","55d234b45bc5bc0005d9039d","4","34","632","","","","","","","","","<img src= rock_img/I_Basalt_09.jpg style=""width:8cm; height:6.2cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","963272","55d234b45bc5bc0005d9039d","4","34","1575","","","","","","","","","<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>","3","class_response","2","train","6","Gabbro","Gabbro","03","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","967074","55d234b45bc5bc0005d9039d","4","34","3801","","","","","","","","","<img src= rock_img/I_Gabbro_03.jpg style=""width:8cm; height:8.52cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","968241","55d234b45bc5bc0005d9039d","4","34","1165","","","","","","","","","<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>","7","class_response","2","train","7","Pumice","Pumice","08","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","968894","55d234b45bc5bc0005d9039d","4","34","651","","","","","","","","","<img src= rock_img/I_Pumice_08.jpg style=""width:8cm; height:6.67cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","970702","55d234b45bc5bc0005d9039d","4","34","1806","","","","","","","","","<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>","7","class_response","2","train","8","Pumice","Basalt","11","false","8","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","971486","55d234b45bc5bc0005d9039d","4","34","782","","","","","","","","","<img src= rock_img/I_Basalt_11.jpg style=""width:8cm; height:5.359999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","974387","55d234b45bc5bc0005d9039d","4","34","2900","","","","","","","","","<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>","1","class_response","2","train","9","Basalt","Pumice","14","false","2","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","975306","55d234b45bc5bc0005d9039d","4","34","918","","","","","","","","","<img src= rock_img/I_Pumice_14.jpg style=""width:8cm; height:6.39cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","977172","55d234b45bc5bc0005d9039d","4","34","1865","","","","","","","","","<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","0","class_response","2","train","10","Andesite","Andesite","16","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","977898","55d234b45bc5bc0005d9039d","4","34","725","","","","","","","","","<img src= rock_img/I_Andesite_16.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","978879","55d234b45bc5bc0005d9039d","4","34","980","","","","","","","","","<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>","4","class_response","2","train","11","Obsidian","Obsidian","08","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","979704","55d234b45bc5bc0005d9039d","4","34","825","","","","","","","","","<img src= rock_img/I_Obsidian_08.jpg style=""width:8cm; height:7.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","987937","55d234b45bc5bc0005d9039d","4","34","8231","","","","","","","","","<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","5","class_response","2","train","12","Pegmatite","Peridotite","15","false","6","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","988756","55d234b45bc5bc0005d9039d","4","34","818","","","","","","","","","<img src= rock_img/I_Peridotite_15.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","989872","55d234b45bc5bc0005d9039d","4","34","1115","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","997430","55d234b45bc5bc0005d9039d","4","34","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","5064.899999976158","2490.8000000715256","7","6","Peridotite","Pegmatite","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","1103290","55d234b45bc5bc0005d9039d","4","34","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","","","","","Pegmatite often have large black lines in them. Sometimes they are all the way across and other times they may just be about the size of rice.","Peridotite is mostly lighter in color. The size of the different colors are small. There is usually not a notable object within the rock.","13760.599999904633","92096.20000004768","","","","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","1109794","55d234b45bc5bc0005d9039d","4","34","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","5200","1301.8999999761581","3","1","Diorite","Andesite","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","1180524","55d234b45bc5bc0005d9039d","4","34","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","","","","","","","11170.399999976158","59556.40000009537","Diorite are mostly only two colors. There is lighter background and has darker speckles. It sometimes looks like tv static. ","Andesite is typically grey and often times has what looks like small fossils within it. ","","","","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","1187361","55d234b45bc5bc0005d9039d","4","34","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","5764.700000047684","1070.8999999761581","2","4","Basalt","Gabbro","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","1241273","55d234b45bc5bc0005d9039d","4","34","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","","","","","","","5935.600000023842","47974","","","Gabbro appears to be mostly dark with small amount of speckles on it. The background is dark.","Basalt is mostly made up of one darker grey color. It is very uniform and does not have many blemishes in it.","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","1244080","55d234b45bc5bc0005d9039d","4","34","2807","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
