"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","rt_ref","rt_paired","ref_cat_num","paired_cat_num","ref_cat","paired_cat","text_Pegmatite","text_Peridotite","time_obs","time_resp","text_Andesite","text_Diorite","text_Gabbro","text_Basalt","time_fb1","time_fb2"
"","","","","","","","","","","","html-button-response","245","2.0.0","931999","66efa54508a57ab4d42cab20","4","36","1549","","","","","","","","","<img src= rock_img/I_Obsidian_05.jpg style=""width:8cm; height:6.33cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","246","2.0.0","934974","66efa54508a57ab4d42cab20","4","36","2972","","","","","","","","","<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>","3","class_response","2","train","4","Gabbro","Pumice","15","false","4","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","247","2.0.0","936948","66efa54508a57ab4d42cab20","4","36","1969","","","","","","","","","<img src= rock_img/I_Pumice_15.jpg style=""width:8cm; height:7.86cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","941972","66efa54508a57ab4d42cab20","4","36","5021","","","","","","","","","<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>","3","class_response","2","train","5","Gabbro","Basalt","11","false","4","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","943530","66efa54508a57ab4d42cab20","4","36","1554","","","","","","","","","<img src= rock_img/I_Basalt_11.jpg style=""width:8cm; height:5.359999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","948697","66efa54508a57ab4d42cab20","4","36","5165","","","","","","","","","<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","1","class_response","2","train","6","Basalt","Gabbro","16","false","2","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","950331","66efa54508a57ab4d42cab20","4","36","1632","","","","","","","","","<img src= rock_img/I_Gabbro_16.jpg style=""width:8cm; height:6.44cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","953614","66efa54508a57ab4d42cab20","4","36","3279","","","","","","","","","<img src= ""rock_img/I_Pumice_04.jpg"" style=""width:8cm; height:6.819999999999999cm;""><p>What type of rock is this?</p>","1","class_response","2","train","7","Basalt","Pumice","04","false","2","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","955142","66efa54508a57ab4d42cab20","4","36","1523","","","","","","","","","<img src= rock_img/I_Pumice_04.jpg style=""width:8cm; height:6.819999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","957580","66efa54508a57ab4d42cab20","4","36","2432","","","","","","","","","<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>","2","class_response","2","train","8","Diorite","Andesite","06","false","3","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","959248","66efa54508a57ab4d42cab20","4","36","1663","","","","","","","","","<img src= rock_img/I_Andesite_06.jpg style=""width:8cm; height:6.840000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","961383","66efa54508a57ab4d42cab20","4","36","2132","","","","","","","","","<img src= ""rock_img/I_Peridotite_08.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","6","class_response","2","train","9","Peridotite","Peridotite","08","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","963075","66efa54508a57ab4d42cab20","4","36","1689","","","","","","","","","<img src= rock_img/I_Peridotite_08.jpg style=""width:8cm; height:6.7cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","966490","66efa54508a57ab4d42cab20","4","36","3410","","","","","","","","","<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","3","class_response","2","train","10","Gabbro","Basalt","04","false","4","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","968159","66efa54508a57ab4d42cab20","4","36","1666","","","","","","","","","<img src= rock_img/I_Basalt_04.jpg style=""width:8cm; height:7.53cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","972132","66efa54508a57ab4d42cab20","4","36","3969","","","","","","","","","<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","1","class_response","2","train","11","Basalt","Andesite","16","false","2","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","973629","66efa54508a57ab4d42cab20","4","36","1491","","","","","","","","","<img src= rock_img/I_Andesite_16.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","976713","66efa54508a57ab4d42cab20","4","36","3081","","","","","","","","","<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","2","class_response","2","train","12","Diorite","Diorite","13","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","978380","66efa54508a57ab4d42cab20","4","36","1665","","","","","","","","","<img src= rock_img/I_Diorite_13.jpg style=""width:8cm; height:6.29cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","980491","66efa54508a57ab4d42cab20","4","36","2106","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","1103264","66efa54508a57ab4d42cab20","4","36","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","117804.69999999925","4965.300000000745","1","2","Andesite","Basalt","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","1243399","66efa54508a57ab4d42cab20","4","36","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","","","","","","","90328.5","49798.900000002235","Looks like Asphalt with specs of colors in it","","","Sometimes looks similar to pumice, but looks like the texture of a sand dollar","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","1248724","66efa54508a57ab4d42cab20","4","36","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","3612.5","1708","7","3","Peridotite","Diorite","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","1398093","66efa54508a57ab4d42cab20","4","36","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","","","","","","colored blotches like chalk almost","112522.09999999776","36840.800000000745","","only black specs
looks like a smooth texture
","","","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","1410268","66efa54508a57ab4d42cab20","4","36","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","7326","4845.199999999255","6","4","Pegmatite","Gabbro","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","1535687","66efa54508a57ab4d42cab20","4","36","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","","","","","Looks very similar to marble almost","","91571.69999999925","33839.39999999851","","","only dark rocks, 
looks like texture of stone not pumice","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","1537719","66efa54508a57ab4d42cab20","4","36","2029","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","1557464","66efa54508a57ab4d42cab20","4","36","19740","","","","","","","","","<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>","6","class_response","2","test","1","Peridotite","Peridotite","02","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","1557968","66efa54508a57ab4d42cab20","4","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","1566514","66efa54508a57ab4d42cab20","4","36","8541","","","","","","","","","<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>","5","class_response","2","test","2","Pegmatite","Andesite","14","false","6","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","1567017","66efa54508a57ab4d42cab20","4","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","1569697","66efa54508a57ab4d42cab20","4","36","2675","","","","","","","","","<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>","7","class_response","2","test","3","Pumice","Pumice","02","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","1570201","66efa54508a57ab4d42cab20","4","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","",""
