"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Diorite","text_Peridotite","time_resp","text_Pegmatite","text_Andesite","time_fb1","time_fb2","text_Basalt","text_Pumice"
"","","","","","","","","","","","html-button-response","252","2.0.0","804028","66aa67e1fb6c20fb6beae30e","3","21","2571","","","","","","","","","<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>","2","class_response","2","train","7","Diorite","Peridotite","05","false","3","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","805083","66aa67e1fb6c20fb6beae30e","3","21","1054","","","","","","","","","<img src= rock_img/I_Peridotite_05.jpg style=""width:8cm; height:7.1499999999999995cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","807469","66aa67e1fb6c20fb6beae30e","3","21","2384","","","","","","","","","<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","1","class_response","2","train","8","Basalt","Gabbro","05","false","2","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","808510","66aa67e1fb6c20fb6beae30e","3","21","1040","","","","","","","","","<img src= rock_img/I_Gabbro_05.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","809920","66aa67e1fb6c20fb6beae30e","3","21","1408","","","","","","","","","<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>","3","class_response","2","train","9","Gabbro","Gabbro","14","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","810861","66aa67e1fb6c20fb6beae30e","3","21","939","","","","","","","","","<img src= rock_img/I_Gabbro_14.jpg style=""width:8cm; height:8.48cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","812582","66aa67e1fb6c20fb6beae30e","3","21","1720","","","","","","","","","<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>","0","class_response","2","train","10","Andesite","Diorite","16","false","1","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","813513","66aa67e1fb6c20fb6beae30e","3","21","930","","","","","","","","","<img src= rock_img/I_Diorite_16.jpg style=""width:8cm; height:6.74cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","814700","66aa67e1fb6c20fb6beae30e","3","21","1185","","","","","","","","","<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","5","class_response","2","train","11","Pegmatite","Pegmatite","10","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","815714","66aa67e1fb6c20fb6beae30e","3","21","1012","","","","","","","","","<img src= rock_img/I_Pegmatite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","816756","66aa67e1fb6c20fb6beae30e","3","21","1041","","","","","","","","","<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>","4","class_response","2","train","12","Obsidian","Obsidian","08","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","817742","66aa67e1fb6c20fb6beae30e","3","21","985","","","","","","","","","<img src= rock_img/I_Obsidian_08.jpg style=""width:8cm; height:7.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","819142","66aa67e1fb6c20fb6beae30e","3","21","1398","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","822025","66aa67e1fb6c20fb6beae30e","3","21","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","1","3","2881.5","Andesite","Diorite","[0.12815657509092024,0.13889651860024688,0.17431086522013603,0.18127809502075398,0.0213353376144534,0.1034821719803577,0.17431086522013603,0.07822957125299582]","[null,0.027123989211837285,0.19062242923855213,0.14976606341543577,0.029390349199315248,0.3138045722051241,0.028541669714642642,0.26075092701509284]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","854418","66aa67e1fb6c20fb6beae30e","3","21","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","5987.600000023842","","","","","white flecks in it","","26401.400000095367","","white flecks in it","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","855483","66aa67e1fb6c20fb6beae30e","3","21","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","3","6","1063.6000000238419","Diorite","Pegmatite","[0.12815657509092024,0.13889651860024688,0.17431086522013603,0.18127809502075398,0.0213353376144534,0.1034821719803577,0.17431086522013603,0.07822957125299582]","[0.4809643062792915,0.07556246530071203,null,0.03182980421577509,0.029067196913261206,0.23556257842319853,0.1276645213434617,0.019349127524299976]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","877013","66aa67e1fb6c20fb6beae30e","3","21","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","5769.299999952316","","","","","white flecks in it","","15758.300000071526","black and green lines","","","","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","878099","66aa67e1fb6c20fb6beae30e","3","21","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","6","7","1084.2999999523163","Pegmatite","Peridotite","[0.12815657509092024,0.13889651860024688,0.17431086522013603,0.18127809502075398,0.0213353376144534,0.1034821719803577,0.17431086522013603,0.07822957125299582]","[0.12752949244593262,0.07534863230891949,0.6410123083686929,0.030663711712497117,0.028108402403122356,null,0.07660983647449073,0.02072761628634462]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","901371","66aa67e1fb6c20fb6beae30e","3","21","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","6178.600000023842","","","","","","green and pink","17090.399999976158","green and black","","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","902562","66aa67e1fb6c20fb6beae30e","3","21","1189","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","905887","66aa67e1fb6c20fb6beae30e","3","21","3324","","","","","","","","","<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>","7","class_response","2","test","1","Pumice","Basalt","11","false","8","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","906389","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","908253","66aa67e1fb6c20fb6beae30e","3","21","1863","","","","","","","","","<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","5","class_response","2","test","2","Pegmatite","Pegmatite","15","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","908761","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","911925","66aa67e1fb6c20fb6beae30e","3","21","3163","","","","","","","","","<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>","7","class_response","2","test","3","Pumice","Gabbro","10","false","8","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","912431","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","913966","66aa67e1fb6c20fb6beae30e","3","21","1533","","","","","","","","","<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>","1","class_response","2","test","4","Basalt","Basalt","10","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","914467","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","915964","66aa67e1fb6c20fb6beae30e","3","21","1496","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","0","class_response","2","test","5","Andesite","Diorite","09","false","1","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","2.0.0","916470","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","284","2.0.0","919256","66aa67e1fb6c20fb6beae30e","3","21","2784","","","","","","","","","<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>","5","class_response","2","test","6","Pegmatite","Andesite","14","false","6","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","285","2.0.0","919761","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","286","2.0.0","921366","66aa67e1fb6c20fb6beae30e","3","21","1604","","","","","","","","","<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>","7","class_response","2","test","7","Pumice","Pumice","10","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","287","2.0.0","921877","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","288","2.0.0","924241","66aa67e1fb6c20fb6beae30e","3","21","2363","","","","","","","","","<img src= ""rock_img/I_Peridotite_06.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","6","class_response","2","test","8","Peridotite","Peridotite","06","true","7","7","","","","","","","","","","","","","","","",""
