"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Diorite","text_Obsidian","time_resp","text_Peridotite","text_Basalt","text_Gabbro","time_fb1","time_fb2","text_Andesite","text_Pegmatite"
"","","","","","","","","","","","html-button-response","252","2.0.0","1659950","6703aeb136ffd366f9c531d4","3","16","3237","","","","","","","","","<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>","7","class_response","2","train","7","Pumice","Pegmatite","11","false","8","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","1661810","6703aeb136ffd366f9c531d4","3","16","1852","","","","","","","","","<img src= rock_img/I_Pegmatite_11.jpg style=""width:8cm; height:8.14cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","1666705","6703aeb136ffd366f9c531d4","3","16","4890","","","","","","","","","<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>","5","class_response","2","train","8","Pegmatite","Gabbro","12","false","6","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","1668406","6703aeb136ffd366f9c531d4","3","16","1694","","","","","","","","","<img src= rock_img/I_Gabbro_12.jpg style=""width:8cm; height:7.800000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","1670985","6703aeb136ffd366f9c531d4","3","16","2572","","","","","","","","","<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>","1","class_response","2","train","9","Basalt","Pegmatite","09","false","2","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","1672922","6703aeb136ffd366f9c531d4","3","16","1931","","","","","","","","","<img src= rock_img/I_Pegmatite_09.jpg style=""width:8cm; height:4.03cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","1676262","6703aeb136ffd366f9c531d4","3","16","3332","","","","","","","","","<img src= ""rock_img/I_Basalt_05.jpg"" style=""width:8cm; height:8.18cm;""><p>What type of rock is this?</p>","6","class_response","2","train","10","Peridotite","Basalt","05","false","7","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","1678056","6703aeb136ffd366f9c531d4","3","16","1789","","","","","","","","","<img src= rock_img/I_Basalt_05.jpg style=""width:8cm; height:8.18cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","1679650","6703aeb136ffd366f9c531d4","3","16","1588","","","","","","","","","<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>","4","class_response","2","train","11","Obsidian","Obsidian","08","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","1681078","6703aeb136ffd366f9c531d4","3","16","1421","","","","","","","","","<img src= rock_img/I_Obsidian_08.jpg style=""width:8cm; height:7.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","1683179","6703aeb136ffd366f9c531d4","3","16","2095","","","","","","","","","<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>","7","class_response","2","train","12","Pumice","Pumice","06","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","1684690","6703aeb136ffd366f9c531d4","3","16","1505","","","","","","","","","<img src= rock_img/I_Pumice_06.jpg style=""width:8cm; height:6.9399999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","1686807","6703aeb136ffd366f9c531d4","3","16","2110","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","1693153","6703aeb136ffd366f9c531d4","3","16","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","1","2","6341.300000190735","Andesite","Basalt","[0.13101619729179365,0.14519919808185627,0.1365967732559548,0.15380162290775776,0.06870361816738199,0.13101619729179365,0.15380162290775776,0.0798647700957043]","[null,0.31273759885406716,0.021795632220000808,0.02688770912803639,0.09082952634301494,0.3259876555325658,0.12983774792577343,0.09192412999654152]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","1778816","6703aeb136ffd366f9c531d4","3","16","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","13202.599999904633","","","","","","","72456.5","","basalt looks like clay","","","","Andesite is shapeless",""
"","","","","","","","","","","","html-button-response","268","2.0.0","1781576","6703aeb136ffd366f9c531d4","3","16","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","4","6","2753.4000000953674","Gabbro","Pegmatite","[0.13101619729179365,0.14519919808185627,0.1365967732559548,0.15380162290775776,0.06870361816738199,0.13101619729179365,0.15380162290775776,0.0798647700957043]","[0.16176538562223705,0.24565347936885615,0.163064576865593,null,0.08181238737444708,0.026227716364067354,0.19640060683692614,0.12507584756787316]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","1897195","6703aeb136ffd366f9c531d4","3","16","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","20225.799999952316","","","","","","","95388.40000009537","","","Gabbro looks shapeless","","","","Looks like sand made from stone"
"","","","","","","","","","","","html-button-response","270","2.0.0","1900268","6703aeb136ffd366f9c531d4","3","16","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","2","4","3065.9000000953674","Basalt","Gabbro","[0.13101619729179365,0.14519919808185627,0.1365967732559548,0.15380162290775776,0.06870361816738199,0.13101619729179365,0.15380162290775776,0.0798647700957043]","[0.25844674217454955,null,0.08388359326727253,0.21169170323895667,0.11377149638519907,0.10647706114503791,0.19737829869003384,0.028351105098950592]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","1952032","6703aeb136ffd366f9c531d4","3","16","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","11917.599999904633","","","","","","","39841.699999809265","","Basalt looks like a sandy stone","Gabbro looks shapeless","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","1955856","6703aeb136ffd366f9c531d4","3","16","3817","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","1962070","6703aeb136ffd366f9c531d4","3","16","6208","","","","","","","","","<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","6","class_response","2","test","1","Peridotite","Peridotite","15","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","1962573","6703aeb136ffd366f9c531d4","3","16","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","1964861","6703aeb136ffd366f9c531d4","3","16","2280","","","","","","","","","<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>","2","class_response","2","test","2","Diorite","Pegmatite","08","false","3","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","1965367","6703aeb136ffd366f9c531d4","3","16","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","1968217","6703aeb136ffd366f9c531d4","3","16","2846","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","3","class_response","2","test","3","Gabbro","Diorite","09","false","4","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","1968723","6703aeb136ffd366f9c531d4","3","16","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","1970402","6703aeb136ffd366f9c531d4","3","16","1670","","","","","","","","","<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>","0","class_response","2","test","4","Andesite","Andesite","14","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","1970907","6703aeb136ffd366f9c531d4","3","16","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","1972363","6703aeb136ffd366f9c531d4","3","16","1450","","","","","","","","","<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","2","class_response","2","test","5","Diorite","Pegmatite","10","false","3","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","2.0.0","1972868","6703aeb136ffd366f9c531d4","3","16","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","284","2.0.0","1976121","6703aeb136ffd366f9c531d4","3","16","3249","","","","","","","","","<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","3","class_response","2","test","6","Gabbro","Basalt","09","false","4","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","285","2.0.0","1976634","6703aeb136ffd366f9c531d4","3","16","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","286","2.0.0","1977939","6703aeb136ffd366f9c531d4","3","16","1301","","","","","","","","","<img src= ""rock_img/I_Andesite_07.jpg"" style=""width:8cm; height:5.93cm;""><p>What type of rock is this?</p>","5","class_response","2","test","7","Pegmatite","Andesite","07","false","6","1","","","","","","","","","","","","","","","","",""
