"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Obsidian","time_resp","text_Diorite","text_Gabbro","time_fb1","time_fb2","text_Andesite","text_Peridotite","text_Pegmatite"
"","","","","","","","","","","","html-button-response","391","2.0.0","943693","5c1bf2d025bab90001f233fd","3","2","1207","","","","","","","","","<img src= rock_img/I_Peridotite_10.jpg style=""width:8cm; height:5.390000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","3","train","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","392","2.0.0","945072","5c1bf2d025bab90001f233fd","3","2","1379","","","","","","","","","<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","6","class_response","3","train","10","Peridotite","Pegmatite","03","false","7","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","393","2.0.0","945980","5c1bf2d025bab90001f233fd","3","2","907","","","","","","","","","<img src= rock_img/I_Pegmatite_03.jpg style=""width:8cm; height:5.239999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","3","train","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","394","2.0.0","947473","5c1bf2d025bab90001f233fd","3","2","1492","","","","","","","","","<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>","3","class_response","3","train","11","Gabbro","Gabbro","12","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","395","2.0.0","948163","5c1bf2d025bab90001f233fd","3","2","689","","","","","","","","","<img src= rock_img/I_Gabbro_12.jpg style=""width:8cm; height:7.800000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","3","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","396","2.0.0","949325","5c1bf2d025bab90001f233fd","3","2","1161","","","","","","","","","<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>","7","class_response","3","train","12","Pumice","Pumice","03","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","397","2.0.0","949932","5c1bf2d025bab90001f233fd","3","2","606","","","","","","","","","<img src= rock_img/I_Pumice_03.jpg style=""width:8cm; height:6.64cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","950893","5c1bf2d025bab90001f233fd","3","2","959","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","953300","5c1bf2d025bab90001f233fd","3","2","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","1","4","2406.699999988079","Andesite","Gabbro","[0.18456450361071156,0.17946987464951486,0.14301859162682454,0.11781972222287453,0.11272509326167775,0.116030087435131,0.10692169383624985,0.03945043335701595]","[null,0.014781103080097798,0.03977828704365914,0.7736117714252344,0.016016146359679306,0.06784468494456344,0.07135536116056534,0.016612645986200585]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","976806","5c1bf2d025bab90001f233fd","3","2","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","7242.799999982119","","","","","","","16260.799999982119","","looks like concrete","","","circular, tan and yellow specks","",""
"","","","","","","","","","","","html-button-response","402","2.0.0","978643","5c1bf2d025bab90001f233fd","3","2","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","2","4","1835.9000000059605","Basalt","Gabbro","[0.18456450361071156,0.17946987464951486,0.14301859162682454,0.11781972222287453,0.11272509326167775,0.116030087435131,0.10692169383624985,0.03945043335701595]","[0.01535699021308862,null,0.05823171365636774,0.5781321971004503,0.25924604073655844,0.012023499537500851,0.01555901995100303,0.06145053880503111]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","1006453","5c1bf2d025bab90001f233fd","3","2","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","5564.0999999940395","","","","","grey and less striking","","22245.40000000596","","looks like concrete, with a lot of holes","","","","",""
"","","","","","","","","","","","html-button-response","404","2.0.0","1014477","5c1bf2d025bab90001f233fd","3","2","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","3","7","8022.800000011921","Diorite","Peridotite","[0.18456450361071156,0.17946987464951486,0.14301859162682454,0.11781972222287453,0.11272509326167775,0.116030087435131,0.10692169383624985,0.03945043335701595]","[0.08729671069335425,0.04117744553993218,null,0.34861585587111477,0.015840045889596182,0.2889533041467488,0.10576998952703053,0.1123466483322233]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","1041928","5c1bf2d025bab90001f233fd","3","2","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","6590.699999988079","","","","","","","20858.29999998212","cow print designs","","","","","subdued, aquarium like designs ",""
"","","","","","","","","","","","html-button-response","407","2.0.0","1042849","5c1bf2d025bab90001f233fd","3","2","919","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","1044567","5c1bf2d025bab90001f233fd","3","2","1717","","","","","","","","","<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>","1","class_response","3","test","1","Basalt","Basalt","02","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","1045069","5c1bf2d025bab90001f233fd","3","2","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","1049322","5c1bf2d025bab90001f233fd","3","2","4252","","","","","","","","","<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>","5","class_response","3","test","2","Pegmatite","Obsidian","06","false","6","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","1049823","5c1bf2d025bab90001f233fd","3","2","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","1054609","5c1bf2d025bab90001f233fd","3","2","4786","","","","","","","","","<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>","6","class_response","3","test","3","Peridotite","Diorite","11","false","7","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","1055110","5c1bf2d025bab90001f233fd","3","2","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","1056027","5c1bf2d025bab90001f233fd","3","2","916","","","","","","","","","<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>","6","class_response","3","test","4","Peridotite","Peridotite","02","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","1056528","5c1bf2d025bab90001f233fd","3","2","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","1057504","5c1bf2d025bab90001f233fd","3","2","975","","","","","","","","","<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>","2","class_response","3","test","5","Diorite","Diorite","12","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","1058005","5c1bf2d025bab90001f233fd","3","2","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","1061517","5c1bf2d025bab90001f233fd","3","2","3511","","","","","","","","","<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>","1","class_response","3","test","6","Basalt","Gabbro","09","false","2","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","1062018","5c1bf2d025bab90001f233fd","3","2","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","1065230","5c1bf2d025bab90001f233fd","3","2","3210","","","","","","","","","<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","5","class_response","3","test","7","Pegmatite","Pegmatite","15","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","1065731","5c1bf2d025bab90001f233fd","3","2","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","1078670","5c1bf2d025bab90001f233fd","3","2","12938","","","","","","","","","<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>","3","class_response","3","test","8","Gabbro","Peridotite","07","false","4","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","1079171","5c1bf2d025bab90001f233fd","3","2","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","1080282","5c1bf2d025bab90001f233fd","3","2","1110","","","","","","","","","<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>","4","class_response","3","test","9","Obsidian","Obsidian","02","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","1080784","5c1bf2d025bab90001f233fd","3","2","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","426","2.0.0","1083679","5c1bf2d025bab90001f233fd","3","2","2894","","","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","4","class_response","3","test","10","Obsidian","Obsidian","10","true","5","5","","","","","","","","","","","","","","","","",""
