"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Pumice","time_resp","text_Peridotite","text_Gabbro","time_fb1","time_fb2","text_Pegmatite","text_Andesite","text_Diorite"
"","","","","","","","","","","","html-button-response","252","2.0.0","1099198","669ef3638f06504e173dc2f7","3","47","1322","","","","","","","","","<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>","4","class_response","2","train","7","Obsidian","Obsidian","02","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","1100061","669ef3638f06504e173dc2f7","3","47","858","","","","","","","","","<img src= rock_img/I_Obsidian_02.jpg style=""width:8cm; height:7.51cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","1110874","669ef3638f06504e173dc2f7","3","47","10810","","","","","","","","","<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>","3","class_response","2","train","8","Gabbro","Diorite","12","false","4","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","1115590","669ef3638f06504e173dc2f7","3","47","4710","","","","","","","","","<img src= rock_img/I_Diorite_12.jpg style=""width:8cm; height:4.88cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","1120430","669ef3638f06504e173dc2f7","3","47","4834","","","","","","","","","<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>","5","class_response","2","train","9","Pegmatite","Pegmatite","16","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","1121766","669ef3638f06504e173dc2f7","3","47","1330","","","","","","","","","<img src= rock_img/I_Pegmatite_16.jpg style=""width:8cm; height:5.8cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","1141590","669ef3638f06504e173dc2f7","3","47","19817","","","","","","","","","<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","1","class_response","2","train","10","Basalt","Gabbro","05","false","2","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","1145947","669ef3638f06504e173dc2f7","3","47","4353","","","","","","","","","<img src= rock_img/I_Gabbro_05.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","1147518","669ef3638f06504e173dc2f7","3","47","1566","","","","","","","","","<img src= ""rock_img/I_Peridotite_12.jpg"" style=""width:8cm; height:4.54cm;""><p>What type of rock is this?</p>","6","class_response","2","train","11","Peridotite","Peridotite","12","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","1148375","669ef3638f06504e173dc2f7","3","47","850","","","","","","","","","<img src= rock_img/I_Peridotite_12.jpg style=""width:8cm; height:4.54cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","1154766","669ef3638f06504e173dc2f7","3","47","6385","","","","","","","","","<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","2","class_response","2","train","12","Diorite","Diorite","07","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","1155630","669ef3638f06504e173dc2f7","3","47","859","","","","","","","","","<img src= rock_img/I_Diorite_07.jpg style=""width:8cm; height:5.239999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","1156794","669ef3638f06504e173dc2f7","3","47","1161","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","1160806","669ef3638f06504e173dc2f7","3","47","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","2","4","4005.7000000476837","Basalt","Gabbro","[0.16262167159095822,0.1033971523862211,0.11893250738643736,0.16262167159095822,0.035760330378758386,0.13867401378801641,0.17459550049242914,0.1033971523862211]","[0.5346611590679524,null,0.08388359326727252,0.02737417180785758,0.09079727501962306,0.022063662635762222,0.08999067881518218,0.15122945938634993]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","1266808","669ef3638f06504e173dc2f7","3","47","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","15145.5","","","","","speckled, varied colors, dark and light","","90854.89999997616","","almost marbled instead of speckled, varied colors, lighter","","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","1269171","669ef3638f06504e173dc2f7","3","47","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","6","7","2359.2000000476837","Pegmatite","Peridotite","[0.16262167159095822,0.1033971523862211,0.11893250738643736,0.16262167159095822,0.035760330378758386,0.13867401378801641,0.17459550049242914,0.1033971523862211]","[0.12752949244593265,0.12654794659533591,0.15875338650411974,0.030663711712497124,0.13050703097595517,null,0.40527081547981497,0.020727616286344622]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","1310570","669ef3638f06504e173dc2f7","3","47","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","9266.399999976158","","","","","","","32129.300000071526","green hues, very slight bands, lighter colors","","","","prominent spots, bands, multicolored","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","1311973","669ef3638f06504e173dc2f7","3","47","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","1","2","1396.6000000238419","Andesite","Basalt","[0.16262167159095822,0.1033971523862211,0.11893250738643736,0.16262167159095822,0.035760330378758386,0.13867401378801641,0.17459550049242914,0.1033971523862211]","[null,0.2766224412631501,0.20985490712761393,0.28012790465586335,0.02939034919931524,0.08353859804287304,0.08998084685834232,0.030484952852841828]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","1356920","669ef3638f06504e173dc2f7","3","47","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","8162.200000047684","","","","","mostly solid, some white and black specks, darker colors","","36782.299999952316","","","","","","white spotting, tans, blues and greys, lighter colored",""
"","","","","","","","","","","","html-button-response","273","2.0.0","1358270","669ef3638f06504e173dc2f7","3","47","1343","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","1369683","669ef3638f06504e173dc2f7","3","47","11409","","","","","","","","","<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>","5","class_response","2","test","1","Pegmatite","Pegmatite","05","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","1370199","669ef3638f06504e173dc2f7","3","47","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","1380981","669ef3638f06504e173dc2f7","3","47","10776","","","","","","","","","<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>","5","class_response","2","test","2","Pegmatite","Pegmatite","06","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","1381483","669ef3638f06504e173dc2f7","3","47","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","1394572","669ef3638f06504e173dc2f7","3","47","13083","","","","","","","","","<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>","1","class_response","2","test","3","Basalt","Pumice","16","false","2","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","1395076","669ef3638f06504e173dc2f7","3","47","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","1396325","669ef3638f06504e173dc2f7","3","47","1244","","","","","","","","","<img src= ""rock_img/I_Peridotite_06.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","6","class_response","2","test","4","Peridotite","Peridotite","06","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","1396827","669ef3638f06504e173dc2f7","3","47","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","1411093","669ef3638f06504e173dc2f7","3","47","14260","","","","","","","","","<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>","1","class_response","2","test","5","Basalt","Basalt","01","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","2.0.0","1411607","669ef3638f06504e173dc2f7","3","47","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","284","2.0.0","1413349","669ef3638f06504e173dc2f7","3","47","1735","","","","","","","","","<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>","3","class_response","2","test","6","Gabbro","Diorite","16","false","4","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","285","2.0.0","1413859","669ef3638f06504e173dc2f7","3","47","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","6","","","","","","","","","","","","","","","","","","","","","","",""
