participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse_2.x,learn_mouse_2.y,learn_mouse_2.leftButton,learn_mouse_2.midButton,learn_mouse_2.rightButton,learn_mouse_2.time,learn_mouse_2.clicked_name,cat,token,row,col,t_select,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,Bonus,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,test_trials.order
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,2,7,,,,,,,,7,15,,,,,,,,,,,1,0.966,0,,,,,,-0.307708224,-0.262761593,1,0,0,0.9657,Andesite_rect,6,0,6,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,2,8,,,,,,,,3,08,,,,,,,,,,,4,2.834,0,,,,,,0.338742733,-0.238746484,1,0,0,2.8342,Gabbro_rect,7,0,7,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,2,9,,,,,,,,4,10,,,,,,,,,,,8,2.186,0,,,,,,0.317979892,-0.41396594,1,0,0,2.1862,Pumice_rect,8,0,8,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,4,01,1,1,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,2,06,1,2,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,4,09,1,3,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,3,07,1,4,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,1,10,1,5,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,6,07,1,6,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,3,09,1,7,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,4,13,1,8,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,5,06,2,1,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,8,05,2,2,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,1,04,2,3,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,8,09,2,4,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,2,11,2,5,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,5,14,2,6,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,3,14,2,7,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,4,14,2,8,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,5,08,3,1,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,2,10,3,2,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,1,06,3,3,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,7,06,3,4,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,7,05,3,5,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,5,10,3,6,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,4,08,3,7,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,2,14,3,8,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,7,13,4,1,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,1,05,4,2,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,6,09,4,3,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,1,11,4,4,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,4,12,4,5,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,6,06,4,6,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,8,13,4,7,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,2,01,4,8,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,8,02,5,1,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,5,04,5,2,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,7,08,5,3,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,3,12,5,4,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,2,02,5,5,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,7,04,5,6,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,5,02,5,7,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,3,02,5,8,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,8,15,6,1,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,6,12,6,2,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,1,02,6,3,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,3,06,6,4,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,6,13,6,5,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,6,11,6,6,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,7,12,6,7,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,,,,,,,,,,,8,14,6,8,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,4,0,4,0,1,8,15
