participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse.x,learn_mouse.y,learn_mouse.leftButton,learn_mouse.midButton,learn_mouse.rightButton,learn_mouse.time,learn_mouse.clicked_name,cat,token,row,col,t_select,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,Bonus,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,train_trials.order
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,1,13,-0.398935165,0.257407398,1,0,0,0.8748,Gabbro_16,4,16,5,2,0.875,-0.3794907,-0.386111069,1,0,0,0.9391,Obsidian_rect,5,0.939,0,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,1,14,-0.545231476,0.274074059,1,0,0,0.7423,Basalt_08,2,08,5,1,0.742,-0.075786972,-0.234259262,1,0,0,1.3626,Basalt_rect,2,1.363,1,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,1,15,0.526064911,-0.094444466,1,0,0,1.1774,Obsidian_12,5,12,3,8,1.177,-0.374861069,-0.40092598,1,0,0,0.8218,Obsidian_rect,5,0.822,1,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,1,16,-0.523935127,-0.254629745,1,0,0,0.9095,Pumice_08,8,08,2,1,0.91,0.090879669,-0.406481552,1,0,0,1.756,Peridotite_rect,7,1.756,0,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,1,,,,,,,,2,01,,,,,,,,,,,2,2.461,1,,,,,,-0.08875,-0.234259262,1,0,0,2.4612,Basalt_rect,0,0,0,0,1,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,2,,,,,,,,1,16,,,,,,,,,,,3,0.799,0,,,,,,0.189953766,-0.248148193,1,0,0,0.7988,Diorite_rect,1,0,1,0,1,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,3,,,,,,,,4,13,,,,,,,,,,,4,1.147,1,,,,,,0.351064911,-0.229629745,1,0,0,1.1465,Gabbro_rect,2,0,2,0,1,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,4,,,,,,,,5,02,,,,,,,,,,,5,0.816,1,,,,,,-0.405416641,-0.383333282,1,0,0,0.816,Obsidian_rect,3,0,3,0,1,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,5,,,,,,,,3,13,,,,,,,,,,,8,1.77,0,,,,,,0.370509338,-0.409259338,1,0,0,1.7699,Pumice_rect,4,0,4,0,1,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,6,,,,,,,,4,03,,,,,,,,,,,2,1.898,0,,,,,,-0.101712952,-0.241666718,1,0,0,1.8981,Basalt_rect,5,0,5,0,1,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,7,,,,,,,,1,05,,,,,,,,,,,6,0.342,0,,,,,,-0.122083282,-0.385185318,1,0,0,0.3417,Pegmatite_rect,6,0,6,0,1,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,8,,,,,,,,6,05,,,,,,,,,,,1,0.802,0,,,,,,-0.360046272,-0.254629745,1,0,0,0.8024,Andesite_rect,7,0,7,0,1,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,9,,,,,,,,8,04,,,,,,,,,,,3,0.366,0,,,,,,0.101064835,-0.237037048,1,0,0,0.3657,Diorite_rect,8,0,8,0,1,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,10,,,,,,,,2,12,,,,,,,,,,,6,1.182,0,,,,,,-0.090601807,-0.388888931,1,0,0,1.1823,Pegmatite_rect,9,0,9,0,1,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,11,,,,,,,,7,06,,,,,,,,,,,5,1.266,0,,,,,,-0.344305534,-0.39629631,1,0,0,1.2663,Obsidian_rect,10,0,10,0,1,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,12,,,,,,,,7,07,,,,,,,,,,,7,0.382,1,,,,,,0.13717598,-0.388888931,1,0,0,0.3822,Peridotite_rect,11,0,11,0,1,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,13,,,,,,,,6,06,,,,,,,,,,,2,0.691,0,,,,,,-0.070231476,-0.253703766,1,0,0,0.6913,Basalt_rect,12,0,12,0,1,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,14,,,,,,,,3,12,,,,,,,,,,,4,0.535,0,,,,,,0.384398193,-0.231481552,1,0,0,0.5351,Gabbro_rect,13,0,13,0,1,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,15,,,,,,,,5,16,,,,,,,,,,,5,0.836,1,,,,,,-0.395231514,-0.412037048,1,0,0,0.8356,Obsidian_rect,14,0,14,0,1,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,16,,,,,,,,8,05,,,,,,,,,,,8,1.115,1,,,,,,0.36032402,-0.405555573,1,0,0,1.1154,Pumice_rect,15,0,15,0,1,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,1,0.034398193,-0.228703766,1,0,0,0.5954,Basalt_02,2,02,2,5,0.595,-0.148935242,-0.407407532,1,0,0,0.6538,Pegmatite_rect,6,0.654,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,2,-0.044305496,0.111111107,1,0,0,0.6776,Basalt_09,2,09,4,4,0.678,-0.114675827,-0.410185318,1,0,0,1.3479,Pegmatite_rect,6,1.348,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,3,-0.395231514,0.083333359,1,0,0,1.9589,Pegmatite_10,6,10,4,2,1.959,-0.359120331,-0.399074173,1,0,0,0.7541,Obsidian_rect,5,0.754,0,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,4,-0.543379631,0.047222214,1,0,0,1.0268,Pumice_15,8,15,4,1,1.027,0.423287048,-0.393518524,1,0,0,1.4995,Pumice_rect,8,1.5,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,5,-0.570231495,0.290740738,1,0,0,0.8608,Basalt_08,2,08,5,1,0.861,-0.205416641,-0.255555573,1,0,0,0.7999,Basalt_rect,2,0.8,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,6,0.554768524,0.199999981,1,0,0,1.0116,Gabbro_15,4,15,5,8,1.012,0.150138931,-0.254629745,1,0,0,1.5995,Diorite_rect,3,1.599,0,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,7,-0.386898117,0.456481481,1,0,0,0.9608,Obsidian_09,5,09,6,2,0.961,-0.402638855,-0.408333282,1,0,0,1.3006,Obsidian_rect,5,1.301,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,8,0.554768524,-0.427777786,1,0,0,0.9768,Peridotite_02,7,02,1,8,0.977,0.151990814,-0.392592545,1,0,0,0.6506,Peridotite_rect,7,0.651,1,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,9,-0.373935165,0.081481476,1,0,0,1.16,Pegmatite_10,6,10,4,2,1.16,-0.127638855,-0.420370331,1,0,0,0.8154,Pegmatite_rect,6,0.815,1,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,10,-0.56375,0.098148117,1,0,0,1.0428,Pumice_15,8,15,4,1,1.043,0.397360992,-0.406481552,1,0,0,0.8902,Pumice_rect,8,0.89,1,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,11,0.527916718,0.397222214,1,0,0,1.1936,Diorite_07,3,07,6,8,1.194,-0.099861069,-0.40092598,1,0,0,0.9006,Pegmatite_rect,6,0.901,0,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,12,-0.059120255,0.082407341,1,0,0,0.9092,Basalt_09,2,09,4,4,0.909,-0.122083282,-0.388888931,1,0,0,0.7687,Pegmatite_rect,6,0.769,0,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,13,0.375138931,0.082407341,1,0,0,1.6422,Obsidian_08,5,08,4,7,1.642,-0.096157379,-0.411111069,1,0,0,0.7076,Pegmatite_rect,6,0.708,0,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,5,07,1,1,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,4,05,1,2,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,7,16,1,3,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,2,16,1,4,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,8,13,1,5,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,1,14,1,6,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,4,12,1,7,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,7,02,1,8,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,8,08,2,1,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,3,14,2,2,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,6,13,2,3,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,7,15,2,4,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,2,02,2,5,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,4,01,2,6,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,3,16,2,7,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,1,03,2,8,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,3,10,3,1,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,1,11,3,2,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,2,06,3,3,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,7,05,3,4,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,7,04,3,5,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,6,07,3,6,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,6,08,3,7,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,5,12,3,8,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,8,15,4,1,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,6,10,4,2,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,8,14,4,3,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,2,09,4,4,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,1,02,4,5,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,8,10,4,6,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,5,08,4,7,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,8,16,4,8,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,2,08,5,1,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,4,16,5,2,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,6,15,5,3,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,4,09,5,4,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,1,01,5,5,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,5,11,5,6,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,6,03,5,7,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,4,15,5,8,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,2,04,6,1,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,5,09,6,2,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,5,06,6,3,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,3,02,6,4,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,1,06,6,5,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,3,15,6,6,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,7,13,6,7,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
659ed4d20445e9c16df76aee,SCN,2024-06-24_15h01.01.347,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,3,07,6,8,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
