participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse.x,learn_mouse.y,learn_mouse.leftButton,learn_mouse.midButton,learn_mouse.rightButton,learn_mouse.time,learn_mouse.clicked_name,cat,token,row,col,t_select,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,Bonus,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,train_trials.order
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,2,5,,,,,,,,5,05,,,,,,,,,,,5,1.534,1,,,,,,-0.395833333,-0.416666667,1,0,0,1.5336,Obsidian_rect,4,0,4,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,2,6,,,,,,,,4,01,,,,,,,,,,,3,4.442,0,,,,,,0.1015625,-0.256510417,1,0,0,4.4424,Diorite_rect,5,0,5,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,2,7,,,,,,,,3,07,,,,,,,,,,,3,1.048,1,,,,,,0.098958333,-0.239583333,1,0,0,1.0475,Diorite_rect,6,0,6,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,2,8,,,,,,,,8,04,,,,,,,,,,,8,2.133,1,,,,,,0.36328125,-0.390625,1,0,0,2.1327,Pumice_rect,7,0,7,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,2,9,,,,,,,,2,11,,,,,,,,,,,2,2.006,1,,,,,,-0.221354167,-0.26953125,1,0,0,2.0063,Basalt_rect,8,0,8,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,2,10,,,,,,,,8,05,,,,,,,,,,,8,1.237,1,,,,,,0.44140625,-0.412760417,1,0,0,1.2371,Pumice_rect,9,0,9,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,2,11,,,,,,,,7,05,,,,,,,,,,,8,9.263,0,,,,,,0.346354167,-0.420572917,1,0,0,9.2626,Pumice_rect,10,0,10,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,2,12,,,,,,,,3,06,,,,,,,,,,,3,1.883,1,,,,,,0.108072917,-0.270833333,1,0,0,1.8827,Diorite_rect,11,0,11,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,2,13,,,,,,,,6,06,,,,,,,,,,,3,1.447,0,,,,,,0.139322917,-0.236979167,1,0,0,1.4469,Diorite_rect,12,0,12,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,2,14,,,,,,,,5,16,,,,,,,,,,,5,3.958,1,,,,,,-0.376302083,-0.412760417,1,0,0,3.9577,Obsidian_rect,13,0,13,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,2,15,,,,,,,,2,08,,,,,,,,,,,2,2.641,1,,,,,,-0.106770833,-0.270833333,1,0,0,2.6407,Basalt_rect,14,0,14,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,2,16,,,,,,,,1,01,,,,,,,,,,,3,4.36,0,,,,,,0.14453125,-0.265625,1,0,0,4.36,Diorite_rect,15,0,15,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,6,1,1,0.221896638,0.105314552,1,0,0,15.815,Peridotite_04,7,04,4,6,15.815,0.118991937,-0.398788613,1,0,0,2.2208,Peridotite_rect,7,2.221,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,6,1,2,-0.039924434,-0.263319045,1,0,0,1.9973,Peridotite_02,7,02,2,4,1.997,0.077308861,-0.400091317,1,0,0,1.6366,Peridotite_rect,7,1.637,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,4,11,1,1,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,8,06,1,2,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,7,06,1,3,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,1,09,1,4,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,8,08,1,5,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,8,16,1,6,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,8,15,1,7,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,1,11,1,8,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,8,09,2,1,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,2,09,2,2,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,4,08,2,3,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,7,02,2,4,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,6,08,2,5,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,6,10,2,6,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,3,08,2,7,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,6,03,2,8,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,2,05,3,1,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,5,10,3,2,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,6,13,3,3,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,7,08,3,4,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,5,04,3,5,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,1,05,3,6,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,2,02,3,7,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,1,10,3,8,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,2,16,4,1,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,5,02,4,2,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,4,14,4,3,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,4,10,4,4,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,3,13,4,5,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,7,04,4,6,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,4,05,4,7,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,1,03,4,8,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,6,07,5,1,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,7,07,5,2,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,1,04,5,3,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,3,02,5,4,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,8,10,5,5,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,7,12,5,6,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,5,12,5,7,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,4,12,5,8,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,2,01,6,1,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,5,14,6,2,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,3,16,6,3,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,2,04,6,4,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,3,12,6,5,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,5,07,6,6,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,3,10,6,7,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,6,15,6,8,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,4,11,1,1,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,8,06,1,2,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,7,06,1,3,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,1,09,1,4,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,8,08,1,5,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,8,16,1,6,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,8,15,1,7,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,1,11,1,8,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,8,09,2,1,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,2,09,2,2,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,4,08,2,3,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,7,02,2,4,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,6,08,2,5,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,6,10,2,6,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,3,08,2,7,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,6,03,2,8,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,2,05,3,1,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,5,10,3,2,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,6,13,3,3,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,7,08,3,4,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,5,04,3,5,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,1,05,3,6,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,2,02,3,7,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,1,10,3,8,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,2,16,4,1,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,5,02,4,2,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,4,14,4,3,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,4,10,4,4,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,3,13,4,5,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,7,04,4,6,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,4,05,4,7,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,1,03,4,8,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,6,07,5,1,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,7,07,5,2,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,1,04,5,3,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,3,02,5,4,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,8,10,5,5,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,7,12,5,6,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,5,12,5,7,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,,,,,,,,,,,4,12,5,8,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,5,0,5,0,1,8,15
