width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,ref_cat_num,paired_cat_num,time_obs,ref_cat,paired_cat,ref_prob_dist,paired_prob_dist,text_Diorite,text_Pegmatite,time_resp,text_Peridotite,text_Andesite,text_Basalt,time_fb1,time_fb2,text_Gabbro,text_Pumice
,,,,,,,,,,,html-keyboard-response,359,2.0.0,1510311,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,43,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,360,2.0.0,1511513,66908eecc135ec77905c2810,3,38,1201,,,,,,,,,"<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>",4,class_response,2,test,44,Obsidian,Obsidian,2,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,361,2.0.0,1512023,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,44,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,362,2.0.0,1525986,66908eecc135ec77905c2810,3,38,13962,,,,,,,,,"<img src= ""rock_img/I_Andesite_04.jpg"" style=""width:8cm; height:5.96cm;""><p>What type of rock is this?</p>",3,class_response,2,test,45,Gabbro,Andesite,4,FALSE,4,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,363,2.0.0,1526487,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,45,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,364,2.0.0,1527572,66908eecc135ec77905c2810,3,38,1084,,,,,,,,,"<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>",4,class_response,2,test,46,Obsidian,Obsidian,16,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,365,2.0.0,1528074,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,46,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,366,2.0.0,1536717,66908eecc135ec77905c2810,3,38,8642,,,,,,,,,"<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>",3,class_response,2,test,47,Gabbro,Andesite,2,FALSE,4,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,367,2.0.0,1537234,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,47,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,368,2.0.0,1541210,66908eecc135ec77905c2810,3,38,3976,,,,,,,,,"<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>",1,class_response,2,test,48,Basalt,Basalt,11,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,369,2.0.0,1541719,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,48,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,370,2.0.0,1568464,66908eecc135ec77905c2810,3,38,,,,,,,,,,,,cycle_feedback,,,,,,,,,,,,,,,,,,,,,,,5495.1,21246.7,,
,,,,,,,,,,,html-button-response,372,2.0.0,1571446,66908eecc135ec77905c2810,3,38,2981,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,374,2.0.0,1603495,66908eecc135ec77905c2810,3,38,32047,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>",5,class_response,3,train,1,Pegmatite,Pegmatite,13,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,375,2.0.0,1604326,66908eecc135ec77905c2810,3,38,830,,,,,,,,,"<img src= rock_img/I_Pegmatite_13.jpg style=""width:8cm; height:4.95cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,3,train,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,376,2.0.0,1605543,66908eecc135ec77905c2810,3,38,1216,,,,,,,,,"<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>",7,class_response,3,train,2,Pumice,Pumice,13,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,377,2.0.0,1606178,66908eecc135ec77905c2810,3,38,635,,,,,,,,,"<img src= rock_img/I_Pumice_13.jpg style=""width:8cm; height:8.200000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,3,train,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,378,2.0.0,1609798,66908eecc135ec77905c2810,3,38,3619,,,,,,,,,"<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>",1,class_response,3,train,3,Basalt,Basalt,14,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,379,2.0.0,1610545,66908eecc135ec77905c2810,3,38,746,,,,,,,,,"<img src= rock_img/I_Basalt_14.jpg style=""width:8cm; height:5.82cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,3,train,3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,380,2.0.0,1613291,66908eecc135ec77905c2810,3,38,2745,,,,,,,,,"<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>",2,class_response,3,train,4,Diorite,Diorite,6,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,381,2.0.0,1613994,66908eecc135ec77905c2810,3,38,702,,,,,,,,,"<img src= rock_img/I_Diorite_06.jpg style=""width:8cm; height:6.03cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,3,train,4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,382,2.0.0,1615235,66908eecc135ec77905c2810,3,38,1239,,,,,,,,,"<img src= ""rock_img/I_Andesite_07.jpg"" style=""width:8cm; height:5.93cm;""><p>What type of rock is this?</p>",0,class_response,3,train,5,Andesite,Andesite,7,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,383,2.0.0,1616218,66908eecc135ec77905c2810,3,38,982,,,,,,,,,"<img src= rock_img/I_Andesite_07.jpg style=""width:8cm; height:5.93cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,3,train,5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,384,2.0.0,1619459,66908eecc135ec77905c2810,3,38,3240,,,,,,,,,"<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>",7,class_response,3,train,6,Pumice,Pumice,16,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,385,2.0.0,1620174,66908eecc135ec77905c2810,3,38,714,,,,,,,,,"<img src= rock_img/I_Pumice_16.jpg style=""width:8cm; height:6.79cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,3,train,6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,386,2.0.0,1621221,66908eecc135ec77905c2810,3,38,1046,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>",5,class_response,3,train,7,Pegmatite,Pegmatite,12,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,387,2.0.0,1621826,66908eecc135ec77905c2810,3,38,604,,,,,,,,,"<img src= rock_img/I_Pegmatite_12.jpg style=""width:8cm; height:5.7cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,3,train,7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,388,2.0.0,1623132,66908eecc135ec77905c2810,3,38,1304,,,,,,,,,"<img src= ""rock_img/I_Peridotite_06.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",6,class_response,3,train,8,Peridotite,Peridotite,6,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,389,2.0.0,1623582,66908eecc135ec77905c2810,3,38,450,,,,,,,,,"<img src= rock_img/I_Peridotite_06.jpg style=""width:8cm; height:7.53cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,3,train,8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,390,2.0.0,1624586,66908eecc135ec77905c2810,3,38,1002,,,,,,,,,"<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>",6,class_response,3,train,9,Peridotite,Peridotite,4,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,391,2.0.0,1625349,66908eecc135ec77905c2810,3,38,762,,,,,,,,,"<img src= rock_img/I_Peridotite_04.jpg style=""width:8cm; height:6.680000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,3,train,9,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,392,2.0.0,1627755,66908eecc135ec77905c2810,3,38,2405,,,,,,,,,"<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>",6,class_response,3,train,10,Peridotite,Gabbro,1,FALSE,7,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,393,2.0.0,1628715,66908eecc135ec77905c2810,3,38,959,,,,,,,,,"<img src= rock_img/I_Gabbro_01.jpg style=""width:8cm; height:5.21cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,3,train,10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,394,2.0.0,1629813,66908eecc135ec77905c2810,3,38,1097,,,,,,,,,"<img src= ""rock_img/I_Obsidian_09.jpg"" style=""width:8cm; height:5cm;""><p>What type of rock is this?</p>",4,class_response,3,train,11,Obsidian,Obsidian,9,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,395,2.0.0,1630630,66908eecc135ec77905c2810,3,38,816,,,,,,,,,"<img src= rock_img/I_Obsidian_09.jpg style=""width:8cm; height:5cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,3,train,11,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,396,2.0.0,1631770,66908eecc135ec77905c2810,3,38,1139,,,,,,,,,"<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",1,class_response,3,train,12,Basalt,Basalt,4,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,397,2.0.0,1632225,66908eecc135ec77905c2810,3,38,454,,,,,,,,,"<img src= rock_img/I_Basalt_04.jpg style=""width:8cm; height:7.53cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,3,train,12,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,399,2.0.0,1633020,66908eecc135ec77905c2810,3,38,794,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,400,2.0.0,1634490,66908eecc135ec77905c2810,3,38,,,,,,,,,,,,cat_selection,3,train,1,,,,,,,4,7,1468.2,Gabbro,Peridotite,"[0.2618891201578133,0.11005228708645196,0.11224949110060303,0.16928706026301818,0.031394143007170625,0.14302679922033934,0.11730906170711002,0.05479203745749357]","[0.221705669471979,0.12436726360473985,0.2424868940575082,null,0.05853373888552633,0.014292682986456168,0.28440462219644097,0.054209128797349675]",,,,,,,,,,
,,,,,,,,,,,paired-cat-display,401,1.0.0,1719358,66908eecc135ec77905c2810,3,38,,,,,,,,,,,,paired_cat_display,3,train,1,,,,,,,,,6013,,,,,,,78853.1,"peridotite has splotches of color to it, but much less so than pegmatites. ",,,,,noo! i did it again. gabbro feels like a boring rock. its uneventful and ugly. it is dull in color. no luster. no breakages on it like basalt or obsidian. very very little color.,
,,,,,,,,,,,html-button-response,402,2.0.0,1720992,66908eecc135ec77905c2810,3,38,,,,,,,,,,,,cat_selection,3,train,2,,,,,,,1,4,1633.1,Andesite,Gabbro,"[0.2618891201578133,0.11005228708645196,0.11224949110060303,0.16928706026301818,0.031394143007170625,0.14302679922033934,0.11730906170711002,0.05479203745749357]","[null,0.2886287555739309,0.21096106377689675,0.3180218325310964,0.016016146359679302,0.06724385479306773,0.08251570097912823,0.016612645986200582]",,,,,,,,,,
,,,,,,,,,,,paired-cat-display,403,1.0.0,1773481,66908eecc135ec77905c2810,3,38,,,,,,,,,,,,paired_cat_display,3,train,2,,,,,,,,,5773.3,,,,,,,46714,,andesite has slightly larger splotches than diorite. it has noticeable uniformity with its makeup - you can tell it's distinctly multiple minerals coming together.,,,,gabbro is my enemy. it is ugly and unwanted. ,
,,,,,,,,,,,html-button-response,404,2.0.0,1774617,66908eecc135ec77905c2810,3,38,,,,,,,,,,,,cat_selection,3,train,3,,,,,,,1,6,1135,Andesite,Pegmatite,"[0.2618891201578133,0.11005228708645196,0.11224949110060303,0.16928706026301818,0.031394143007170625,0.14302679922033934,0.11730906170711002,0.05479203745749357]","[null,0.2886287555739309,0.21096106377689675,0.3180218325310964,0.016016146359679302,0.06724385479306773,0.08251570097912823,0.016612645986200582]",,,,,,,,,,
,,,,,,,,,,,paired-cat-display,405,1.0.0,1836846,66908eecc135ec77905c2810,3,38,,,,,,,,,,,,paired_cat_display,3,train,3,,,,,,,,,6145.5,,,,,,"pegmatite has lots of big 'things' in it, making it easy to distinguish from the others.",56081,,"andesite has speckles of white in it, and I have to remember there are subtleties between it and diorite.",,,,,
,,,,,,,,,,,html-button-response,407,2.0.0,1838035,66908eecc135ec77905c2810,3,38,1189,,,,,,,,,,0,start_test,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,408,2.0.0,1842316,66908eecc135ec77905c2810,3,38,4279,,,,,,,,,"<img src= ""rock_img/I_Andesite_04.jpg"" style=""width:8cm; height:5.96cm;""><p>What type of rock is this?</p>",0,class_response,3,test,1,Andesite,Andesite,4,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,409,2.0.0,1842830,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,410,2.0.0,1844382,66908eecc135ec77905c2810,3,38,1551,,,,,,,,,"<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>",6,class_response,3,test,2,Peridotite,Peridotite,14,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,411,2.0.0,1844890,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,412,2.0.0,1847047,66908eecc135ec77905c2810,3,38,2156,,,,,,,,,"<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>",2,class_response,3,test,3,Diorite,Diorite,9,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,413,2.0.0,1847556,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,414,2.0.0,1848609,66908eecc135ec77905c2810,3,38,1052,,,,,,,,,"<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>",6,class_response,3,test,4,Peridotite,Peridotite,2,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,415,2.0.0,1849109,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,416,2.0.0,1857346,66908eecc135ec77905c2810,3,38,8236,,,,,,,,,"<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>",2,class_response,3,test,5,Diorite,Diorite,13,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,417,2.0.0,1857848,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,418,2.0.0,1858863,66908eecc135ec77905c2810,3,38,1013,,,,,,,,,"<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>",7,class_response,3,test,6,Pumice,Pumice,2,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,419,2.0.0,1859364,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,420,2.0.0,1861509,66908eecc135ec77905c2810,3,38,2144,,,,,,,,,"<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>",2,class_response,3,test,7,Diorite,Diorite,16,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,421,2.0.0,1862020,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,422,2.0.0,1863388,66908eecc135ec77905c2810,3,38,1367,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>",5,class_response,3,test,8,Pegmatite,Pegmatite,6,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,423,2.0.0,1863890,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,424,2.0.0,1866355,66908eecc135ec77905c2810,3,38,2464,,,,,,,,,"<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>",3,class_response,3,test,9,Gabbro,Gabbro,8,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,425,2.0.0,1866858,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,9,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,426,2.0.0,1868974,66908eecc135ec77905c2810,3,38,2115,,,,,,,,,"<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",7,class_response,3,test,10,Pumice,Basalt,12,FALSE,8,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,427,2.0.0,1869475,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,428,2.0.0,1870516,66908eecc135ec77905c2810,3,38,1040,,,,,,,,,"<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>",1,class_response,3,test,11,Basalt,Basalt,8,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,429,2.0.0,1871017,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,11,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,430,2.0.0,1872181,66908eecc135ec77905c2810,3,38,1163,,,,,,,,,"<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>",7,class_response,3,test,12,Pumice,Pumice,8,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,431,2.0.0,1872687,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,12,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,432,2.0.0,1873990,66908eecc135ec77905c2810,3,38,1302,,,,,,,,,"<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>",2,class_response,3,test,13,Diorite,Diorite,8,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,433,2.0.0,1874503,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,13,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,434,2.0.0,1875500,66908eecc135ec77905c2810,3,38,996,,,,,,,,,"<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>",4,class_response,3,test,14,Obsidian,Obsidian,4,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,435,2.0.0,1876002,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,14,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,436,2.0.0,1887481,66908eecc135ec77905c2810,3,38,11479,,,,,,,,,"<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>",3,class_response,3,test,15,Gabbro,Gabbro,3,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,437,2.0.0,1887984,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,15,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,438,2.0.0,1889036,66908eecc135ec77905c2810,3,38,1052,,,,,,,,,"<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>",7,class_response,3,test,16,Pumice,Pumice,5,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,439,2.0.0,1889538,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,16,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,440,2.0.0,1891024,66908eecc135ec77905c2810,3,38,1485,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",5,class_response,3,test,17,Pegmatite,Pegmatite,10,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,441,2.0.0,1891539,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,17,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,442,2.0.0,1893166,66908eecc135ec77905c2810,3,38,1626,,,,,,,,,"<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>",3,class_response,3,test,18,Gabbro,Gabbro,16,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,443,2.0.0,1893668,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,18,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,444,2.0.0,1894744,66908eecc135ec77905c2810,3,38,1075,,,,,,,,,"<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>",1,class_response,3,test,19,Basalt,Basalt,6,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,445,2.0.0,1895253,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,19,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,446,2.0.0,1896818,66908eecc135ec77905c2810,3,38,1564,,,,,,,,,"<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>",7,class_response,3,test,20,Pumice,Basalt,11,FALSE,8,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,447,2.0.0,1897320,66908eecc135ec77905c2810,3,38,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,20,,,,,,,,,,,,,,,,,,,,,,,
