"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Obsidian","time_resp","text_Gabbro","text_Andesite","text_Peridotite","time_fb1","time_fb2","text_Diorite","text_Pumice","text_Pegmatite"
"","","","","","","","","","","","html-button-response","236","2.0.0","1081242","67373b81834499a073b86c6e","3","11","","","","","","","","","","","","cycle_feedback","","","","","","","","","","","","","","","","","","","","","","","10358.300000011921","11133.90000000596","","",""
"","","","","","","","","","","","html-button-response","238","2.0.0","1085440","67373b81834499a073b86c6e","3","11","4196","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","240","2.0.0","1086962","67373b81834499a073b86c6e","3","11","1521","","","","","","","","","<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>","1","class_response","2","train","1","Basalt","Basalt","10","true","2","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","241","2.0.0","1089368","67373b81834499a073b86c6e","3","11","2405","","","","","","","","","<img src= rock_img/I_Basalt_10.jpg style=""width:8cm; height:5.85cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","242","2.0.0","1089416","67373b81834499a073b86c6e","3","11","46","","","","","","","","","<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>","1","class_response","2","train","2","Basalt","Pegmatite","11","false","2","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","243","2.0.0","1091662","67373b81834499a073b86c6e","3","11","2244","","","","","","","","","<img src= rock_img/I_Pegmatite_11.jpg style=""width:8cm; height:8.14cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","2","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","244","2.0.0","1093146","67373b81834499a073b86c6e","3","11","1483","","","","","","","","","<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>","6","class_response","2","train","3","Peridotite","Diorite","02","false","7","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","245","2.0.0","1094048","67373b81834499a073b86c6e","3","11","900","","","","","","","","","<img src= rock_img/I_Diorite_02.jpg style=""width:8cm; height:6.27cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","3","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","246","2.0.0","1095888","67373b81834499a073b86c6e","3","11","1839","","","","","","","","","<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>","7","class_response","2","train","4","Pumice","Pumice","06","true","8","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","247","2.0.0","1096924","67373b81834499a073b86c6e","3","11","1035","","","","","","","","","<img src= rock_img/I_Pumice_06.jpg style=""width:8cm; height:6.9399999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","1098758","67373b81834499a073b86c6e","3","11","1833","","","","","","","","","<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>","3","class_response","2","train","5","Gabbro","Peridotite","14","false","4","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","1099722","67373b81834499a073b86c6e","3","11","963","","","","","","","","","<img src= rock_img/I_Peridotite_14.jpg style=""width:8cm; height:5.3cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","1101305","67373b81834499a073b86c6e","3","11","1581","","","","","","","","","<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>","4","class_response","2","train","6","Obsidian","Pegmatite","05","false","5","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","1102452","67373b81834499a073b86c6e","3","11","1146","","","","","","","","","<img src= rock_img/I_Pegmatite_05.jpg style=""width:8cm; height:7.300000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","1103928","67373b81834499a073b86c6e","3","11","1473","","","","","","","","","<img src= ""rock_img/I_Andesite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","1","class_response","2","train","7","Basalt","Andesite","10","false","2","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","1104702","67373b81834499a073b86c6e","3","11","772","","","","","","","","","<img src= rock_img/I_Andesite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","1105406","67373b81834499a073b86c6e","3","11","701","","","","","","","","","<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>","2","class_response","2","train","8","Diorite","Pumice","05","false","3","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","1106154","67373b81834499a073b86c6e","3","11","746","","","","","","","","","<img src= rock_img/I_Pumice_05.jpg style=""width:8cm; height:7.25cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","1107315","67373b81834499a073b86c6e","3","11","1158","","","","","","","","","<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>","3","class_response","2","train","9","Gabbro","Gabbro","12","true","4","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","1108186","67373b81834499a073b86c6e","3","11","869","","","","","","","","","<img src= rock_img/I_Gabbro_12.jpg style=""width:8cm; height:7.800000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","1109278","67373b81834499a073b86c6e","3","11","1090","","","","","","","","","<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>","7","class_response","2","train","10","Pumice","Obsidian","04","false","8","5","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","1110074","67373b81834499a073b86c6e","3","11","794","","","","","","","","","<img src= rock_img/I_Obsidian_04.jpg style=""width:8cm; height:6.930000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","1111106","67373b81834499a073b86c6e","3","11","1030","","","","","","","","","<img src= ""rock_img/I_Peridotite_08.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","5","class_response","2","train","11","Pegmatite","Peridotite","08","false","6","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","1111836","67373b81834499a073b86c6e","3","11","728","","","","","","","","","<img src= rock_img/I_Peridotite_08.jpg style=""width:8cm; height:6.7cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","1113204","67373b81834499a073b86c6e","3","11","1367","","","","","","","","","<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>","0","class_response","2","train","12","Andesite","Gabbro","01","false","1","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","1114060","67373b81834499a073b86c6e","3","11","854","","","","","","","","","<img src= rock_img/I_Gabbro_01.jpg style=""width:8cm; height:5.21cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","1115960","67373b81834499a073b86c6e","3","11","1899","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","1120348","67373b81834499a073b86c6e","3","11","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","3","4","4386.9000000059605","Diorite","Gabbro","[0.13952755569390735,0.11379415450828984,0.1317235072950261,0.11885680670221738,0.1266608551010986,0.1317235072950261,0.11885680670221738,0.11885680670221738]","[0.14745903343575126,0.17021572666727103,null,0.26209577837802617,0.11348059542253688,0.03186787163923493,0.25553186693288,0.01934912752429998]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","1759691","67373b81834499a073b86c6e","3","11","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","13932.199999988079","","","","","","","625406.099999994","smooth surface
irregular edges","","","","","rough surface, irregular edges","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","1762614","67373b81834499a073b86c6e","3","11","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","7","8","2921.800000011921","Peridotite","Pumice","[0.13952755569390735,0.11379415450828984,0.1317235072950261,0.11885680670221738,0.1266608551010986,0.1317235072950261,0.11885680670221738,0.11885680670221738]","[0.15124092289592195,0.19004363151633924,0.08370180491109214,0.1294669754656509,0.1312974368963749,0.02220512636119169,null,0.2920441019534293]","","","","","","","","","","",""
