"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Gabbro","text_Peridotite","time_resp","text_Andesite","text_Pegmatite","time_fb1","time_fb2","text_Basalt","text_Diorite"
"","","","","","","","","","","","html-button-response","393","2.0.0","872720","65c0f99b71fb575465c6ca0d","3","49","1003","","","","","","","","","<img src= rock_img/I_Pumice_06.jpg style=""width:8cm; height:6.9399999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","3","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","394","2.0.0","874175","65c0f99b71fb575465c6ca0d","3","49","1453","","","","","","","","","<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","2","class_response","3","train","11","Diorite","Diorite","13","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","395","2.0.0","874880","65c0f99b71fb575465c6ca0d","3","49","703","","","","","","","","","<img src= rock_img/I_Diorite_13.jpg style=""width:8cm; height:6.29cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","3","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","396","2.0.0","878690","65c0f99b71fb575465c6ca0d","3","49","3808","","","","","","","","","<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","1","class_response","3","train","12","Basalt","Basalt","12","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","397","2.0.0","879336","65c0f99b71fb575465c6ca0d","3","49","643","","","","","","","","","<img src= rock_img/I_Basalt_12.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","880761","65c0f99b71fb575465c6ca0d","3","49","1423","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","881846","65c0f99b71fb575465c6ca0d","3","49","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","3","4","1082.8000001907349","Diorite","Gabbro","[0.19015582542296958,0.116911393036636,0.1453239488267336,0.17046111108618286,0.02354503168759749,0.18010502690423838,0.12070597823135322,0.052791684804288995]","[0.1606397149657229,0.1387590636847448,null,0.3586361924849918,0.01584004588959618,0.10936770995920445,0.17273202843840785,0.04402524457733192]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","902599","65c0f99b71fb575465c6ca0d","3","49","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","5900.300000190735","","","","","A smoky chalky, grayish tone","","14848.199999809265","","","","","","A black-and-white checkered stone"
"","","","","","","","","","","","html-button-response","402","2.0.0","903560","65c0f99b71fb575465c6ca0d","3","49","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","1","3","960.1999998092651","Andesite","Diorite","[0.19015582542296958,0.116911393036636,0.1453239488267336,0.17046111108618286,0.02354503168759749,0.18010502690423838,0.12070597823135322,0.052791684804288995]","[null,0.060781827197863396,0.4229121502045955,0.2070968498514195,0.10702699314436157,0.13653485209211993,0.015553662067750908,0.05009366544188925]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","926388","65c0f99b71fb575465c6ca0d","3","49","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","5668.099999904633","","","","","","","17156.199999809265","A layer of thin, white rocks with a large surface of stone","","","","","A black and white checkered mixture"
"","","","","","","","","","","","html-button-response","404","2.0.0","927320","65c0f99b71fb575465c6ca0d","3","49","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","1","4","930.9000000953674","Andesite","Gabbro","[0.19015582542296958,0.116911393036636,0.1453239488267336,0.17046111108618286,0.02354503168759749,0.18010502690423838,0.12070597823135322,0.052791684804288995]","[null,0.060781827197863396,0.4229121502045955,0.2070968498514195,0.10702699314436157,0.13653485209211993,0.015553662067750908,0.05009366544188925]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","1002114","65c0f99b71fb575465c6ca0d","3","49","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","5893.099999904633","","","","","A rough surface of grayish white surface","","68897.80000019073","The mixture of solve surface white stones","","","","",""
"","","","","","","","","","","","html-button-response","407","2.0.0","1012746","65c0f99b71fb575465c6ca0d","3","49","10630","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","1014019","65c0f99b71fb575465c6ca0d","3","49","1271","","","","","","","","","<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>","4","class_response","3","test","1","Obsidian","Obsidian","04","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","1014520","65c0f99b71fb575465c6ca0d","3","49","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","1017591","65c0f99b71fb575465c6ca0d","3","49","3070","","","","","","","","","<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>","0","class_response","3","test","2","Andesite","Peridotite","04","false","1","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","1018094","65c0f99b71fb575465c6ca0d","3","49","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","1019242","65c0f99b71fb575465c6ca0d","3","49","1145","","","","","","","","","<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>","6","class_response","3","test","3","Peridotite","Peridotite","10","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","1019745","65c0f99b71fb575465c6ca0d","3","49","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","1021237","65c0f99b71fb575465c6ca0d","3","49","1490","","","","","","","","","<img src= ""rock_img/I_Pumice_04.jpg"" style=""width:8cm; height:6.819999999999999cm;""><p>What type of rock is this?</p>","7","class_response","3","test","4","Pumice","Pumice","04","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","1021739","65c0f99b71fb575465c6ca0d","3","49","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","1024207","65c0f99b71fb575465c6ca0d","3","49","2465","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","2","class_response","3","test","5","Diorite","Diorite","09","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","1024709","65c0f99b71fb575465c6ca0d","3","49","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","1026441","65c0f99b71fb575465c6ca0d","3","49","1730","","","","","","","","","<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>","1","class_response","3","test","6","Basalt","Pumice","13","false","2","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","1026944","65c0f99b71fb575465c6ca0d","3","49","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","1028721","65c0f99b71fb575465c6ca0d","3","49","1775","","","","","","","","","<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>","3","class_response","3","test","7","Gabbro","Andesite","02","false","4","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","1029224","65c0f99b71fb575465c6ca0d","3","49","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","1030325","65c0f99b71fb575465c6ca0d","3","49","1099","","","","","","","","","<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","1","class_response","3","test","8","Basalt","Basalt","04","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","1030827","65c0f99b71fb575465c6ca0d","3","49","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","1032139","65c0f99b71fb575465c6ca0d","3","49","1311","","","","","","","","","<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>","6","class_response","3","test","9","Peridotite","Peridotite","02","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","1032641","65c0f99b71fb575465c6ca0d","3","49","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","426","2.0.0","1043273","65c0f99b71fb575465c6ca0d","3","49","10629","","","","","","","","","<img src= ""rock_img/I_Andesite_01.jpg"" style=""width:8cm; height:5.87cm;""><p>What type of rock is this?</p>","5","class_response","3","test","10","Pegmatite","Andesite","01","false","6","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","427","2.0.0","1043776","65c0f99b71fb575465c6ca0d","3","49","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","428","2.0.0","1048478","65c0f99b71fb575465c6ca0d","3","49","4700","","","","","","","","","<img src= ""rock_img/I_Pumice_09.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","7","class_response","3","test","11","Pumice","Pumice","09","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","429","2.0.0","1048980","65c0f99b71fb575465c6ca0d","3","49","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","430","2.0.0","1050142","65c0f99b71fb575465c6ca0d","3","49","1160","","","","","","","","","<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>","1","class_response","3","test","12","Basalt","Basalt","11","true","2","2","","","","","","","","","","","","","","","",""
