"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Andesite","text_Gabbro","time_resp","text_Peridotite","text_Diorite","time_fb1","time_fb2","text_Obsidian","text_Pegmatite"
"","","","","","","","","","","","html-button-response","470","2.0.0","4235095","6681e33afffa5fd6c6bf5e06","3","30","892","","","","","","","","","<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>","1","class_response","3","test","32","Basalt","Peridotite","05","false","2","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","471","2.0.0","4235606","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","32","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","472","2.0.0","4237130","6681e33afffa5fd6c6bf5e06","3","30","1522","","","","","","","","","<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>","7","class_response","3","test","33","Pumice","Pumice","06","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","473","2.0.0","4237633","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","33","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","474","2.0.0","4239225","6681e33afffa5fd6c6bf5e06","3","30","1591","","","","","","","","","<img src= ""rock_img/I_Peridotite_08.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","0","class_response","3","test","34","Andesite","Peridotite","08","false","1","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","475","2.0.0","4239728","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","34","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","476","2.0.0","4241015","6681e33afffa5fd6c6bf5e06","3","30","1285","","","","","","","","","<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>","1","class_response","3","test","35","Basalt","Basalt","06","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","477","2.0.0","4241517","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","35","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","478","2.0.0","4242605","6681e33afffa5fd6c6bf5e06","3","30","1087","","","","","","","","","<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>","0","class_response","3","test","36","Andesite","Andesite","03","true","1","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","479","2.0.0","4243108","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","36","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","480","2.0.0","4243850","6681e33afffa5fd6c6bf5e06","3","30","739","","","","","","","","","<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>","2","class_response","3","test","37","Diorite","Gabbro","08","false","3","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","481","2.0.0","4244357","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","37","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","482","2.0.0","4247534","6681e33afffa5fd6c6bf5e06","3","30","3175","","","","","","","","","<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>","7","class_response","3","test","38","Pumice","Pumice","10","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","483","2.0.0","4248037","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","38","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","484","2.0.0","4249583","6681e33afffa5fd6c6bf5e06","3","30","1545","","","","","","","","","<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>","7","class_response","3","test","39","Pumice","Pumice","08","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","485","2.0.0","4250087","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","39","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","486","2.0.0","4251239","6681e33afffa5fd6c6bf5e06","3","30","1149","","","","","","","","","<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>","4","class_response","3","test","40","Obsidian","Obsidian","02","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","487","2.0.0","4251745","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","40","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","488","2.0.0","4252823","6681e33afffa5fd6c6bf5e06","3","30","1076","","","","","","","","","<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>","0","class_response","3","test","41","Andesite","Diorite","02","false","1","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","489","2.0.0","4253337","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","41","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","490","2.0.0","4255221","6681e33afffa5fd6c6bf5e06","3","30","1882","","","","","","","","","<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>","7","class_response","3","test","42","Pumice","Diorite","12","false","8","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","491","2.0.0","4255732","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","42","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","492","2.0.0","4257105","6681e33afffa5fd6c6bf5e06","3","30","1371","","","","","","","","","<img src= ""rock_img/I_Peridotite_12.jpg"" style=""width:8cm; height:4.54cm;""><p>What type of rock is this?</p>","1","class_response","3","test","43","Basalt","Peridotite","12","false","2","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","493","2.0.0","4257608","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","43","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","494","2.0.0","4258655","6681e33afffa5fd6c6bf5e06","3","30","1044","","","","","","","","","<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>","4","class_response","3","test","44","Obsidian","Obsidian","07","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","495","2.0.0","4259159","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","44","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","496","2.0.0","4260313","6681e33afffa5fd6c6bf5e06","3","30","1152","","","","","","","","","<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","2","class_response","3","test","45","Diorite","Pegmatite","03","false","3","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","497","2.0.0","4260815","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","45","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","498","2.0.0","4261744","6681e33afffa5fd6c6bf5e06","3","30","927","","","","","","","","","<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>","0","class_response","3","test","46","Andesite","Gabbro","09","false","1","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","499","2.0.0","4262256","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","46","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","500","2.0.0","4263160","6681e33afffa5fd6c6bf5e06","3","30","901","","","","","","","","","<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>","4","class_response","3","test","47","Obsidian","Andesite","06","false","5","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","501","2.0.0","4263662","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","47","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","502","2.0.0","4264655","6681e33afffa5fd6c6bf5e06","3","30","992","","","","","","","","","<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","5","class_response","3","test","48","Pegmatite","Andesite","16","false","6","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","503","2.0.0","4265158","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","48","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","504","2.0.0","4266889","6681e33afffa5fd6c6bf5e06","3","30","","","","","","","","","","","","cycle_feedback","","","","","","","","","","","","","","","","","","","","","","835.8999999985099","887","",""
"","","","","","","","","","","","html-button-response","506","2.0.0","4267991","6681e33afffa5fd6c6bf5e06","3","30","1099","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","508","2.0.0","4269595","6681e33afffa5fd6c6bf5e06","3","30","1602","","","","","","","","","<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>","1","class_response","4","train","1","Basalt","Basalt","10","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","509","2.0.0","4271143","6681e33afffa5fd6c6bf5e06","3","30","1546","","","","","","","","","<img src= rock_img/I_Basalt_10.jpg style=""width:8cm; height:5.85cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","4","train","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","510","2.0.0","4272203","6681e33afffa5fd6c6bf5e06","3","30","1058","","","","","","","","","<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>","2","class_response","4","train","2","Diorite","Diorite","16","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","511","2.0.0","4276511","6681e33afffa5fd6c6bf5e06","3","30","4305","","","","","","","","","<img src= rock_img/I_Diorite_16.jpg style=""width:8cm; height:6.74cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","4","train","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","512","2.0.0","4277437","6681e33afffa5fd6c6bf5e06","3","30","924","","","","","","","","","<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>","2","class_response","4","train","3","Diorite","Andesite","11","false","3","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","513","2.0.0","4278225","6681e33afffa5fd6c6bf5e06","3","30","786","","","","","","","","","<img src= rock_img/I_Andesite_11.jpg style=""width:8cm; height:4.92cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","4","train","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","514","2.0.0","4278920","6681e33afffa5fd6c6bf5e06","3","30","692","","","","","","","","","<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>","1","class_response","4","train","4","Basalt","Obsidian","11","false","2","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","515","2.0.0","4279743","6681e33afffa5fd6c6bf5e06","3","30","821","","","","","","","","","<img src= rock_img/I_Obsidian_11.jpg style=""width:8cm; height:6.05cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","4","train","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","516","2.0.0","4280505","6681e33afffa5fd6c6bf5e06","3","30","760","","","","","","","","","<img src= ""rock_img/I_Andesite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","0","class_response","4","train","5","Andesite","Andesite","10","true","1","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","517","2.0.0","4281293","6681e33afffa5fd6c6bf5e06","3","30","786","","","","","","","","","<img src= rock_img/I_Andesite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","4","train","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","518","2.0.0","4282391","6681e33afffa5fd6c6bf5e06","3","30","1095","","","","","","","","","<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>","3","class_response","4","train","6","Gabbro","Pegmatite","09","false","4","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","519","2.0.0","4283117","6681e33afffa5fd6c6bf5e06","3","30","724","","","","","","","","","<img src= rock_img/I_Pegmatite_09.jpg style=""width:8cm; height:4.03cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","4","train","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","520","2.0.0","4284067","6681e33afffa5fd6c6bf5e06","3","30","948","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","0","class_response","4","train","7","Andesite","Diorite","09","false","1","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","521","2.0.0","4284736","6681e33afffa5fd6c6bf5e06","3","30","664","","","","","","","","","<img src= rock_img/I_Diorite_09.jpg style=""width:8cm; height:5.27cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","4","train","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","522","2.0.0","4285613","6681e33afffa5fd6c6bf5e06","3","30","875","","","","","","","","","<img src= ""rock_img/I_Peridotite_13.jpg"" style=""width:8cm; height:7.58cm;""><p>What type of rock is this?</p>","1","class_response","4","train","8","Basalt","Peridotite","13","false","2","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","523","2.0.0","4286265","6681e33afffa5fd6c6bf5e06","3","30","650","","","","","","","","","<img src= rock_img/I_Peridotite_13.jpg style=""width:8cm; height:7.58cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","4","train","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","524","2.0.0","4287075","6681e33afffa5fd6c6bf5e06","3","30","808","","","","","","","","","<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>","7","class_response","4","train","9","Pumice","Pumice","02","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","525","2.0.0","4287958","6681e33afffa5fd6c6bf5e06","3","30","880","","","","","","","","","<img src= rock_img/I_Pumice_02.jpg style=""width:8cm; height:7.3999999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","4","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","526","2.0.0","4288863","6681e33afffa5fd6c6bf5e06","3","30","903","","","","","","","","","<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","2","class_response","4","train","10","Diorite","Gabbro","11","false","3","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","527","2.0.0","4289555","6681e33afffa5fd6c6bf5e06","3","30","690","","","","","","","","","<img src= rock_img/I_Gabbro_11.jpg style=""width:8cm; height:6.2cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","4","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","528","2.0.0","4290443","6681e33afffa5fd6c6bf5e06","3","30","886","","","","","","","","","<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","0","class_response","4","train","11","Andesite","Basalt","12","false","1","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","529","2.0.0","4291173","6681e33afffa5fd6c6bf5e06","3","30","728","","","","","","","","","<img src= rock_img/I_Basalt_12.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","4","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","530","2.0.0","4291917","6681e33afffa5fd6c6bf5e06","3","30","742","","","","","","","","","<img src= ""rock_img/I_Pumice_04.jpg"" style=""width:8cm; height:6.819999999999999cm;""><p>What type of rock is this?</p>","4","class_response","4","train","12","Obsidian","Pumice","04","false","5","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","531","2.0.0","4292543","6681e33afffa5fd6c6bf5e06","3","30","624","","","","","","","","","<img src= rock_img/I_Pumice_04.jpg style=""width:8cm; height:6.819999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","4","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","533","2.0.0","4293495","6681e33afffa5fd6c6bf5e06","3","30","950","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","534","2.0.0","4294943","6681e33afffa5fd6c6bf5e06","3","30","","","","","","","","","","","","cat_selection","4","train","1","","","","","","","1","3","1446.1000000014901","Andesite","Diorite","[0.13442090788568772,0.0974885060187173,0.1615733639705624,0.16781797555128045,0.03174786716155087,0.1853443998367375,0.1822865992831944,0.03932038029226956]","[null,0.09986703475052353,0.31239859908945816,0.04025352756719351,0.24345784615908894,0.14976586964246721,0.04076849109119748,0.113488631700071]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","535","1.0.0","4343007","6681e33afffa5fd6c6bf5e06","3","30","","","","","","","","","","","","paired_cat_display","4","train","1","","","","","","","","","5949.39999999851","","","","","I can identify them with their sizes and the shape.","","42109.39999999851","","I can identify them with their sizes and the shape.","","","",""
"","","","","","","","","","","","html-button-response","536","2.0.0","4344045","6681e33afffa5fd6c6bf5e06","3","30","","","","","","","","","","","","cat_selection","4","train","2","","","","","","","1","7","1035.5","Andesite","Peridotite","[0.13442090788568772,0.0974885060187173,0.1615733639705624,0.16781797555128045,0.03174786716155087,0.1853443998367375,0.1822865992831944,0.03932038029226956]","[null,0.09986703475052353,0.31239859908945816,0.04025352756719351,0.24345784615908894,0.14976586964246721,0.04076849109119748,0.113488631700071]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","537","1.0.0","4366299","6681e33afffa5fd6c6bf5e06","3","30","","","","","","","","","","","","paired_cat_display","4","train","2","","","","","","","","","5759.60000000149","","","","","I can identify them with their sizes and the shape.","","16490.10000000149","I can identify them with their sizes and the color.","","","","",""
"","","","","","","","","","","","html-button-response","538","2.0.0","4367333","6681e33afffa5fd6c6bf5e06","3","30","","","","","","","","","","","","cat_selection","4","train","3","","","","","","","5","6","1031.7000000029802","Obsidian","Pegmatite","[0.13442090788568772,0.0974885060187173,0.1615733639705624,0.16781797555128045,0.03174786716155087,0.1853443998367375,0.1822865992831944,0.03932038029226956]","[0.33501663763083406,0.026748089615469546,0.5308777526588425,0.029792624730404383,null,0.023397731632917557,0.028578462300760207,0.025588701430771722]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","539","1.0.0","4382979","6681e33afffa5fd6c6bf5e06","3","30","","","","","","","","","","","","paired_cat_display","4","train","3","","","","","","","","","5758","","","","","","","9884.29999999702","","","","","I can identify them with their sizes and the shape.","I can identify them with their sizes and the color"
"","","","","","","","","","","","html-button-response","541","2.0.0","4383907","6681e33afffa5fd6c6bf5e06","3","30","926","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","542","2.0.0","4385273","6681e33afffa5fd6c6bf5e06","3","30","1363","","","","","","","","","<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>","1","class_response","4","test","1","Basalt","Andesite","06","false","2","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","543","2.0.0","4385777","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","544","2.0.0","4387085","6681e33afffa5fd6c6bf5e06","3","30","1306","","","","","","","","","<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>","4","class_response","4","test","2","Obsidian","Obsidian","06","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","545","2.0.0","4387589","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","546","2.0.0","4388483","6681e33afffa5fd6c6bf5e06","3","30","892","","","","","","","","","<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>","2","class_response","4","test","3","Diorite","Diorite","14","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","547","2.0.0","4388988","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","548","2.0.0","4389524","6681e33afffa5fd6c6bf5e06","3","30","534","","","","","","","","","<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>","0","class_response","4","test","4","Andesite","Pumice","06","false","1","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","549","2.0.0","4390027","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","550","2.0.0","4391093","6681e33afffa5fd6c6bf5e06","3","30","1064","","","","","","","","","<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>","7","class_response","4","test","5","Pumice","Pegmatite","13","false","8","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","551","2.0.0","4391604","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","552","2.0.0","4392483","6681e33afffa5fd6c6bf5e06","3","30","877","","","","","","","","","<img src= ""rock_img/I_Peridotite_08.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","3","class_response","4","test","6","Gabbro","Peridotite","08","false","4","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","553","2.0.0","4392985","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","554","2.0.0","4394127","6681e33afffa5fd6c6bf5e06","3","30","1140","","","","","","","","","<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>","0","class_response","4","test","7","Andesite","Gabbro","03","false","1","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","555","2.0.0","4394643","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","556","2.0.0","4395406","6681e33afffa5fd6c6bf5e06","3","30","761","","","","","","","","","<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>","7","class_response","4","test","8","Pumice","Diorite","02","false","8","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","557","2.0.0","4395909","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","8","","","","","","","","","","","","","","","","","","","","","",""
