"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Gabbro","time_resp","text_Obsidian","text_Diorite","time_fb1","time_fb2","text_Pegmatite","text_Peridotite","text_Andesite"
"","","","","","","","","","","","html-button-response","247","2.0.0","1425845","66ac79e1dec4cf4a59685054","3","12","847","","","","","","","","","<img src= rock_img/I_Obsidian_11.jpg style=""width:8cm; height:6.05cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","1427245","66ac79e1dec4cf4a59685054","3","12","1399","","","","","","","","","<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>","1","class_response","2","train","5","Basalt","Basalt","11","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","1428109","66ac79e1dec4cf4a59685054","3","12","863","","","","","","","","","<img src= rock_img/I_Basalt_11.jpg style=""width:8cm; height:5.359999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","1429965","66ac79e1dec4cf4a59685054","3","12","1855","","","","","","","","","<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>","1","class_response","2","train","6","Basalt","Gabbro","08","false","2","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","1430877","66ac79e1dec4cf4a59685054","3","12","911","","","","","","","","","<img src= rock_img/I_Gabbro_08.jpg style=""width:8cm; height:5.15cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","1433165","66ac79e1dec4cf4a59685054","3","12","2287","","","","","","","","","<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>","7","class_response","2","train","7","Pumice","Pumice","16","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","1434029","66ac79e1dec4cf4a59685054","3","12","863","","","","","","","","","<img src= rock_img/I_Pumice_16.jpg style=""width:8cm; height:6.79cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","1435333","66ac79e1dec4cf4a59685054","3","12","1302","","","","","","","","","<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>","6","class_response","2","train","8","Peridotite","Peridotite","10","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","1436269","66ac79e1dec4cf4a59685054","3","12","936","","","","","","","","","<img src= rock_img/I_Peridotite_10.jpg style=""width:8cm; height:5.390000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","1437589","66ac79e1dec4cf4a59685054","3","12","1319","","","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","4","class_response","2","train","9","Obsidian","Obsidian","10","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","1438340","66ac79e1dec4cf4a59685054","3","12","750","","","","","","","","","<img src= rock_img/I_Obsidian_10.jpg style=""width:8cm; height:6.260000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","1440324","66ac79e1dec4cf4a59685054","3","12","1983","","","","","","","","","<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","0","class_response","2","train","10","Andesite","Pegmatite","07","false","1","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","1441541","66ac79e1dec4cf4a59685054","3","12","1215","","","","","","","","","<img src= rock_img/I_Pegmatite_07.jpg style=""width:8cm; height:6.7cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","1442773","66ac79e1dec4cf4a59685054","3","12","1230","","","","","","","","","<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>","0","class_response","2","train","11","Andesite","Andesite","06","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","1443524","66ac79e1dec4cf4a59685054","3","12","751","","","","","","","","","<img src= rock_img/I_Andesite_06.jpg style=""width:8cm; height:6.840000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","1444725","66ac79e1dec4cf4a59685054","3","12","1199","","","","","","","","","<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>","1","class_response","2","train","12","Basalt","Basalt","06","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","1445533","66ac79e1dec4cf4a59685054","3","12","807","","","","","","","","","<img src= rock_img/I_Basalt_06.jpg style=""width:8cm; height:7.06cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","1447493","66ac79e1dec4cf4a59685054","3","12","1960","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","1451293","66ac79e1dec4cf4a59685054","3","12","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","2","4","3798.600000023842","Basalt","Gabbro","[0.19634243502981025,0.11515771776124825,0.12421487521308222,0.17508762097847125,0.10296006116174322,0.13641253181258728,0.09843148243582624,0.05139327560723125]","[0.028180768012298473,null,0.022444416123572834,0.5033968545449072,0.029358097875923386,0.022063662635762222,0.19737829869003382,0.1971779021175019]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","1499949","66ac79e1dec4cf4a59685054","3","12","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","8478.800000011921","","","","","Solid in color with little variation
Bulky brick like
","Jagged edges
More color variation
Chunky in appearance","40174.90000003576","","","","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","1502797","66ac79e1dec4cf4a59685054","3","12","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","6","7","2847.2999999523163","Pegmatite","Peridotite","[0.19634243502981025,0.11515771776124825,0.12421487521308222,0.17508762097847125,0.10296006116174322,0.13641253181258728,0.09843148243582624,0.05139327560723125]","[0.30534890449626256,0.024149318022503093,0.03213328874020621,0.31088175233565984,0.028108402403122356,null,0.27865071771590133,0.02072761628634462]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","1547941","66ac79e1dec4cf4a59685054","3","12","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","7949.699999988079","","","","","","","37192.09999996424","","","","","Darker color variation
very textured
oblong in shape","Green in appearance
Sharp edges
Sponge like appearance",""
"","","","","","","","","","","","html-button-response","270","2.0.0","1550052","66ac79e1dec4cf4a59685054","3","12","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","3","4","2110.600000023842","Diorite","Gabbro","[0.19634243502981025,0.11515771776124825,0.12421487521308222,0.17508762097847125,0.10296006116174322,0.13641253181258728,0.09843148243582624,0.05139327560723125]","[0.07577999343476825,0.024363151014295644,null,0.5895095095578454,0.131465825486094,0.08306718592565131,0.025265892770628916,0.07054844181071637]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","1597364","66ac79e1dec4cf4a59685054","3","12","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","5830.800000011921","","","","","","Cement in appearance
bulky rocks
slight texture","41478.80000001192","","Spotted color variation
Jagged
","","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","1600268","66ac79e1dec4cf4a59685054","3","12","2903","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","1643349","66ac79e1dec4cf4a59685054","3","12","43078","","","","","","","","","<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>","3","class_response","2","test","1","Gabbro","Andesite","05","false","4","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","1643851","66ac79e1dec4cf4a59685054","3","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","1647132","66ac79e1dec4cf4a59685054","3","12","3279","","","","","","","","","<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","3","class_response","2","test","2","Gabbro","Andesite","16","false","4","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","1647640","66ac79e1dec4cf4a59685054","3","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","1650085","66ac79e1dec4cf4a59685054","3","12","2443","","","","","","","","","<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>","6","class_response","2","test","3","Peridotite","Peridotite","07","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","1650597","66ac79e1dec4cf4a59685054","3","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","","",""
