"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Gabbro","text_Obsidian","time_resp","text_Basalt","text_Diorite","text_Andesite","time_fb1","time_fb2","text_Peridotite","text_Pegmatite"
"","","","","","","","","","","","paired-cat-display","401","1.0.0","2617896","671276e78f4d5a8f94eec79a","3","9","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","11647","","","","","Granite-like, mixed, not-smooth","","107693.70000004768","","","","","","Fungi, layered, fossil-like ",""
"","","","","","","","","","","","html-button-response","402","2.0.0","2621460","671276e78f4d5a8f94eec79a","3","9","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","1","4","3542.9000000953674","Andesite","Gabbro","[0.144942768701853,0.10260882129351596,0.08997664389859628,0.17449742972185026,0.06914970433233485,0.1607993337621424,0.16576970826811444,0.0922555900215927]","[null,0.11153738772111296,0.2290873850166759,0.17274028478101175,0.02939034919931525,0.16795199655214876,0.2588076438768937,0.030484952852841838]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","2754363","671276e78f4d5a8f94eec79a","3","9","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","9228.899999976158","","","","","Granite, two-toned, messy pattern","","123645.70000004768","","","Chunky, cement-like, clumps","","","",""
"","","","","","","","","","","","html-button-response","404","2.0.0","2756192","671276e78f4d5a8f94eec79a","3","9","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","6","7","1823.1999999284744","Pegmatite","Peridotite","[0.144942768701853,0.10260882129351596,0.08997664389859628,0.17449742972185026,0.06914970433233485,0.1607993337621424,0.16576970826811444,0.0922555900215927]","[0.06889582680681158,0.04106091815640734,0.07331259874190633,0.21021351624028184,0.04321840442716576,null,0.5520033088913235,0.011295426736103646]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","2892628","671276e78f4d5a8f94eec79a","3","9","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","6643.399999976158","","","","","","","129780.5","","","","","","Layered, fossil-like, fungi","Fossil-like, abstract, fungi"
"","","","","","","","","","","","html-button-response","407","2.0.0","2893997","671276e78f4d5a8f94eec79a","3","9","1326","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","2900638","671276e78f4d5a8f94eec79a","3","9","6596","","","","","","","","","<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>","6","class_response","3","test","1","Peridotite","Gabbro","01","false","7","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","2901146","671276e78f4d5a8f94eec79a","3","9","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","2903043","671276e78f4d5a8f94eec79a","3","9","1887","","","","","","","","","<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>","7","class_response","3","test","2","Pumice","Pumice","03","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","2903548","671276e78f4d5a8f94eec79a","3","9","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","2922294","671276e78f4d5a8f94eec79a","3","9","18735","","","","","","","","","<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>","3","class_response","3","test","3","Gabbro","Gabbro","10","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","2922798","671276e78f4d5a8f94eec79a","3","9","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","2924627","671276e78f4d5a8f94eec79a","3","9","1818","","","","","","","","","<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>","6","class_response","3","test","4","Peridotite","Peridotite","02","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","2925131","671276e78f4d5a8f94eec79a","3","9","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","2926943","671276e78f4d5a8f94eec79a","3","9","1802","","","","","","","","","<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>","0","class_response","3","test","5","Andesite","Andesite","05","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","2927447","671276e78f4d5a8f94eec79a","3","9","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","2929842","671276e78f4d5a8f94eec79a","3","9","2383","","","","","","","","","<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>","3","class_response","3","test","6","Gabbro","Gabbro","12","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","2930347","671276e78f4d5a8f94eec79a","3","9","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","2931744","671276e78f4d5a8f94eec79a","3","9","1386","","","","","","","","","<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","5","class_response","3","test","7","Pegmatite","Pegmatite","10","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","2932248","671276e78f4d5a8f94eec79a","3","9","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","2933494","671276e78f4d5a8f94eec79a","3","9","1235","","","","","","","","","<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>","4","class_response","3","test","8","Obsidian","Obsidian","05","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","2933998","671276e78f4d5a8f94eec79a","3","9","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","2939402","671276e78f4d5a8f94eec79a","3","9","5393","","","","","","","","","<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>","7","class_response","3","test","9","Pumice","Pumice","13","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","2939913","671276e78f4d5a8f94eec79a","3","9","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","426","2.0.0","2941160","671276e78f4d5a8f94eec79a","3","9","1231","","","","","","","","","<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>","4","class_response","3","test","10","Obsidian","Obsidian","06","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","427","2.0.0","2941664","671276e78f4d5a8f94eec79a","3","9","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","428","2.0.0","2942943","671276e78f4d5a8f94eec79a","3","9","1269","","","","","","","","","<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","1","class_response","3","test","11","Basalt","Basalt","04","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","429","2.0.0","2943447","671276e78f4d5a8f94eec79a","3","9","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","430","2.0.0","2947027","671276e78f4d5a8f94eec79a","3","9","3567","","","","","","","","","<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>","7","class_response","3","test","12","Pumice","Pumice","15","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","431","2.0.0","2947531","671276e78f4d5a8f94eec79a","3","9","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","432","2.0.0","2952244","671276e78f4d5a8f94eec79a","3","9","4698","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","2","class_response","3","test","13","Diorite","Diorite","09","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","433","2.0.0","2952749","671276e78f4d5a8f94eec79a","3","9","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","13","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","434","2.0.0","2954225","671276e78f4d5a8f94eec79a","3","9","1464","","","","","","","","","<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","0","class_response","3","test","14","Andesite","Andesite","09","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","435","2.0.0","2954729","671276e78f4d5a8f94eec79a","3","9","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","14","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","436","2.0.0","2964811","671276e78f4d5a8f94eec79a","3","9","10070","","","","","","","","","<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>","5","class_response","3","test","15","Pegmatite","Pegmatite","06","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","437","2.0.0","2965316","671276e78f4d5a8f94eec79a","3","9","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","15","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","438","2.0.0","2966444","671276e78f4d5a8f94eec79a","3","9","1115","","","","","","","","","<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","5","class_response","3","test","16","Pegmatite","Pegmatite","15","true","6","6","","","","","","","","","","","","","","","","",""
