"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Diorite","text_Pegmatite","time_resp","text_Basalt","text_Gabbro","text_Peridotite","text_Pumice","time_fb1","time_fb2"
"","","","","","","","","","","","html-button-response","246","2.0.0","692172","6647e641c0a8ef43d7412205","3","4","1636","","","","","","","","","<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>","5","class_response","2","train","4","Pegmatite","Gabbro","03","false","6","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","247","2.0.0","693425","6647e641c0a8ef43d7412205","3","4","1251","","","","","","","","","<img src= rock_img/I_Gabbro_03.jpg style=""width:8cm; height:8.52cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","694697","6647e641c0a8ef43d7412205","3","4","1270","","","","","","","","","<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>","2","class_response","2","train","5","Diorite","Pegmatite","08","false","3","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","696484","6647e641c0a8ef43d7412205","3","4","1785","","","","","","","","","<img src= rock_img/I_Pegmatite_08.jpg style=""width:8cm; height:7.68cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","698055","6647e641c0a8ef43d7412205","3","4","1569","","","","","","","","","<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>","2","class_response","2","train","6","Diorite","Gabbro","09","false","3","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","699358","6647e641c0a8ef43d7412205","3","4","1301","","","","","","","","","<img src= rock_img/I_Gabbro_09.jpg style=""width:8cm; height:7.279999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","700913","6647e641c0a8ef43d7412205","3","4","1552","","","","","","","","","<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","7","class_response","2","train","7","Pumice","Basalt","12","false","8","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","702049","6647e641c0a8ef43d7412205","3","4","1134","","","","","","","","","<img src= rock_img/I_Basalt_12.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","703269","6647e641c0a8ef43d7412205","3","4","1218","","","","","","","","","<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>","4","class_response","2","train","8","Obsidian","Obsidian","06","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","704205","6647e641c0a8ef43d7412205","3","4","934","","","","","","","","","<img src= rock_img/I_Obsidian_06.jpg style=""width:8cm; height:6.8cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","705926","6647e641c0a8ef43d7412205","3","4","1719","","","","","","","","","<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>","1","class_response","2","train","9","Basalt","Basalt","02","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","706628","6647e641c0a8ef43d7412205","3","4","700","","","","","","","","","<img src= rock_img/I_Basalt_02.jpg style=""width:8cm; height:6.45cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","707765","6647e641c0a8ef43d7412205","3","4","1134","","","","","","","","","<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>","7","class_response","2","train","10","Pumice","Pumice","13","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","708499","6647e641c0a8ef43d7412205","3","4","733","","","","","","","","","<img src= rock_img/I_Pumice_13.jpg style=""width:8cm; height:8.200000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","711642","6647e641c0a8ef43d7412205","3","4","3140","","","","","","","","","<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","3","class_response","2","train","11","Gabbro","Andesite","16","false","4","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","712661","6647e641c0a8ef43d7412205","3","4","1017","","","","","","","","","<img src= rock_img/I_Andesite_16.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","714516","6647e641c0a8ef43d7412205","3","4","1853","","","","","","","","","<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>","5","class_response","2","train","12","Pegmatite","Diorite","14","false","6","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","716053","6647e641c0a8ef43d7412205","3","4","1535","","","","","","","","","<img src= rock_img/I_Diorite_14.jpg style=""width:8cm; height:5.71cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","717290","6647e641c0a8ef43d7412205","3","4","1235","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","718826","6647e641c0a8ef43d7412205","3","4","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","3","6","1534.3999999910593","Diorite","Pegmatite","[0.168050910788204,0.06660554586200022,0.2388091890148162,0.168050910788204,0.03989141817731979,0.225452125172476,0.05324848201966001,0.03989141817731979]","[0.07577999343476825,0.12676177958712845,null,0.4206827125392941,0.029067196913261206,0.20069466865778626,0.025265892770628916,0.12174775609713276]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","749127","6647e641c0a8ef43d7412205","3","4","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","5965.20000000298","","","","","speckled with dark spots","geometric splotches, different colors","24331","","","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","750647","6647e641c0a8ef43d7412205","3","4","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","2","4","1518.2000000029802","Basalt","Gabbro","[0.168050910788204,0.06660554586200022,0.2388091890148162,0.168050910788204,0.03989141817731979,0.225452125172476,0.05324848201966001,0.03989141817731979]","[0.05710161764915083,null,0.04547826614545701,0.055467242459548476,0.2669736400760002,0.2521932035787267,0.057852821152446325,0.26493320893867056]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","805646","6647e641c0a8ef43d7412205","3","4","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","16691.09999999404","","","","","","","38302","more irregular shapes, cratered","more spotted, a little shinier","","","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","807032","6647e641c0a8ef43d7412205","3","4","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","3","4","1383.9000000059605","Diorite","Gabbro","[0.168050910788204,0.06660554586200022,0.2388091890148162,0.168050910788204,0.03989141817731979,0.225452125172476,0.05324848201966001,0.03989141817731979]","[0.07577999343476825,0.12676177958712845,null,0.4206827125392941,0.029067196913261206,0.20069466865778626,0.025265892770628916,0.12174775609713276]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","840758","6647e641c0a8ef43d7412205","3","4","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","10993.20000000298","","","","","very spotted, black and white","","22727.29999999702","","smaller speckles, less light colored","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","841893","6647e641c0a8ef43d7412205","3","4","1133","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","844149","6647e641c0a8ef43d7412205","3","4","2254","","","","","","","","","<img src= ""rock_img/I_Andesite_07.jpg"" style=""width:8cm; height:5.93cm;""><p>What type of rock is this?</p>","0","class_response","2","test","1","Andesite","Andesite","07","true","1","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","844651","6647e641c0a8ef43d7412205","3","4","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","846172","6647e641c0a8ef43d7412205","3","4","1519","","","","","","","","","<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>","1","class_response","2","test","2","Basalt","Basalt","06","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","846674","6647e641c0a8ef43d7412205","3","4","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","847843","6647e641c0a8ef43d7412205","3","4","1167","","","","","","","","","<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>","6","class_response","2","test","3","Peridotite","Peridotite","16","true","7","7","","","","","","","","","","","","","","","",""
