"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Gabbro","time_resp","text_Andesite","time_fb1","time_fb2","text_Diorite"
"","","","","","","","","","","","html-button-response","240","2.0.0","748801","671322ae5b5def60f8528351","3","49","2208","","","","","","","","","<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>","2","class_response","2","train","1","Diorite","Diorite","16","true","3","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","241","2.0.0","750343","671322ae5b5def60f8528351","3","49","1539","","","","","","","","","<img src= rock_img/I_Diorite_16.jpg style=""width:8cm; height:6.74cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","242","2.0.0","752228","671322ae5b5def60f8528351","3","49","1882","","","","","","","","","<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","2","class_response","2","train","2","Diorite","Diorite","13","true","3","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","243","2.0.0","754429","671322ae5b5def60f8528351","3","49","2198","","","","","","","","","<img src= rock_img/I_Diorite_13.jpg style=""width:8cm; height:6.29cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","2","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","244","2.0.0","763640","671322ae5b5def60f8528351","3","49","9207","","","","","","","","","<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>","4","class_response","2","train","3","Obsidian","Obsidian","05","true","5","5","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","245","2.0.0","765428","671322ae5b5def60f8528351","3","49","1785","","","","","","","","","<img src= rock_img/I_Obsidian_05.jpg style=""width:8cm; height:6.33cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","3","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","246","2.0.0","767441","671322ae5b5def60f8528351","3","49","2009","","","","","","","","","<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>","6","class_response","2","train","4","Peridotite","Peridotite","05","true","7","7","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","247","2.0.0","768700","671322ae5b5def60f8528351","3","49","1256","","","","","","","","","<img src= rock_img/I_Peridotite_05.jpg style=""width:8cm; height:7.1499999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","770481","671322ae5b5def60f8528351","3","49","1778","","","","","","","","","<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","5","class_response","2","train","5","Pegmatite","Pegmatite","03","true","6","6","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","771635","671322ae5b5def60f8528351","3","49","1151","","","","","","","","","<img src= rock_img/I_Pegmatite_03.jpg style=""width:8cm; height:5.239999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","773409","671322ae5b5def60f8528351","3","49","1770","","","","","","","","","<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","1","class_response","2","train","6","Basalt","Gabbro","11","false","2","4","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","775214","671322ae5b5def60f8528351","3","49","1802","","","","","","","","","<img src= rock_img/I_Gabbro_11.jpg style=""width:8cm; height:6.2cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","776597","671322ae5b5def60f8528351","3","49","1380","","","","","","","","","<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>","1","class_response","2","train","7","Basalt","Basalt","01","true","2","2","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","777997","671322ae5b5def60f8528351","3","49","1397","","","","","","","","","<img src= rock_img/I_Basalt_01.jpg style=""width:8cm; height:7.880000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","780237","671322ae5b5def60f8528351","3","49","2236","","","","","","","","","<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>","6","class_response","2","train","8","Peridotite","Pegmatite","08","false","7","6","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","781415","671322ae5b5def60f8528351","3","49","1175","","","","","","","","","<img src= rock_img/I_Pegmatite_08.jpg style=""width:8cm; height:7.68cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","783921","671322ae5b5def60f8528351","3","49","2502","","","","","","","","","<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","1","class_response","2","train","9","Basalt","Gabbro","16","false","2","4","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","785384","671322ae5b5def60f8528351","3","49","1460","","","","","","","","","<img src= rock_img/I_Gabbro_16.jpg style=""width:8cm; height:6.44cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","787787","671322ae5b5def60f8528351","3","49","2400","","","","","","","","","<img src= ""rock_img/I_Andesite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","0","class_response","2","train","10","Andesite","Andesite","10","true","1","1","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","789501","671322ae5b5def60f8528351","3","49","1711","","","","","","","","","<img src= rock_img/I_Andesite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","791416","671322ae5b5def60f8528351","3","49","1911","","","","","","","","","<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>","7","class_response","2","train","11","Pumice","Pumice","02","true","8","8","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","794268","671322ae5b5def60f8528351","3","49","2848","","","","","","","","","<img src= rock_img/I_Pumice_02.jpg style=""width:8cm; height:7.3999999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","796234","671322ae5b5def60f8528351","3","49","1962","","","","","","","","","<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>","7","class_response","2","train","12","Pumice","Pumice","05","true","8","8","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","797650","671322ae5b5def60f8528351","3","49","1414","","","","","","","","","<img src= rock_img/I_Pumice_05.jpg style=""width:8cm; height:7.25cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","800455","671322ae5b5def60f8528351","3","49","2803","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","802719","671322ae5b5def60f8528351","3","49","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","1","2","2260.900000002235","Andesite","Basalt","[0.3437240388253183,0.1830542579819155,0.06453023225355903,0.15057054192497105,0.06453023225355903,0.06453023225355903,0.06453023225355903,0.06453023225355903]","[null,0.2803641847396643,0.30201367284316355,0.3071057497511991,0.029390349199315248,0.02209942089917338,0.028541669714642642,0.030484952852841835]","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","846645","671322ae5b5def60f8528351","3","49","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","6041.79999999702","","","","","have smooth texture","","37876.5","have small particles","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","848459","671322ae5b5def60f8528351","3","49","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","2","4","1809.8999999985099","Basalt","Gabbro","[0.3437240388253183,0.1830542579819155,0.06453023225355903,0.15057054192497105,0.06453023225355903,0.06453023225355903,0.06453023225355903,0.06453023225355903]","[0.6882591019272017,null,0.022444416123572834,0.18097211466710678,0.029358097875923386,0.022063662635762222,0.02855150167148249,0.02835110509895059]","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","904535","671322ae5b5def60f8528351","3","49","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","6487","","","","","have smooth texture","have a block shape","49579.5","","","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","906342","671322ae5b5def60f8528351","3","49","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","1","3","1804.0999999977648","Andesite","Diorite","[0.3437240388253183,0.1830542579819155,0.06453023225355903,0.15057054192497105,0.06453023225355903,0.06453023225355903,0.06453023225355903,0.06453023225355903]","[null,0.2803641847396643,0.30201367284316355,0.3071057497511991,0.029390349199315248,0.02209942089917338,0.028541669714642642,0.030484952852841835]","","","","","","",""
