"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Obsidian","text_Peridotite","time_resp","text_Andesite","text_Diorite","time_fb1","time_fb2","text_Basalt","text_Pegmatite"
"","","","","","","","","","","","html-button-response","247","2.0.0","655642","65b825e5dedb5d86c0c31d3b","3","6","1516","","","","","","","","","<img src= rock_img/I_Pumice_14.jpg style=""width:8cm; height:6.39cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","657449","65b825e5dedb5d86c0c31d3b","3","6","1804","","","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","6","class_response","2","train","5","Peridotite","Obsidian","10","false","7","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","658729","65b825e5dedb5d86c0c31d3b","3","6","1276","","","","","","","","","<img src= rock_img/I_Obsidian_10.jpg style=""width:8cm; height:6.260000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","660896","65b825e5dedb5d86c0c31d3b","3","6","2164","","","","","","","","","<img src= ""rock_img/I_Andesite_01.jpg"" style=""width:8cm; height:5.87cm;""><p>What type of rock is this?</p>","4","class_response","2","train","6","Obsidian","Andesite","01","false","5","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","662063","65b825e5dedb5d86c0c31d3b","3","6","1164","","","","","","","","","<img src= rock_img/I_Andesite_01.jpg style=""width:8cm; height:5.87cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","663319","65b825e5dedb5d86c0c31d3b","3","6","1253","","","","","","","","","<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>","2","class_response","2","train","7","Diorite","Peridotite","10","false","3","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","664430","65b825e5dedb5d86c0c31d3b","3","6","1107","","","","","","","","","<img src= rock_img/I_Peridotite_10.jpg style=""width:8cm; height:5.390000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","665574","65b825e5dedb5d86c0c31d3b","3","6","1141","","","","","","","","","<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>","2","class_response","2","train","8","Diorite","Diorite","08","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","666517","65b825e5dedb5d86c0c31d3b","3","6","940","","","","","","","","","<img src= rock_img/I_Diorite_08.jpg style=""width:8cm; height:6.37cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","667821","65b825e5dedb5d86c0c31d3b","3","6","1301","","","","","","","","","<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>","3","class_response","2","train","9","Gabbro","Pumice","16","false","4","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","668708","65b825e5dedb5d86c0c31d3b","3","6","883","","","","","","","","","<img src= rock_img/I_Pumice_16.jpg style=""width:8cm; height:6.79cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","670156","65b825e5dedb5d86c0c31d3b","3","6","1445","","","","","","","","","<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>","2","class_response","2","train","10","Diorite","Obsidian","05","false","3","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","671155","65b825e5dedb5d86c0c31d3b","3","6","995","","","","","","","","","<img src= rock_img/I_Obsidian_05.jpg style=""width:8cm; height:6.33cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","672469","65b825e5dedb5d86c0c31d3b","3","6","1301","","","","","","","","","<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","1","class_response","2","train","11","Basalt","Pegmatite","15","false","2","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","673420","65b825e5dedb5d86c0c31d3b","3","6","947","","","","","","","","","<img src= rock_img/I_Pegmatite_15.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","674723","65b825e5dedb5d86c0c31d3b","3","6","1301","","","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","2","class_response","2","train","12","Diorite","Basalt","08","false","3","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","675906","65b825e5dedb5d86c0c31d3b","3","6","1180","","","","","","","","","<img src= rock_img/I_Basalt_08.jpg style=""width:8cm; height:10.44cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","677658","65b825e5dedb5d86c0c31d3b","3","6","1748","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","679193","65b825e5dedb5d86c0c31d3b","3","6","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","1","3","1532.6000001430511","Andesite","Diorite","[0.10969679086604936,0.1346865143169862,0.13766610366071041,0.14316863718751358,0.15165076005804096,0.15165076005804096,0.08723001159819145,0.0842504222544672]","[null,0.1295226177846701,0.293021057811385,0.026887709128036393,0.02939034919931525,0.0732987351855898,0.4173945780381617,0.030484952852841838]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","706318","65b825e5dedb5d86c0c31d3b","3","6","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","7558.5","","","","","","","19556.900000095367","flat dull dark","rough coarse color","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","708005","65b825e5dedb5d86c0c31d3b","3","6","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","1","7","1683.8000001907349","Andesite","Peridotite","[0.10969679086604936,0.1346865143169862,0.13766610366071041,0.14316863718751358,0.15165076005804096,0.15165076005804096,0.08723001159819145,0.0842504222544672]","[null,0.1295226177846701,0.293021057811385,0.026887709128036393,0.02939034919931525,0.0732987351855898,0.4173945780381617,0.030484952852841838]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","733304","65b825e5dedb5d86c0c31d3b","3","6","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","6592.299999952316","","","","","","rough coarsw color","18700.700000047684","dark marbled grey","","","","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","735040","65b825e5dedb5d86c0c31d3b","3","6","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","3","5","1732.7000000476837","Diorite","Obsidian","[0.10969679086604936,0.1346865143169862,0.13766610366071041,0.14316863718751358,0.15165076005804096,0.15165076005804096,0.08723001159819145,0.0842504222544672]","[0.4820668566409935,0.12676177958712848,null,0.031829804215775095,0.02906719691326121,0.03186787163923493,0.27905736347930693,0.01934912752429998]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","765850","65b825e5dedb5d86c0c31d3b","3","6","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","5999.700000047684","","","","","shiny dark slick","","24801.900000095367","","coarse marbled multi","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","767737","65b825e5dedb5d86c0c31d3b","3","6","1883","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","771968","65b825e5dedb5d86c0c31d3b","3","6","4227","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","0","class_response","2","test","1","Andesite","Obsidian","16","false","1","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","772479","65b825e5dedb5d86c0c31d3b","3","6","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","774335","65b825e5dedb5d86c0c31d3b","3","6","1853","","","","","","","","","<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>","1","class_response","2","test","2","Basalt","Diorite","15","false","2","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","774838","65b825e5dedb5d86c0c31d3b","3","6","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","776006","65b825e5dedb5d86c0c31d3b","3","6","1164","","","","","","","","","<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","2","class_response","2","test","3","Diorite","Basalt","04","false","3","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","776509","65b825e5dedb5d86c0c31d3b","3","6","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","778245","65b825e5dedb5d86c0c31d3b","3","6","1733","","","","","","","","","<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>","1","class_response","2","test","4","Basalt","Gabbro","03","false","2","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","778758","65b825e5dedb5d86c0c31d3b","3","6","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","779828","65b825e5dedb5d86c0c31d3b","3","6","1066","","","","","","","","","<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","1","class_response","2","test","5","Basalt","Peridotite","15","false","2","7","","","","","","","","","","","","","","","",""
