"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Obsidian","time_resp","text_Gabbro","text_Peridotite","text_Andesite","time_fb1","time_fb2","text_Diorite","text_Pegmatite"
"","","","","","","","","","","","html-button-response","400","2.0.0","2092932","57d02ffb596f5d0001df741f","3","14","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","6","7","1939.9000000357628","Pegmatite","Peridotite","[0.18108987275701705,0.11370198170478599,0.15672120505145007,0.1756348064777901,0.030570198702025694,0.15672120505145007,0.1473959272309015,0.03816480302457955]","[0.055546232185103676,0.013160068610000117,0.3312170688771416,0.058561334189529225,0.015317554880758536,null,0.5149023145213631,0.011295426736103644]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","2143937","57d02ffb596f5d0001df741f","3","14","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","6007.5","","","","","","","44995.39999997616","","Black speckles. Dull coloring. Rough surface.","","","","","Dark/Black streaking and. Colorful. Deep contrasts."
"","","","","","","","","","","","html-button-response","402","2.0.0","2145787","57d02ffb596f5d0001df741f","3","14","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","2","4","1848.699999988079","Basalt","Gabbro","[0.18108987275701705,0.11370198170478599,0.15672120505145007,0.1756348064777901,0.030570198702025694,0.15672120505145007,0.1473959272309015,0.03816480302457955]","[0.028180768012298477,null,0.022444416123572838,0.027374171807857582,0.7918350603636595,0.022063662635762225,0.028551501671482495,0.07955041938536699]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","2205951","57d02ffb596f5d0001df741f","3","14","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","5873.199999988079","","","","","Dull surface. Rough looking texture.","","54289.30000001192","Spotted, speckled surface. Chunky texture.","","","","","",""
"","","","","","","","","","","","html-button-response","404","2.0.0","2207137","57d02ffb596f5d0001df741f","3","14","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","2","5","1185.300000011921","Basalt","Obsidian","[0.18108987275701705,0.11370198170478599,0.15672120505145007,0.1756348064777901,0.030570198702025694,0.15672120505145007,0.1473959272309015,0.03816480302457955]","[0.028180768012298477,null,0.022444416123572838,0.027374171807857582,0.7918350603636595,0.022063662635762225,0.028551501671482495,0.07955041938536699]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","2233305","57d02ffb596f5d0001df741f","3","14","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","5513.699999988079","","","","","Dull surface. Rough looking texture.","Pure, black, smooth texture.","20652.69999998808","","","","","","",""
"","","","","","","","","","","","html-button-response","407","2.0.0","2235887","57d02ffb596f5d0001df741f","3","14","2581","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","2237465","57d02ffb596f5d0001df741f","3","14","1578","","","","","","","","","<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>","4","class_response","3","test","1","Obsidian","Obsidian","02","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","2237966","57d02ffb596f5d0001df741f","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","2253768","57d02ffb596f5d0001df741f","3","14","15800","","","","","","","","","<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>","5","class_response","3","test","2","Pegmatite","Peridotite","05","false","6","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","2254283","57d02ffb596f5d0001df741f","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","2255427","57d02ffb596f5d0001df741f","3","14","1142","","","","","","","","","<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>","7","class_response","3","test","3","Pumice","Pumice","06","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","2255928","57d02ffb596f5d0001df741f","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","2259802","57d02ffb596f5d0001df741f","3","14","3872","","","","","","","","","<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>","3","class_response","3","test","4","Gabbro","Gabbro","12","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","2260311","57d02ffb596f5d0001df741f","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","2265372","57d02ffb596f5d0001df741f","3","14","5060","","","","","","","","","<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>","2","class_response","3","test","5","Diorite","Diorite","06","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","2265880","57d02ffb596f5d0001df741f","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","2267527","57d02ffb596f5d0001df741f","3","14","1645","","","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","1","class_response","3","test","6","Basalt","Basalt","08","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","2268035","57d02ffb596f5d0001df741f","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","2274130","57d02ffb596f5d0001df741f","3","14","6093","","","","","","","","","<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>","6","class_response","3","test","7","Peridotite","Peridotite","10","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","2274640","57d02ffb596f5d0001df741f","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","2275798","57d02ffb596f5d0001df741f","3","14","1156","","","","","","","","","<img src= ""rock_img/I_Obsidian_09.jpg"" style=""width:8cm; height:5cm;""><p>What type of rock is this?</p>","4","class_response","3","test","8","Obsidian","Obsidian","09","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","2276305","57d02ffb596f5d0001df741f","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","2279427","57d02ffb596f5d0001df741f","3","14","3121","","","","","","","","","<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>","3","class_response","3","test","9","Gabbro","Gabbro","14","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","2279936","57d02ffb596f5d0001df741f","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","426","2.0.0","2283042","57d02ffb596f5d0001df741f","3","14","3105","","","","","","","","","<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>","2","class_response","3","test","10","Diorite","Diorite","14","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","427","2.0.0","2283547","57d02ffb596f5d0001df741f","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","428","2.0.0","2284548","57d02ffb596f5d0001df741f","3","14","999","","","","","","","","","<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>","7","class_response","3","test","11","Pumice","Pumice","15","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","429","2.0.0","2285051","57d02ffb596f5d0001df741f","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","430","2.0.0","2300752","57d02ffb596f5d0001df741f","3","14","15700","","","","","","","","","<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>","3","class_response","3","test","12","Gabbro","Andesite","14","false","4","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","431","2.0.0","2301262","57d02ffb596f5d0001df741f","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","432","2.0.0","2307056","57d02ffb596f5d0001df741f","3","14","5793","","","","","","","","","<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","3","class_response","3","test","13","Gabbro","Gabbro","05","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","433","2.0.0","2307558","57d02ffb596f5d0001df741f","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","13","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","434","2.0.0","2310310","57d02ffb596f5d0001df741f","3","14","2751","","","","","","","","","<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>","7","class_response","3","test","14","Pumice","Andesite","02","false","8","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","435","2.0.0","2310811","57d02ffb596f5d0001df741f","3","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","14","","","","","","","","","","","","","","","","","","","","","","",""
