"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Obsidian","time_resp","text_Pegmatite","text_Peridotite","time_fb1","time_fb2","text_Andesite","text_Diorite","text_Gabbro"
"","","","","","","","","","","","html-button-response","472","2.0.0","2116920","673b439b4c9758dc0048ace1","3","8","8585","","","","","","","","","<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>","3","class_response","3","test","33","Gabbro","Gabbro","14","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","473","2.0.0","2117431","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","33","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","474","2.0.0","2119754","673b439b4c9758dc0048ace1","3","8","2322","","","","","","","","","<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","2","class_response","3","test","34","Diorite","Diorite","13","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","475","2.0.0","2120264","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","34","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","476","2.0.0","2121818","673b439b4c9758dc0048ace1","3","8","1553","","","","","","","","","<img src= ""rock_img/I_Andesite_01.jpg"" style=""width:8cm; height:5.87cm;""><p>What type of rock is this?</p>","1","class_response","3","test","35","Basalt","Andesite","01","false","2","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","477","2.0.0","2122322","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","35","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","478","2.0.0","2123489","673b439b4c9758dc0048ace1","3","8","1166","","","","","","","","","<img src= ""rock_img/I_Pumice_04.jpg"" style=""width:8cm; height:6.819999999999999cm;""><p>What type of rock is this?</p>","7","class_response","3","test","36","Pumice","Pumice","04","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","479","2.0.0","2123996","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","36","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","480","2.0.0","2124994","673b439b4c9758dc0048ace1","3","8","996","","","","","","","","","<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>","7","class_response","3","test","37","Pumice","Pumice","03","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","481","2.0.0","2125495","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","37","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","482","2.0.0","2126808","673b439b4c9758dc0048ace1","3","8","1311","","","","","","","","","<img src= ""rock_img/I_Obsidian_09.jpg"" style=""width:8cm; height:5cm;""><p>What type of rock is this?</p>","4","class_response","3","test","38","Obsidian","Obsidian","09","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","483","2.0.0","2127309","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","38","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","484","2.0.0","2128765","673b439b4c9758dc0048ace1","3","8","1456","","","","","","","","","<img src= ""rock_img/I_Peridotite_12.jpg"" style=""width:8cm; height:4.54cm;""><p>What type of rock is this?</p>","7","class_response","3","test","39","Pumice","Peridotite","12","false","8","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","485","2.0.0","2129266","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","39","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","486","2.0.0","2131095","673b439b4c9758dc0048ace1","3","8","1828","","","","","","","","","<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>","4","class_response","3","test","40","Obsidian","Obsidian","06","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","487","2.0.0","2131596","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","40","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","488","2.0.0","2133703","673b439b4c9758dc0048ace1","3","8","2107","","","","","","","","","<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>","3","class_response","3","test","41","Gabbro","Pegmatite","16","false","4","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","489","2.0.0","2134204","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","41","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","490","2.0.0","2137045","673b439b4c9758dc0048ace1","3","8","2840","","","","","","","","","<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>","2","class_response","3","test","42","Diorite","Diorite","06","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","491","2.0.0","2137550","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","42","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","492","2.0.0","2139349","673b439b4c9758dc0048ace1","3","8","1798","","","","","","","","","<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>","3","class_response","3","test","43","Gabbro","Pegmatite","05","false","4","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","493","2.0.0","2139855","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","43","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","494","2.0.0","2141021","673b439b4c9758dc0048ace1","3","8","1165","","","","","","","","","<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>","4","class_response","3","test","44","Obsidian","Obsidian","11","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","495","2.0.0","2141526","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","44","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","496","2.0.0","2142844","673b439b4c9758dc0048ace1","3","8","1317","","","","","","","","","<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>","1","class_response","3","test","45","Basalt","Basalt","14","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","497","2.0.0","2143347","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","45","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","498","2.0.0","2144877","673b439b4c9758dc0048ace1","3","8","1529","","","","","","","","","<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","1","class_response","3","test","46","Basalt","Basalt","04","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","499","2.0.0","2145386","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","46","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","500","2.0.0","2146185","673b439b4c9758dc0048ace1","3","8","798","","","","","","","","","<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>","1","class_response","3","test","47","Basalt","Obsidian","14","false","2","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","501","2.0.0","2146691","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","47","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","502","2.0.0","2149314","673b439b4c9758dc0048ace1","3","8","2621","","","","","","","","","<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>","6","class_response","3","test","48","Peridotite","Gabbro","01","false","7","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","503","2.0.0","2149820","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","48","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","504","2.0.0","2159884","673b439b4c9758dc0048ace1","3","8","","","","","","","","","","","","cycle_feedback","","","","","","","","","","","","","","","","","","","","","","4988.900000002235","5072","","",""
"","","","","","","","","","","","html-button-response","506","2.0.0","2162505","673b439b4c9758dc0048ace1","3","8","2621","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","508","2.0.0","2165335","673b439b4c9758dc0048ace1","3","8","2828","","","","","","","","","<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>","1","class_response","4","train","1","Basalt","Andesite","11","false","2","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","509","2.0.0","2167020","673b439b4c9758dc0048ace1","3","8","1684","","","","","","","","","<img src= rock_img/I_Andesite_11.jpg style=""width:8cm; height:4.92cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","4","train","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","510","2.0.0","2168895","673b439b4c9758dc0048ace1","3","8","1874","","","","","","","","","<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","5","class_response","4","train","2","Pegmatite","Peridotite","15","false","6","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","511","2.0.0","2170119","673b439b4c9758dc0048ace1","3","8","1223","","","","","","","","","<img src= rock_img/I_Peridotite_15.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","4","train","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","512","2.0.0","2171691","673b439b4c9758dc0048ace1","3","8","1571","","","","","","","","","<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","3","class_response","4","train","3","Gabbro","Pegmatite","07","false","4","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","513","2.0.0","2172773","673b439b4c9758dc0048ace1","3","8","1081","","","","","","","","","<img src= rock_img/I_Pegmatite_07.jpg style=""width:8cm; height:6.7cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","4","train","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","514","2.0.0","2175246","673b439b4c9758dc0048ace1","3","8","2471","","","","","","","","","<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","6","class_response","4","train","4","Peridotite","Gabbro","05","false","7","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","515","2.0.0","2176266","673b439b4c9758dc0048ace1","3","8","1019","","","","","","","","","<img src= rock_img/I_Gabbro_05.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","4","train","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","516","2.0.0","2178170","673b439b4c9758dc0048ace1","3","8","1903","","","","","","","","","<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>","7","class_response","4","train","5","Pumice","Andesite","02","false","8","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","517","2.0.0","2179154","673b439b4c9758dc0048ace1","3","8","983","","","","","","","","","<img src= rock_img/I_Andesite_02.jpg style=""width:8cm; height:8.5cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","4","train","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","518","2.0.0","2182284","673b439b4c9758dc0048ace1","3","8","3129","","","","","","","","","<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>","1","class_response","4","train","6","Basalt","Pumice","16","false","2","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","519","2.0.0","2183355","673b439b4c9758dc0048ace1","3","8","1071","","","","","","","","","<img src= rock_img/I_Pumice_16.jpg style=""width:8cm; height:6.79cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","4","train","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","520","2.0.0","2186086","673b439b4c9758dc0048ace1","3","8","2729","","","","","","","","","<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>","2","class_response","4","train","7","Diorite","Pegmatite","12","false","3","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","521","2.0.0","2187062","673b439b4c9758dc0048ace1","3","8","975","","","","","","","","","<img src= rock_img/I_Pegmatite_12.jpg style=""width:8cm; height:5.7cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","4","train","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","522","2.0.0","2189700","673b439b4c9758dc0048ace1","3","8","2637","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","6","class_response","4","train","8","Peridotite","Diorite","09","false","7","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","523","2.0.0","2190547","673b439b4c9758dc0048ace1","3","8","846","","","","","","","","","<img src= rock_img/I_Diorite_09.jpg style=""width:8cm; height:5.27cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","4","train","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","524","2.0.0","2192074","673b439b4c9758dc0048ace1","3","8","1526","","","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","1","class_response","4","train","9","Basalt","Basalt","08","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","525","2.0.0","2193208","673b439b4c9758dc0048ace1","3","8","1134","","","","","","","","","<img src= rock_img/I_Basalt_08.jpg style=""width:8cm; height:10.44cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","4","train","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","526","2.0.0","2196783","673b439b4c9758dc0048ace1","3","8","3573","","","","","","","","","<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>","2","class_response","4","train","10","Diorite","Diorite","08","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","527","2.0.0","2197729","673b439b4c9758dc0048ace1","3","8","945","","","","","","","","","<img src= rock_img/I_Diorite_08.jpg style=""width:8cm; height:6.37cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","4","train","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","528","2.0.0","2199883","673b439b4c9758dc0048ace1","3","8","2154","","","","","","","","","<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>","3","class_response","4","train","11","Gabbro","Peridotite","05","false","4","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","529","2.0.0","2200995","673b439b4c9758dc0048ace1","3","8","1111","","","","","","","","","<img src= rock_img/I_Peridotite_05.jpg style=""width:8cm; height:7.1499999999999995cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","4","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","530","2.0.0","2202355","673b439b4c9758dc0048ace1","3","8","1360","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","4","class_response","4","train","12","Obsidian","Obsidian","16","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","531","2.0.0","2203217","673b439b4c9758dc0048ace1","3","8","861","","","","","","","","","<img src= rock_img/I_Obsidian_16.jpg style=""width:8cm; height:9.3cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","4","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","533","2.0.0","2205009","673b439b4c9758dc0048ace1","3","8","1791","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","534","2.0.0","2206916","673b439b4c9758dc0048ace1","3","8","","","","","","","","","","","","cat_selection","4","train","1","","","","","","","3","6","1905.9000000022352","Diorite","Pegmatite","[0.20421655607812983,0.07222567341239365,0.1644846341273614,0.1737301147982495,0.08487237634584949,0.12893407939591625,0.13060203826567,0.04093452757642994]","[0.09431747770245599,0.14103165130878367,null,0.05532172001653979,0.15447239555105216,0.46927207660011105,0.07956029409447768,0.006024384726579782]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","535","1.0.0","2227161","673b439b4c9758dc0048ace1","3","8","","","","","","","","","","","","paired_cat_display","4","train","1","","","","","","","","","6250.800000000745","","","","","","","13993.199999999255","more solid color","","","","","brighter in color",""
"","","","","","","","","","","","html-button-response","536","2.0.0","2228371","673b439b4c9758dc0048ace1","3","8","","","","","","","","","","","","cat_selection","4","train","2","","","","","","","1","2","1209.1000000014901","Andesite","Basalt","[0.20421655607812983,0.07222567341239365,0.1644846341273614,0.1737301147982495,0.08487237634584949,0.12893407939591625,0.13060203826567,0.04093452757642994]","[null,0.2617399127009591,0.1432268765405482,0.28125307189407095,0.09282058214056617,0.006880693383411602,0.2045873199038463,0.009491543436597895]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","537","1.0.0","2249358","673b439b4c9758dc0048ace1","3","8","","","","","","","","","","","","paired_cat_display","4","train","2","","","","","","","","","7082.699999999255","","","","","seems darker in color","","13902.10000000149","","","","","usually lighter in color","",""
"","","","","","","","","","","","html-button-response","538","2.0.0","2250945","673b439b4c9758dc0048ace1","3","8","","","","","","","","","","","","cat_selection","4","train","3","","","","","","","6","7","1586.6000000014901","Pegmatite","Peridotite","[0.20421655607812983,0.07222567341239365,0.1644846341273614,0.1737301147982495,0.08487237634584949,0.12893407939591625,0.13060203826567,0.04093452757642994]","[0.041595807411900075,0.06896176770281456,0.13127445812994473,0.24423717683162402,0.01531755488075854,null,0.39041587258379884,0.10819736245915929]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","539","1.0.0","2278871","673b439b4c9758dc0048ace1","3","8","","","","","","","","","","","","paired_cat_display","4","train","3","","","","","","","","","6190.400000002235","","","","","","","21734","lines through the rocks","rounded edges and multi colors visible
","","","","",""
"","","","","","","","","","","","html-button-response","541","2.0.0","2280155","673b439b4c9758dc0048ace1","3","8","1283","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","542","2.0.0","2302884","673b439b4c9758dc0048ace1","3","8","22727","","","","","","","","","<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>","5","class_response","4","test","1","Pegmatite","Pegmatite","13","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","543","2.0.0","2303390","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","544","2.0.0","2305228","673b439b4c9758dc0048ace1","3","8","1837","","","","","","","","","<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>","5","class_response","4","test","2","Pegmatite","Pegmatite","11","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","545","2.0.0","2305732","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","546","2.0.0","2317307","673b439b4c9758dc0048ace1","3","8","11574","","","","","","","","","<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>","0","class_response","4","test","3","Andesite","Basalt","11","false","1","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","547","2.0.0","2317809","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","548","2.0.0","2319842","673b439b4c9758dc0048ace1","3","8","2031","","","","","","","","","<img src= ""rock_img/I_Pumice_09.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","7","class_response","4","test","4","Pumice","Pumice","09","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","549","2.0.0","2320352","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","550","2.0.0","2344981","673b439b4c9758dc0048ace1","3","8","24628","","","","","","","","","<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>","6","class_response","4","test","5","Peridotite","Peridotite","16","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","551","2.0.0","2345488","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","552","2.0.0","2348769","673b439b4c9758dc0048ace1","3","8","3280","","","","","","","","","<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","2","class_response","4","test","6","Diorite","Pegmatite","10","false","3","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","553","2.0.0","2349278","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","554","2.0.0","2350756","673b439b4c9758dc0048ace1","3","8","1477","","","","","","","","","<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>","4","class_response","4","test","7","Obsidian","Obsidian","06","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","555","2.0.0","2351257","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","556","2.0.0","2354711","673b439b4c9758dc0048ace1","3","8","3453","","","","","","","","","<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>","3","class_response","4","test","8","Gabbro","Diorite","02","false","4","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","557","2.0.0","2355211","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","558","2.0.0","2356456","673b439b4c9758dc0048ace1","3","8","1244","","","","","","","","","<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>","7","class_response","4","test","9","Pumice","Pumice","14","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","559","2.0.0","2356960","673b439b4c9758dc0048ace1","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","560","2.0.0","2359919","673b439b4c9758dc0048ace1","3","8","2958","","","","","","","","","<img src= ""rock_img/I_Andesite_07.jpg"" style=""width:8cm; height:5.93cm;""><p>What type of rock is this?</p>","6","class_response","4","test","10","Peridotite","Andesite","07","false","7","1","","","","","","","","","","","","","","","","",""
