"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Pegmatite","text_Peridotite","time_resp","text_Andesite","text_Diorite","text_Basalt","time_fb1","time_fb2","text_Gabbro"
"","","","","","","","","","","","html-button-response","397","2.0.0","1594022","66311c9747a9466bf5dcf6ba","3","5","1065","","","","","","","","","<img src= rock_img/I_Gabbro_12.jpg style=""width:8cm; height:7.800000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","1595045","66311c9747a9466bf5dcf6ba","3","5","1022","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","1596659","66311c9747a9466bf5dcf6ba","3","5","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","1","2","1613","Andesite","Basalt","[0.26072031519517924,0.09379482596373583,0.1289618427713565,0.1582509847986439,0.03293961810595569,0.1312672110405422,0.10140883806245345,0.09265636406213319]","[null,0.5371187988973224,0.03977828704365914,0.30707577470082426,0.016016146359679306,0.039943835398156234,0.015553662067750908,0.044513495532607805]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","1685483","66311c9747a9466bf5dcf6ba","3","5","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","9194.79999999702","","","","","","","79627.89999999851","Surface resembles the kind of rocks used for pathing","","Surface resembles sand compressed together","","",""
"","","","","","","","","","","","html-button-response","402","2.0.0","1686753","66311c9747a9466bf5dcf6ba","3","5","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","4","7","1268.2999999970198","Gabbro","Peridotite","[0.26072031519517924,0.09379482596373583,0.1289618427713565,0.1582509847986439,0.03293961810595569,0.1312672110405422,0.10140883806245345,0.09265636406213319]","[0.11115372405146758,0.11086746144515801,0.1397625623652654,null,0.016682464565915486,0.0700943820792706,0.4700804648385357,0.08135894065438726]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","1735605","66311c9747a9466bf5dcf6ba","3","5","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","5971.29999999702","","","","","","Colors are more vivid compared to other rocks and does not have the black markings that pegmatite has","42879.10000000149","","","","","","Resembles a much rougher version of basalt"
"","","","","","","","","","","","html-button-response","404","2.0.0","1736795","66311c9747a9466bf5dcf6ba","3","5","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","3","4","1189","Diorite","Gabbro","[0.26072031519517924,0.09379482596373583,0.1289618427713565,0.1582509847986439,0.03293961810595569,0.1312672110405422,0.10140883806245345,0.09265636406213319]","[0.18080023430762476,0.013276595993524959,null,0.7484040956724383,0.015840045889596182,0.017366261723673268,0.013768541291499322,0.01054422512164326]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","1777729","66311c9747a9466bf5dcf6ba","3","5","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","7344.5","","","","","","","33587.20000000298","","Has a scattered black pattern across the rock's surface","","","","Appears rough and chunky"
"","","","","","","","","","","","html-button-response","407","2.0.0","1779912","66311c9747a9466bf5dcf6ba","3","5","2182","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","1783683","66311c9747a9466bf5dcf6ba","3","5","3770","","","","","","","","","<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>","2","class_response","3","test","1","Diorite","Diorite","11","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","1784189","66311c9747a9466bf5dcf6ba","3","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","1792983","66311c9747a9466bf5dcf6ba","3","5","8793","","","","","","","","","<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","1","class_response","3","test","2","Basalt","Basalt","12","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","1793484","66311c9747a9466bf5dcf6ba","3","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","1794560","66311c9747a9466bf5dcf6ba","3","5","1075","","","","","","","","","<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","1","class_response","3","test","3","Basalt","Basalt","04","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","1795061","66311c9747a9466bf5dcf6ba","3","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","1796898","66311c9747a9466bf5dcf6ba","3","5","1837","","","","","","","","","<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","5","class_response","3","test","4","Pegmatite","Pegmatite","07","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","1797399","66311c9747a9466bf5dcf6ba","3","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","1801477","66311c9747a9466bf5dcf6ba","3","5","4077","","","","","","","","","<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>","0","class_response","3","test","5","Andesite","Diorite","15","false","1","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","1801989","66311c9747a9466bf5dcf6ba","3","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","1803036","66311c9747a9466bf5dcf6ba","3","5","1046","","","","","","","","","<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>","4","class_response","3","test","6","Obsidian","Obsidian","11","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","1803542","66311c9747a9466bf5dcf6ba","3","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","1804562","66311c9747a9466bf5dcf6ba","3","5","1019","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","4","class_response","3","test","7","Obsidian","Obsidian","16","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","1805072","66311c9747a9466bf5dcf6ba","3","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","1805996","66311c9747a9466bf5dcf6ba","3","5","923","","","","","","","","","<img src= ""rock_img/I_Obsidian_09.jpg"" style=""width:8cm; height:5cm;""><p>What type of rock is this?</p>","4","class_response","3","test","8","Obsidian","Obsidian","09","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","1806497","66311c9747a9466bf5dcf6ba","3","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","1807960","66311c9747a9466bf5dcf6ba","3","5","1462","","","","","","","","","<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>","0","class_response","3","test","9","Andesite","Andesite","02","true","1","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","1808464","66311c9747a9466bf5dcf6ba","3","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","426","2.0.0","1813026","66311c9747a9466bf5dcf6ba","3","5","4561","","","","","","","","","<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","0","class_response","3","test","10","Andesite","Gabbro","15","false","1","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","427","2.0.0","1813540","66311c9747a9466bf5dcf6ba","3","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","428","2.0.0","1814980","66311c9747a9466bf5dcf6ba","3","5","1439","","","","","","","","","<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","3","class_response","3","test","11","Gabbro","Gabbro","16","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","429","2.0.0","1815495","66311c9747a9466bf5dcf6ba","3","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","430","2.0.0","1820072","66311c9747a9466bf5dcf6ba","3","5","4576","","","","","","","","","<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","6","class_response","3","test","12","Peridotite","Gabbro","05","false","7","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","431","2.0.0","1820575","66311c9747a9466bf5dcf6ba","3","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","432","2.0.0","1821660","66311c9747a9466bf5dcf6ba","3","5","1084","","","","","","","","","<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>","5","class_response","3","test","13","Pegmatite","Pegmatite","11","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","433","2.0.0","1822167","66311c9747a9466bf5dcf6ba","3","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","13","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","434","2.0.0","1823576","66311c9747a9466bf5dcf6ba","3","5","1408","","","","","","","","","<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>","6","class_response","3","test","14","Peridotite","Peridotite","16","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","435","2.0.0","1824077","66311c9747a9466bf5dcf6ba","3","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","14","","","","","","","","","","","","","","","","","","","","","",""
