"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Andesite","text_Basalt","time_resp","text_Gabbro","text_Pegmatite","time_fb1","time_fb2","text_Diorite","text_Pumice","text_Peridotite"
"","","","","","","","","","","","html-button-response","391","2.0.0","1017486","664223ef24fe120dff73fc82","3","41","975","","","","","","","","","<img src= rock_img/I_Pumice_04.jpg style=""width:8cm; height:6.819999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","3","train","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","392","2.0.0","1018922","664223ef24fe120dff73fc82","3","41","1433","","","","","","","","","<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>","0","class_response","3","train","10","Andesite","Andesite","03","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","393","2.0.0","1020419","664223ef24fe120dff73fc82","3","41","1494","","","","","","","","","<img src= rock_img/I_Andesite_03.jpg style=""width:8cm; height:5.73cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","3","train","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","394","2.0.0","1021601","664223ef24fe120dff73fc82","3","41","1179","","","","","","","","","<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>","1","class_response","3","train","11","Basalt","Basalt","06","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","395","2.0.0","1022304","664223ef24fe120dff73fc82","3","41","701","","","","","","","","","<img src= rock_img/I_Basalt_06.jpg style=""width:8cm; height:7.06cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","3","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","396","2.0.0","1025011","664223ef24fe120dff73fc82","3","41","2704","","","","","","","","","<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>","2","class_response","3","train","12","Diorite","Diorite","14","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","397","2.0.0","1025874","664223ef24fe120dff73fc82","3","41","861","","","","","","","","","<img src= rock_img/I_Diorite_14.jpg style=""width:8cm; height:5.71cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","1027560","664223ef24fe120dff73fc82","3","41","1683","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","1028798","664223ef24fe120dff73fc82","3","41","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","2","8","1235.8999999761581","Basalt","Pumice","[0.16340276584336622,0.16404530861339817,0.14428588098255068,0.19450434938066366,0.04641911526645254,0.1290563605989179,0.09599504089453358,0.06229117842011728]","[0.04883800966877729,null,0.012230989538602136,0.014917439026545107,0.049479590593235215,0.012023499537500851,0.01555901995100303,0.8469514516843365]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","1072954","664223ef24fe120dff73fc82","3","41","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","10328.100000023842","","","","","","can have a rough surface but not large holes, mostly dark brown or grey","33822.699999928474","","","","","","literally looks like a sponge, mostly lighter color or tan brown",""
"","","","","","","","","","","","html-button-response","402","2.0.0","1074694","664223ef24fe120dff73fc82","3","41","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","1","4","1737","Andesite","Gabbro","[0.16340276584336622,0.16404530861339817,0.14428588098255068,0.19450434938066366,0.04641911526645254,0.1290563605989179,0.09599504089453358,0.06229117842011728]","[null,0.07058280217291224,0.22378118351472154,0.589608874954172,0.016016146359679306,0.06784468494456344,0.015553662067750908,0.016612645986200585]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","1137848","664223ef24fe120dff73fc82","3","41","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","23289.400000095367","","","","","grey or dark with lighter speckles","","39858.10000002384","speckled but also has a bumpier texture","","","","","",""
"","","","","","","","","","","","html-button-response","404","2.0.0","1150606","664223ef24fe120dff73fc82","3","41","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","1","3","12755.399999976158","Andesite","Diorite","[0.16340276584336622,0.16404530861339817,0.14428588098255068,0.19450434938066366,0.04641911526645254,0.1290563605989179,0.09599504089453358,0.06229117842011728]","[null,0.07058280217291224,0.22378118351472154,0.589608874954172,0.016016146359679306,0.06784468494456344,0.015553662067750908,0.016612645986200585]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","1181469","664223ef24fe120dff73fc82","3","41","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","9120.200000047684","","","","","mostly grey color","","21738.700000047684","","","","","higher contrast light/dark speckles","",""
"","","","","","","","","","","","html-button-response","407","2.0.0","1185212","664223ef24fe120dff73fc82","3","41","3741","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","1187287","664223ef24fe120dff73fc82","3","41","2072","","","","","","","","","<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>","2","class_response","3","test","1","Diorite","Diorite","16","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","1187798","664223ef24fe120dff73fc82","3","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","1189201","664223ef24fe120dff73fc82","3","41","1401","","","","","","","","","<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>","4","class_response","3","test","2","Obsidian","Obsidian","02","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","1189704","664223ef24fe120dff73fc82","3","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","1199672","664223ef24fe120dff73fc82","3","41","9965","","","","","","","","","<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>","2","class_response","3","test","3","Diorite","Diorite","15","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","1200188","664223ef24fe120dff73fc82","3","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","1206138","664223ef24fe120dff73fc82","3","41","5947","","","","","","","","","<img src= ""rock_img/I_Andesite_07.jpg"" style=""width:8cm; height:5.93cm;""><p>What type of rock is this?</p>","0","class_response","3","test","4","Andesite","Andesite","07","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","1206649","664223ef24fe120dff73fc82","3","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","1210194","664223ef24fe120dff73fc82","3","41","3543","","","","","","","","","<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>","3","class_response","3","test","5","Gabbro","Andesite","06","false","4","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","1210700","664223ef24fe120dff73fc82","3","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","1214367","664223ef24fe120dff73fc82","3","41","3665","","","","","","","","","<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","5","class_response","3","test","6","Pegmatite","Pegmatite","03","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","1214873","664223ef24fe120dff73fc82","3","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","1219274","664223ef24fe120dff73fc82","3","41","4399","","","","","","","","","<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","3","class_response","3","test","7","Gabbro","Gabbro","11","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","1219781","664223ef24fe120dff73fc82","3","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","1223164","664223ef24fe120dff73fc82","3","41","3381","","","","","","","","","<img src= ""rock_img/I_Andesite_04.jpg"" style=""width:8cm; height:5.96cm;""><p>What type of rock is this?</p>","0","class_response","3","test","8","Andesite","Andesite","04","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","1223667","664223ef24fe120dff73fc82","3","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","1225141","664223ef24fe120dff73fc82","3","41","1472","","","","","","","","","<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>","6","class_response","3","test","9","Peridotite","Peridotite","14","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","1225648","664223ef24fe120dff73fc82","3","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","426","2.0.0","1228618","664223ef24fe120dff73fc82","3","41","2968","","","","","","","","","<img src= ""rock_img/I_Basalt_05.jpg"" style=""width:8cm; height:8.18cm;""><p>What type of rock is this?</p>","1","class_response","3","test","10","Basalt","Basalt","05","true","2","2","","","","","","","","","","","","","","","","",""
