"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Diorite","text_Pumice","time_resp","text_Gabbro","text_Pegmatite","text_Andesite","text_Peridotite","time_fb1","time_fb2"
"","","","","","","","","","","","html-button-response","254","2.0.0","1699813","66622736b3fcb6b8f3c04fdd","3","8","9523","","","","","","","","","<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>","7","class_response","2","train","8","Pumice","Basalt","16","false","8","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","1700548","66622736b3fcb6b8f3c04fdd","3","8","734","","","","","","","","","<img src= rock_img/I_Basalt_16.jpg style=""width:8cm; height:7.659999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","1702523","66622736b3fcb6b8f3c04fdd","3","8","1975","","","","","","","","","<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","5","class_response","2","train","9","Pegmatite","Pegmatite","03","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","1703102","66622736b3fcb6b8f3c04fdd","3","8","578","","","","","","","","","<img src= rock_img/I_Pegmatite_03.jpg style=""width:8cm; height:5.239999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","1704529","66622736b3fcb6b8f3c04fdd","3","8","1427","","","","","","","","","<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>","7","class_response","2","train","10","Pumice","Pumice","13","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","1705059","66622736b3fcb6b8f3c04fdd","3","8","529","","","","","","","","","<img src= rock_img/I_Pumice_13.jpg style=""width:8cm; height:8.200000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","1705865","66622736b3fcb6b8f3c04fdd","3","8","805","","","","","","","","","<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>","4","class_response","2","train","11","Obsidian","Obsidian","08","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","1706341","66622736b3fcb6b8f3c04fdd","3","8","476","","","","","","","","","<img src= rock_img/I_Obsidian_08.jpg style=""width:8cm; height:7.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","1708503","66622736b3fcb6b8f3c04fdd","3","8","2162","","","","","","","","","<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>","2","class_response","2","train","12","Diorite","Diorite","15","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","1709017","66622736b3fcb6b8f3c04fdd","3","8","513","","","","","","","","","<img src= rock_img/I_Diorite_15.jpg style=""width:8cm; height:5.54cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","1710291","66622736b3fcb6b8f3c04fdd","3","8","1273","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","1711757","66622736b3fcb6b8f3c04fdd","3","8","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","6","7","1465.1000000238419","Pegmatite","Peridotite","[0.14566185226269437,0.08891517460062903,0.13774294839702952,0.15786879571179452,0.03645653652199895,0.13774294839702952,0.19812049034132445,0.09749125376749959]","[0.07633017815951625,0.024149318022503096,0.13453191731303904,0.13306234028532996,0.02810840240312236,null,0.5318909132437284,0.07192693057276103]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","2246614","66622736b3fcb6b8f3c04fdd","3","8","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","8030.899999976158","","","","","","","526824.5","","large interlocking crystals","","dark greenish color with small crystals","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","2247722","66622736b3fcb6b8f3c04fdd","3","8","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","3","7","1106.8999999761581","Diorite","Peridotite","[0.14566185226269437,0.08891517460062903,0.13774294839702952,0.15786879571179452,0.03645653652199895,0.13774294839702952,0.19812049034132445,0.09749125376749959]","[0.024580679148351856,0.12676177958712845,null,0.03182980421577509,0.029067196913261206,0.03186787163923492,0.5829455981126993,0.17294707038354917]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","2278477","66622736b3fcb6b8f3c04fdd","3","8","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","6245.099999964237","","","","","salt and pepper look with small dots","","24507.899999976158","","","","dark greenish color with small dots","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","2280108","66622736b3fcb6b8f3c04fdd","3","8","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","4","7","1630.8999999761581","Gabbro","Peridotite","[0.14566185226269437,0.08891517460062903,0.13774294839702952,0.15786879571179452,0.03645653652199895,0.13774294839702952,0.19812049034132445,0.09749125376749959]","[0.1949794698450963,0.025627368063888413,0.29867728966128504,null,0.03061307308803068,0.17982565922331653,0.1964006068369261,0.07387653328145673]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","2333570","66622736b3fcb6b8f3c04fdd","3","8","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","25810.80000001192","","","","","","","27649.799999952316","dark color, solid, has small dots of color","","","dark greenish color with small dots","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","2334452","66622736b3fcb6b8f3c04fdd","3","8","881","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","2367318","66622736b3fcb6b8f3c04fdd","3","8","32865","","","","","","","","","<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>","3","class_response","2","test","1","Gabbro","Gabbro","08","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","2367821","66622736b3fcb6b8f3c04fdd","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","2368926","66622736b3fcb6b8f3c04fdd","3","8","1105","","","","","","","","","<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>","4","class_response","2","test","2","Obsidian","Obsidian","06","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","2369429","66622736b3fcb6b8f3c04fdd","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","2411552","66622736b3fcb6b8f3c04fdd","3","8","42122","","","","","","","","","<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>","0","class_response","2","test","3","Andesite","Diorite","06","false","1","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","2412054","66622736b3fcb6b8f3c04fdd","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","2435846","66622736b3fcb6b8f3c04fdd","3","8","23791","","","","","","","","","<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>","2","class_response","2","test","4","Diorite","Diorite","02","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","2436348","66622736b3fcb6b8f3c04fdd","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","2449423","66622736b3fcb6b8f3c04fdd","3","8","13074","","","","","","","","","<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","0","class_response","2","test","5","Andesite","Diorite","13","false","1","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","2.0.0","2449925","66622736b3fcb6b8f3c04fdd","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","284","2.0.0","2450898","66622736b3fcb6b8f3c04fdd","3","8","972","","","","","","","","","<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>","4","class_response","2","test","6","Obsidian","Obsidian","05","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","285","2.0.0","2451400","66622736b3fcb6b8f3c04fdd","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","286","2.0.0","2453000","66622736b3fcb6b8f3c04fdd","3","8","1599","","","","","","","","","<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>","7","class_response","2","test","7","Pumice","Pumice","03","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","287","2.0.0","2453502","66622736b3fcb6b8f3c04fdd","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","288","2.0.0","2454919","66622736b3fcb6b8f3c04fdd","3","8","1417","","","","","","","","","<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>","7","class_response","2","test","8","Pumice","Pumice","14","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","289","2.0.0","2455421","66622736b3fcb6b8f3c04fdd","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","290","2.0.0","2456277","66622736b3fcb6b8f3c04fdd","3","8","855","","","","","","","","","<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>","1","class_response","2","test","9","Basalt","Basalt","02","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","291","2.0.0","2456780","66622736b3fcb6b8f3c04fdd","3","8","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","9","","","","","","","","","","","","","","","","","","","","","",""
