"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Andesite","text_Diorite","time_resp","text_Basalt","text_Obsidian","text_Gabbro","text_Pegmatite","time_fb1","time_fb2","text_Peridotite"
"","","","","","","","","","","","html-button-response","392","2.0.0","2147828","663d19e59cd1e42ebc5df4db","3","13","3687","","","","","","","","","<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","3","class_response","3","train","10","Gabbro","Andesite","09","false","4","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","393","2.0.0","2148676","663d19e59cd1e42ebc5df4db","3","13","847","","","","","","","","","<img src= rock_img/I_Andesite_09.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","3","train","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","394","2.0.0","2149756","663d19e59cd1e42ebc5df4db","3","13","1080","","","","","","","","","<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>","4","class_response","3","train","11","Obsidian","Obsidian","11","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","395","2.0.0","2150428","663d19e59cd1e42ebc5df4db","3","13","671","","","","","","","","","<img src= rock_img/I_Obsidian_11.jpg style=""width:8cm; height:6.05cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","3","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","396","2.0.0","2151568","663d19e59cd1e42ebc5df4db","3","13","1139","","","","","","","","","<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>","7","class_response","3","train","12","Pumice","Pumice","10","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","397","2.0.0","2152161","663d19e59cd1e42ebc5df4db","3","13","592","","","","","","","","","<img src= rock_img/I_Pumice_10.jpg style=""width:8cm; height:7.609999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","2153128","663d19e59cd1e42ebc5df4db","3","13","967","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","2154380","663d19e59cd1e42ebc5df4db","3","13","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","1","4","1251.5","Andesite","Gabbro","[0.2200078671223649,0.08014643330886022,0.15335166049695442,0.21688842666366054,0.05350570446437544,0.08902667625702183,0.14244777017054874,0.04462546151621384]","[null,0.08378218925674621,0.12348083568288079,0.7046106852485859,0.016016146359679306,0.012042985851749014,0.043454511614158135,0.016612645986200585]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","2229892","663d19e59cd1e42ebc5df4db","3","13","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","11111.299999952316","","","","","- more defined spots
- white spots","","64400.30000001192","","","- boxy
- more texture over spots","","","",""
"","","","","","","","","","","","html-button-response","402","2.0.0","2231336","663d19e59cd1e42ebc5df4db","3","13","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","1","3","1442.9000000357628","Andesite","Diorite","[0.2200078671223649,0.08014643330886022,0.15335166049695442,0.21688842666366054,0.05350570446437544,0.08902667625702183,0.14244777017054874,0.04462546151621384]","[null,0.08378218925674621,0.12348083568288079,0.7046106852485859,0.016016146359679306,0.012042985851749014,0.043454511614158135,0.016612645986200585]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","2291699","663d19e59cd1e42ebc5df4db","3","13","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","19859.30000001192","","","","","- light white spots","- black spots
- very defined","40503.5","","","","","","",""
"","","","","","","","","","","","html-button-response","404","2.0.0","2293235","663d19e59cd1e42ebc5df4db","3","13","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","3","7","1535.6000000238419","Diorite","Peridotite","[0.2200078671223649,0.08014643330886022,0.15335166049695442,0.21688842666366054,0.05350570446437544,0.08902667625702183,0.14244777017054874,0.04462546151621384]","[0.38990809092544393,0.024363151014295644,null,0.03182980421577509,0.029067196913261206,0.03186787163923492,0.41217558062398957,0.08078830466799966]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","2347097","663d19e59cd1e42ebc5df4db","3","13","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","13643.300000011921","","","","","","- black spots
- very defined spots
","40216","","","","","","","- green tint
- rough texture"
"","","","","","","","","","","","html-button-response","407","2.0.0","2348508","663d19e59cd1e42ebc5df4db","3","13","1411","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","2351897","663d19e59cd1e42ebc5df4db","3","13","3388","","","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","1","class_response","3","test","1","Basalt","Basalt","08","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","2352398","663d19e59cd1e42ebc5df4db","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","2370500","663d19e59cd1e42ebc5df4db","3","13","18102","","","","","","","","","<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>","3","class_response","3","test","2","Gabbro","Gabbro","14","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","2371001","663d19e59cd1e42ebc5df4db","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","2371940","663d19e59cd1e42ebc5df4db","3","13","939","","","","","","","","","<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>","7","class_response","3","test","3","Pumice","Pumice","05","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","2372442","663d19e59cd1e42ebc5df4db","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","2384061","663d19e59cd1e42ebc5df4db","3","13","11618","","","","","","","","","<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>","2","class_response","3","test","4","Diorite","Diorite","12","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","2384564","663d19e59cd1e42ebc5df4db","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","2396132","663d19e59cd1e42ebc5df4db","3","13","11568","","","","","","","","","<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>","0","class_response","3","test","5","Andesite","Andesite","02","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","2396633","663d19e59cd1e42ebc5df4db","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","2404309","663d19e59cd1e42ebc5df4db","3","13","7675","","","","","","","","","<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","6","class_response","3","test","6","Peridotite","Peridotite","15","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","2404813","663d19e59cd1e42ebc5df4db","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","2406113","663d19e59cd1e42ebc5df4db","3","13","1298","","","","","","","","","<img src= ""rock_img/I_Pumice_04.jpg"" style=""width:8cm; height:6.819999999999999cm;""><p>What type of rock is this?</p>","7","class_response","3","test","7","Pumice","Pumice","04","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","2406615","663d19e59cd1e42ebc5df4db","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","2412664","663d19e59cd1e42ebc5df4db","3","13","6049","","","","","","","","","<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>","0","class_response","3","test","8","Andesite","Andesite","03","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","2413173","663d19e59cd1e42ebc5df4db","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","2414517","663d19e59cd1e42ebc5df4db","3","13","1343","","","","","","","","","<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","1","class_response","3","test","9","Basalt","Basalt","09","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","2415019","663d19e59cd1e42ebc5df4db","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","426","2.0.0","2424804","663d19e59cd1e42ebc5df4db","3","13","9785","","","","","","","","","<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>","0","class_response","3","test","10","Andesite","Andesite","11","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","427","2.0.0","2425310","663d19e59cd1e42ebc5df4db","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","428","2.0.0","2431833","663d19e59cd1e42ebc5df4db","3","13","6523","","","","","","","","","<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>","1","class_response","3","test","11","Basalt","Basalt","10","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","429","2.0.0","2432343","663d19e59cd1e42ebc5df4db","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","11","","","","","","","","","","","","","","","","","","","","","","",""
