"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Andesite","text_Diorite","time_resp","text_Pegmatite","time_fb1","time_fb2","text_Basalt","text_Gabbro","text_Peridotite"
"","","","","","","","","","","","html-button-response","257","2.0.0","527988","5815369b94ecc900010b014e","3","13","735","","","","","","","","","<img src= rock_img/I_Basalt_12.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","529204","5815369b94ecc900010b014e","3","13","1215","","","","","","","","","<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>","7","class_response","2","train","10","Pumice","Pumice","08","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","529848","5815369b94ecc900010b014e","3","13","642","","","","","","","","","<img src= rock_img/I_Pumice_08.jpg style=""width:8cm; height:6.67cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","530840","5815369b94ecc900010b014e","3","13","991","","","","","","","","","<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","5","class_response","2","train","11","Pegmatite","Pegmatite","15","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","531400","5815369b94ecc900010b014e","3","13","559","","","","","","","","","<img src= rock_img/I_Pegmatite_15.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","532652","5815369b94ecc900010b014e","3","13","1251","","","","","","","","","<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>","7","class_response","2","train","12","Pumice","Pumice","14","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","533532","5815369b94ecc900010b014e","3","13","879","","","","","","","","","<img src= rock_img/I_Pumice_14.jpg style=""width:8cm; height:6.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","534444","5815369b94ecc900010b014e","3","13","911","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","536025","5815369b94ecc900010b014e","3","13","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","2","4","1579.8999998569489","Basalt","Gabbro","[0.1805659952648751,0.06962191950287662,0.20358538699808224,0.24962417046449653,0.05075541067370675,0.13452721179846078,0.08358388635700231,0.027736018940499613]","[0.05710161764915082,null,0.045478266145457004,0.26295368619349996,0.059487196342048666,0.04470675984477515,0.2653392648863978,0.2649332089386705]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","579896","5815369b94ecc900010b014e","3","13","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","7161","","","","","","","36707.299999952316","","","","looks like it'd feel rough, normally dark and close to black","different sizes and shapes, both dark and lighter shades as a whole with light marks inside",""
"","","","","","","","","","","","html-button-response","268","2.0.0","581200","5815369b94ecc900010b014e","3","13","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","1","3","1302.7999999523163","Andesite","Diorite","[0.1805659952648751,0.06962191950287662,0.20358538699808224,0.24962417046449653,0.05075541067370675,0.13452721179846078,0.08358388635700231,0.027736018940499613]","[null,0.027123989211837285,0.3442203720978013,0.2469138204330041,0.029390349199315248,0.2933248464905575,0.028541669714642642,0.030484952852841835]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","607891","5815369b94ecc900010b014e","3","13","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","7206.600000143051","","","","","light spots, darker body","light body, darker spots, can be different sizes","19483.200000047684","","","","","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","608851","5815369b94ecc900010b014e","3","13","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","6","7","959.0999999046326","Pegmatite","Peridotite","[0.1805659952648751,0.06962191950287662,0.20358538699808224,0.24962417046449653,0.05075541067370675,0.13452721179846078,0.08358388635700231,0.027736018940499613]","[0.07633017815951623,0.07534863230891949,0.134531917313039,0.030663711712497117,0.07930771668953875,null,0.5830902275301448,0.02072761628634462]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","639040","5815369b94ecc900010b014e","3","13","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","6114.5","","","","","","","24071.900000095367","big chunky pieces throughout, regardless of color","","","","","green spots inside, not usually chunky bits but all throughout"
"","","","","","","","","","","","html-button-response","273","2.0.0","640747","5815369b94ecc900010b014e","3","13","1705","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","649563","5815369b94ecc900010b014e","3","13","8815","","","","","","","","","<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>","3","class_response","2","test","1","Gabbro","Diorite","14","false","4","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","650078","5815369b94ecc900010b014e","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","651943","5815369b94ecc900010b014e","3","13","1864","","","","","","","","","<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>","1","class_response","2","test","2","Basalt","Basalt","06","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","652458","5815369b94ecc900010b014e","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","653827","5815369b94ecc900010b014e","3","13","1368","","","","","","","","","<img src= ""rock_img/I_Pumice_04.jpg"" style=""width:8cm; height:6.819999999999999cm;""><p>What type of rock is this?</p>","7","class_response","2","test","3","Pumice","Pumice","04","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","654329","5815369b94ecc900010b014e","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","655856","5815369b94ecc900010b014e","3","13","1527","","","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","1","class_response","2","test","4","Basalt","Basalt","08","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","656360","5815369b94ecc900010b014e","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","657560","5815369b94ecc900010b014e","3","13","1199","","","","","","","","","<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>","6","class_response","2","test","5","Peridotite","Peridotite","14","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","2.0.0","658069","5815369b94ecc900010b014e","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","284","2.0.0","664048","5815369b94ecc900010b014e","3","13","5976","","","","","","","","","<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>","2","class_response","2","test","6","Diorite","Andesite","02","false","3","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","285","2.0.0","664563","5815369b94ecc900010b014e","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","286","2.0.0","665600","5815369b94ecc900010b014e","3","13","1036","","","","","","","","","<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>","1","class_response","2","test","7","Basalt","Basalt","02","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","287","2.0.0","666103","5815369b94ecc900010b014e","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","288","2.0.0","667452","5815369b94ecc900010b014e","3","13","1347","","","","","","","","","<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>","3","class_response","2","test","8","Gabbro","Gabbro","12","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","289","2.0.0","667967","5815369b94ecc900010b014e","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","290","2.0.0","669264","5815369b94ecc900010b014e","3","13","1295","","","","","","","","","<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>","6","class_response","2","test","9","Peridotite","Peridotite","10","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","291","2.0.0","669770","5815369b94ecc900010b014e","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","9","","","","","","","","","","","","","","","","","","","","","",""
