"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Andesite","text_Gabbro","time_resp","text_Peridotite","text_Obsidian","time_fb1","time_fb2","text_Diorite","text_Basalt"
"","","","","","","","","","","","html-keyboard-response","235","2.0.0","773570","5904f5ca56cdc40001bc5629","3","19","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","1","test","48","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","236","2.0.0","815935","5904f5ca56cdc40001bc5629","3","19","","","","","","","","","","","","cycle_feedback","","","","","","","","","","","","","","","","","","","","","","28217.10000000056","14145.899999999441","",""
"","","","","","","","","","","","html-button-response","238","2.0.0","820147","5904f5ca56cdc40001bc5629","3","19","4211","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","240","2.0.0","826333","5904f5ca56cdc40001bc5629","3","19","6185","","","","","","","","","<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>","0","class_response","2","train","1","Andesite","Pegmatite","16","false","1","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","241","2.0.0","827888","5904f5ca56cdc40001bc5629","3","19","1554","","","","","","","","","<img src= rock_img/I_Pegmatite_16.jpg style=""width:8cm; height:5.8cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","242","2.0.0","830109","5904f5ca56cdc40001bc5629","3","19","2220","","","","","","","","","<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>","7","class_response","2","train","2","Pumice","Pumice","16","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","243","2.0.0","830879","5904f5ca56cdc40001bc5629","3","19","769","","","","","","","","","<img src= rock_img/I_Pumice_16.jpg style=""width:8cm; height:6.79cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","244","2.0.0","834295","5904f5ca56cdc40001bc5629","3","19","3416","","","","","","","","","<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>","1","class_response","2","train","3","Basalt","Basalt","16","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","245","2.0.0","835216","5904f5ca56cdc40001bc5629","3","19","920","","","","","","","","","<img src= rock_img/I_Basalt_16.jpg style=""width:8cm; height:7.659999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","246","2.0.0","836533","5904f5ca56cdc40001bc5629","3","19","1317","","","","","","","","","<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>","7","class_response","2","train","4","Pumice","Pumice","14","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","247","2.0.0","837220","5904f5ca56cdc40001bc5629","3","19","686","","","","","","","","","<img src= rock_img/I_Pumice_14.jpg style=""width:8cm; height:6.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","838836","5904f5ca56cdc40001bc5629","3","19","1616","","","","","","","","","<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","2","class_response","2","train","5","Diorite","Andesite","09","false","3","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","839836","5904f5ca56cdc40001bc5629","3","19","1000","","","","","","","","","<img src= rock_img/I_Andesite_09.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","841683","5904f5ca56cdc40001bc5629","3","19","1846","","","","","","","","","<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>","0","class_response","2","train","6","Andesite","Peridotite","14","false","1","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","843659","5904f5ca56cdc40001bc5629","3","19","1975","","","","","","","","","<img src= rock_img/I_Peridotite_14.jpg style=""width:8cm; height:5.3cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","847423","5904f5ca56cdc40001bc5629","3","19","3763","","","","","","","","","<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","3","class_response","2","train","7","Gabbro","Gabbro","15","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","848363","5904f5ca56cdc40001bc5629","3","19","940","","","","","","","","","<img src= rock_img/I_Gabbro_15.jpg style=""width:8cm; height:6.29cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","851199","5904f5ca56cdc40001bc5629","3","19","2835","","","","","","","","","<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>","0","class_response","2","train","8","Andesite","Andesite","06","true","1","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","852017","5904f5ca56cdc40001bc5629","3","19","818","","","","","","","","","<img src= rock_img/I_Andesite_06.jpg style=""width:8cm; height:6.840000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","856720","5904f5ca56cdc40001bc5629","3","19","4702","","","","","","","","","<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>","2","class_response","2","train","9","Diorite","Diorite","15","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","857531","5904f5ca56cdc40001bc5629","3","19","811","","","","","","","","","<img src= rock_img/I_Diorite_15.jpg style=""width:8cm; height:5.54cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","858789","5904f5ca56cdc40001bc5629","3","19","1257","","","","","","","","","<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>","4","class_response","2","train","10","Obsidian","Obsidian","12","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","859418","5904f5ca56cdc40001bc5629","3","19","629","","","","","","","","","<img src= rock_img/I_Obsidian_12.jpg style=""width:8cm; height:6.53cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","863580","5904f5ca56cdc40001bc5629","3","19","4161","","","","","","","","","<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","7","class_response","2","train","11","Pumice","Basalt","12","false","8","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","864661","5904f5ca56cdc40001bc5629","3","19","1081","","","","","","","","","<img src= rock_img/I_Basalt_12.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","868713","5904f5ca56cdc40001bc5629","3","19","4051","","","","","","","","","<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>","2","class_response","2","train","12","Diorite","Diorite","14","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","869492","5904f5ca56cdc40001bc5629","3","19","778","","","","","","","","","<img src= rock_img/I_Diorite_14.jpg style=""width:8cm; height:5.71cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","871002","5904f5ca56cdc40001bc5629","3","19","1509","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","874153","5904f5ca56cdc40001bc5629","3","19","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","1","3","3151","Andesite","Diorite","[0.17181325661783586,0.11005417720380552,0.2023351847140198,0.17181325661783586,0.05296189746994252,0.11005417720380552,0.11472097688397286,0.06624707328878204]","[null,0.027123989211837285,0.41064854054351985,0.34931244900583697,0.029390349199315248,0.02209942089917338,0.13094029828747542,0.030484952852841835]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","963744","5904f5ca56cdc40001bc5629","3","19","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","10904","","","","","bunch of smaller rocks pressed together, mostly grey color","","78684.79999999981","","","","","rock with a mix of two different colors, fairly uniform looking between the two colors of light and dark",""
"","","","","","","","","","","","html-button-response","268","2.0.0","966212","5904f5ca56cdc40001bc5629","3","19","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","2","3","2467.7999999998137","Basalt","Diorite","[0.17181325661783586,0.11005417720380552,0.2023351847140198,0.17181325661783586,0.05296189746994252,0.11005417720380552,0.11472097688397286,0.06624707328878204]","[0.028180768012298473,null,0.7337220643248925,0.02737417180785758,0.1317567264487562,0.022063662635762222,0.02855150167148249,0.02835110509895059]","","","","","","","","",""
