"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Andesite","text_Pegmatite","time_resp","text_Gabbro","text_Peridotite","text_Diorite","time_fb1","time_fb2","text_Basalt"
"","","","","","","","","","","","html-button-response","391","2.0.0","1829542","66d9b6042ad7fd7890e06ae5","3","42","1484","","","","","","","","","<img src= rock_img/I_Pumice_09.jpg style=""width:8cm; height:6.44cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","3","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","392","2.0.0","1832376","66d9b6042ad7fd7890e06ae5","3","42","2833","","","","","","","","","<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>","5","class_response","3","train","10","Pegmatite","Pegmatite","08","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","393","2.0.0","1834189","66d9b6042ad7fd7890e06ae5","3","42","1812","","","","","","","","","<img src= rock_img/I_Pegmatite_08.jpg style=""width:8cm; height:7.68cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","3","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","394","2.0.0","1835899","66d9b6042ad7fd7890e06ae5","3","42","1710","","","","","","","","","<img src= ""rock_img/I_Obsidian_09.jpg"" style=""width:8cm; height:5cm;""><p>What type of rock is this?</p>","4","class_response","3","train","11","Obsidian","Obsidian","09","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","395","2.0.0","1836943","66d9b6042ad7fd7890e06ae5","3","42","1043","","","","","","","","","<img src= rock_img/I_Obsidian_09.jpg style=""width:8cm; height:5cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","3","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","396","2.0.0","1845831","66d9b6042ad7fd7890e06ae5","3","42","8887","","","","","","","","","<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","1","class_response","3","train","12","Basalt","Basalt","12","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","397","2.0.0","1854112","66d9b6042ad7fd7890e06ae5","3","42","8279","","","","","","","","","<img src= rock_img/I_Basalt_12.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","1855507","66d9b6042ad7fd7890e06ae5","3","42","1393","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","1859985","66d9b6042ad7fd7890e06ae5","3","42","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","1","3","4477","Andesite","Diorite","[0.1515651686624428,0.08529446011421096,0.14185210335280837,0.23470362347364152,0.036554768620376134,0.20093656467790164,0.08785284447051302,0.06124046662810554]","[null,0.04826212253578647,0.5589331196561944,0.10665379148435349,0.016016146359679306,0.14596706367450368,0.10755511030328212,0.016612645986200585]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","1885164","66d9b6042ad7fd7890e06ae5","3","42","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","8920","","","","","gray
boring
small flecks","","16257","","","pastel
black flecks","","",""
"","","","","","","","","","","","html-button-response","402","2.0.0","1889493","66d9b6042ad7fd7890e06ae5","3","42","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","3","6","4329","Diorite","Pegmatite","[0.1515651686624428,0.08529446011421096,0.14185210335280837,0.23470362347364152,0.036554768620376134,0.20093656467790164,0.08785284447051302,0.06124046662810554]","[0.6539394244914053,0.024363151014295648,null,0.031829804215775095,0.02906719691326121,0.03186787163923493,0.20958342420172799,0.01934912752429998]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","1924618","66d9b6042ad7fd7890e06ae5","3","42","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","10912","","","","","","light color
black stripe flecks","24211","","","pastels
uniform flecks","","",""
"","","","","","","","","","","","html-button-response","404","2.0.0","1926666","66d9b6042ad7fd7890e06ae5","3","42","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","2","4","2045","Basalt","Gabbro","[0.1515651686624428,0.08529446011421096,0.14185210335280837,0.23470362347364152,0.036554768620376134,0.20093656467790164,0.08785284447051302,0.06124046662810554]","[0.01535699021308862,null,0.012230989538602136,0.4699716729499564,0.015998571137546543,0.012023499537500851,0.01555901995100303,0.45885925667230254]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","1971578","66d9b6042ad7fd7890e06ae5","3","42","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","11070","","","","","","","33842","bumpy
flecks
gray","","","","","no flecks
holey"
"","","","","","","","","","","","html-button-response","407","2.0.0","1973050","66d9b6042ad7fd7890e06ae5","3","42","1471","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","1978812","66d9b6042ad7fd7890e06ae5","3","42","5760","","","","","","","","","<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>","6","class_response","3","test","1","Peridotite","Peridotite","02","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","1979322","66d9b6042ad7fd7890e06ae5","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","1981049","66d9b6042ad7fd7890e06ae5","3","42","1726","","","","","","","","","<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>","4","class_response","3","test","2","Obsidian","Obsidian","14","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","1981555","66d9b6042ad7fd7890e06ae5","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","1990162","66d9b6042ad7fd7890e06ae5","3","42","8606","","","","","","","","","<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>","3","class_response","3","test","3","Gabbro","Basalt","14","false","4","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","1990666","66d9b6042ad7fd7890e06ae5","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","1994775","66d9b6042ad7fd7890e06ae5","3","42","4108","","","","","","","","","<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>","7","class_response","3","test","4","Pumice","Pumice","05","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","1995332","66d9b6042ad7fd7890e06ae5","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","1998511","66d9b6042ad7fd7890e06ae5","3","42","3178","","","","","","","","","<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>","5","class_response","3","test","5","Pegmatite","Pegmatite","16","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","1999024","66d9b6042ad7fd7890e06ae5","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","2000917","66d9b6042ad7fd7890e06ae5","3","42","1892","","","","","","","","","<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>","7","class_response","3","test","6","Pumice","Pumice","03","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","2001429","66d9b6042ad7fd7890e06ae5","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","2003843","66d9b6042ad7fd7890e06ae5","3","42","2413","","","","","","","","","<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>","7","class_response","3","test","7","Pumice","Pumice","16","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","2004351","66d9b6042ad7fd7890e06ae5","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","2023779","66d9b6042ad7fd7890e06ae5","3","42","19427","","","","","","","","","<img src= ""rock_img/I_Andesite_07.jpg"" style=""width:8cm; height:5.93cm;""><p>What type of rock is this?</p>","0","class_response","3","test","8","Andesite","Andesite","07","true","1","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","2024312","66d9b6042ad7fd7890e06ae5","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","2026918","66d9b6042ad7fd7890e06ae5","3","42","2604","","","","","","","","","<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","3","class_response","3","test","9","Gabbro","Gabbro","05","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","2027426","66d9b6042ad7fd7890e06ae5","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","426","2.0.0","2031135","66d9b6042ad7fd7890e06ae5","3","42","3707","","","","","","","","","<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>","2","class_response","3","test","10","Diorite","Diorite","16","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","427","2.0.0","2031637","66d9b6042ad7fd7890e06ae5","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","428","2.0.0","2038380","66d9b6042ad7fd7890e06ae5","3","42","6742","","","","","","","","","<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>","3","class_response","3","test","11","Gabbro","Gabbro","09","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","429","2.0.0","2038897","66d9b6042ad7fd7890e06ae5","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","11","","","","","","","","","","","","","","","","","","","","","",""
