"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Diorite","time_resp","text_Gabbro","text_Peridotite","time_fb1","time_fb2","text_Andesite","text_Pegmatite"
"","","","","","","","","","","","html-button-response","244","2.0.0","1452626","60bae1ebe45be85442acce84","3","19","5019","","","","","","","","","<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","3","class_response","2","train","3","Gabbro","Gabbro","05","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","245","2.0.0","1455466","60bae1ebe45be85442acce84","3","19","2838","","","","","","","","","<img src= rock_img/I_Gabbro_05.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","246","2.0.0","1456695","60bae1ebe45be85442acce84","3","19","1228","","","","","","","","","<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>","7","class_response","2","train","4","Pumice","Pumice","16","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","247","2.0.0","1459673","60bae1ebe45be85442acce84","3","19","2977","","","","","","","","","<img src= rock_img/I_Pumice_16.jpg style=""width:8cm; height:6.79cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","1465184","60bae1ebe45be85442acce84","3","19","5510","","","","","","","","","<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","3","class_response","2","train","5","Gabbro","Gabbro","16","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","1468069","60bae1ebe45be85442acce84","3","19","2885","","","","","","","","","<img src= rock_img/I_Gabbro_16.jpg style=""width:8cm; height:6.44cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","1474106","60bae1ebe45be85442acce84","3","19","6036","","","","","","","","","<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>","0","class_response","2","train","6","Andesite","Andesite","05","true","1","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","1477424","60bae1ebe45be85442acce84","3","19","3316","","","","","","","","","<img src= rock_img/I_Andesite_05.jpg style=""width:8cm; height:4.12cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","1479281","60bae1ebe45be85442acce84","3","19","1856","","","","","","","","","<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>","1","class_response","2","train","7","Basalt","Basalt","11","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","1482156","60bae1ebe45be85442acce84","3","19","2874","","","","","","","","","<img src= rock_img/I_Basalt_11.jpg style=""width:8cm; height:5.359999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","1484546","60bae1ebe45be85442acce84","3","19","2389","","","","","","","","","<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>","6","class_response","2","train","8","Peridotite","Peridotite","14","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","1487559","60bae1ebe45be85442acce84","3","19","3011","","","","","","","","","<img src= rock_img/I_Peridotite_14.jpg style=""width:8cm; height:5.3cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","1488807","60bae1ebe45be85442acce84","3","19","1247","","","","","","","","","<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>","6","class_response","2","train","9","Peridotite","Peridotite","02","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","1491744","60bae1ebe45be85442acce84","3","19","2936","","","","","","","","","<img src= rock_img/I_Peridotite_02.jpg style=""width:8cm; height:5.859999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","1492954","60bae1ebe45be85442acce84","3","19","1209","","","","","","","","","<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>","4","class_response","2","train","10","Obsidian","Obsidian","02","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","1496198","60bae1ebe45be85442acce84","3","19","3243","","","","","","","","","<img src= rock_img/I_Obsidian_02.jpg style=""width:8cm; height:7.51cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","1497993","60bae1ebe45be85442acce84","3","19","1794","","","","","","","","","<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>","5","class_response","2","train","11","Pegmatite","Pegmatite","09","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","1500823","60bae1ebe45be85442acce84","3","19","2829","","","","","","","","","<img src= rock_img/I_Pegmatite_09.jpg style=""width:8cm; height:4.03cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","1501948","60bae1ebe45be85442acce84","3","19","1124","","","","","","","","","<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","2","class_response","2","train","12","Diorite","Diorite","07","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","1504833","60bae1ebe45be85442acce84","3","19","2883","","","","","","","","","<img src= rock_img/I_Diorite_07.jpg style=""width:8cm; height:5.239999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","1505862","60bae1ebe45be85442acce84","3","19","1028","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","1514109","60bae1ebe45be85442acce84","3","19","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","2","4","8245.600000023842","Basalt","Gabbro","[0.1780726417675019,0.21643389949150088,0.15318687791113414,0.16562975983931802,0.038103104739137146,0.07646436246313615,0.11482562018713516,0.057283733601136644]","[0.07938008229871488,null,0.17604235898282206,0.6362531914363445,0.02935809787592339,0.022063662635762225,0.028551501671482495,0.028351105098950592]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","1584783","60bae1ebe45be85442acce84","3","19","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","8174.100000023842","","","","","flat, matte colors with textured surfaces that seem mostly uni-directional","","62498.200000047684","subtly textured colors with slight variations in color within the rock; roughly textured surfaces","","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","1592536","60bae1ebe45be85442acce84","3","19","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","2","3","7751.799999952316","Basalt","Diorite","[0.1780726417675019,0.21643389949150088,0.15318687791113414,0.16562975983931802,0.038103104739137146,0.07646436246313615,0.11482562018713516,0.057283733601136644]","[0.07938008229871488,null,0.17604235898282206,0.6362531914363445,0.02935809787592339,0.022063662635762225,0.028551501671482495,0.028351105098950592]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","1677417","60bae1ebe45be85442acce84","3","19","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","6673.5","","","","","flatly colored; matte, rough-textured surfaces that seem to have a grain that goes a direction","speckled colors with high contrast between light and dark; rough textured surfaces","78205.19999992847","","","","","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","1680419","60bae1ebe45be85442acce84","3","19","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","3","4","3000.899999976158","Diorite","Gabbro","[0.1780726417675019,0.21643389949150088,0.15318687791113414,0.16562975983931802,0.038103104739137146,0.07646436246313615,0.11482562018713516,0.057283733601136644]","[0.049806894605324184,0.6718254568283706,null,0.06449552082410676,0.058897754793242864,0.06457265539539817,0.05119531688856994,0.039206400664987484]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","1747188","60bae1ebe45be85442acce84","3","19","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","6685","","","","","","speckled colors with a high contrast between light and dark; rough-textured surfaces","60081.10000002384","rough-textured surfaces; subtle but fairly even color differences throughout each rock","","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","1750838","60bae1ebe45be85442acce84","3","19","3649","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","1767632","60bae1ebe45be85442acce84","3","19","16792","","","","","","","","","<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>","1","class_response","2","test","1","Basalt","Basalt","14","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","1768135","60bae1ebe45be85442acce84","3","19","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","",""
