"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Andesite","text_Gabbro","time_resp","text_Pegmatite","text_Basalt","time_fb1","time_fb2","text_Diorite","text_Peridotite"
"","","","","","","","","","","","html-button-response","244","2.0.0","2825994","5ef981cf234db67251c1e0d7","3","31","1389","","","","","","","","","<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>","7","class_response","2","train","3","Pumice","Pumice","02","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","245","2.0.0","2827150","5ef981cf234db67251c1e0d7","3","31","1155","","","","","","","","","<img src= rock_img/I_Pumice_02.jpg style=""width:8cm; height:7.3999999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","246","2.0.0","2955250","5ef981cf234db67251c1e0d7","3","31","128099","","","","","","","","","<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","3","class_response","2","train","4","Gabbro","Gabbro","15","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","247","2.0.0","2961058","5ef981cf234db67251c1e0d7","3","31","5806","","","","","","","","","<img src= rock_img/I_Gabbro_15.jpg style=""width:8cm; height:6.29cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","2967808","5ef981cf234db67251c1e0d7","3","31","6749","","","","","","","","","<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","5","class_response","2","train","5","Pegmatite","Diorite","07","false","6","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","2981245","5ef981cf234db67251c1e0d7","3","31","13436","","","","","","","","","<img src= rock_img/I_Diorite_07.jpg style=""width:8cm; height:5.239999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","2982689","5ef981cf234db67251c1e0d7","3","31","1443","","","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","1","class_response","2","train","6","Basalt","Basalt","08","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","2983854","5ef981cf234db67251c1e0d7","3","31","1164","","","","","","","","","<img src= rock_img/I_Basalt_08.jpg style=""width:8cm; height:10.44cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","2985283","5ef981cf234db67251c1e0d7","3","31","1427","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","4","class_response","2","train","7","Obsidian","Obsidian","16","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","2986317","5ef981cf234db67251c1e0d7","3","31","1033","","","","","","","","","<img src= rock_img/I_Obsidian_16.jpg style=""width:8cm; height:9.3cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","2999554","5ef981cf234db67251c1e0d7","3","31","13235","","","","","","","","","<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>","3","class_response","2","train","8","Gabbro","Gabbro","08","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","3000941","5ef981cf234db67251c1e0d7","3","31","1385","","","","","","","","","<img src= rock_img/I_Gabbro_08.jpg style=""width:8cm; height:5.15cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","3014748","5ef981cf234db67251c1e0d7","3","31","13806","","","","","","","","","<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>","1","class_response","2","train","9","Basalt","Basalt","14","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","3015926","5ef981cf234db67251c1e0d7","3","31","1177","","","","","","","","","<img src= rock_img/I_Basalt_14.jpg style=""width:8cm; height:5.82cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","3022391","5ef981cf234db67251c1e0d7","3","31","6464","","","","","","","","","<img src= ""rock_img/I_Andesite_04.jpg"" style=""width:8cm; height:5.96cm;""><p>What type of rock is this?</p>","0","class_response","2","train","10","Andesite","Andesite","04","true","1","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","3023659","5ef981cf234db67251c1e0d7","3","31","1267","","","","","","","","","<img src= rock_img/I_Andesite_04.jpg style=""width:8cm; height:5.96cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","3024949","5ef981cf234db67251c1e0d7","3","31","1287","","","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","4","class_response","2","train","11","Obsidian","Obsidian","10","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","3025900","5ef981cf234db67251c1e0d7","3","31","951","","","","","","","","","<img src= rock_img/I_Obsidian_10.jpg style=""width:8cm; height:6.260000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","3029281","5ef981cf234db67251c1e0d7","3","31","3379","","","","","","","","","<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>","5","class_response","2","train","12","Pegmatite","Pegmatite","13","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","3030293","5ef981cf234db67251c1e0d7","3","31","1011","","","","","","","","","<img src= rock_img/I_Pegmatite_13.jpg style=""width:8cm; height:4.95cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","3034246","5ef981cf234db67251c1e0d7","3","31","3950","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","3044119","5ef981cf234db67251c1e0d7","3","31","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","1","4","9872","Andesite","Gabbro","[0.11146900557140713,0.1377740572049762,0.22703944341816895,0.1800339291596288,0.03169490396598946,0.11146900557140713,0.11621464787529467,0.0843050072331276]","[null,0.3039440394680495,0.044163660014689896,0.17897340788681138,0.059552545971136045,0.29376294793368957,0.05783289903251094,0.06177049969311272]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","3084226","5ef981cf234db67251c1e0d7","3","31","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","6780.100000023842","","","","","Lighter in color, white spots or flecks.","Darker in color, smoother sides with white flecks","33314.59999996424","","","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","3086883","5ef981cf234db67251c1e0d7","3","31","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","1","3","2653.699999988079","Andesite","Diorite","[0.11146900557140713,0.1377740572049762,0.22703944341816895,0.1800339291596288,0.03169490396598946,0.11146900557140713,0.11621464787529467,0.0843050072331276]","[null,0.3039440394680495,0.044163660014689896,0.17897340788681138,0.059552545971136045,0.29376294793368957,0.05783289903251094,0.06177049969311272]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","3407166","5ef981cf234db67251c1e0d7","3","31","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","285673.3000000119","","","","","smoother, gray rocks with white spots or flecks","","34599.59999996424","","","","","darker, black or dark gray flecks or spots",""
"","","","","","","","","","","","html-button-response","270","2.0.0","3409320","5ef981cf234db67251c1e0d7","3","31","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","3","6","2150.599999964237","Diorite","Pegmatite","[0.11146900557140713,0.1377740572049762,0.22703944341816895,0.1800339291596288,0.03169490396598946,0.11146900557140713,0.11621464787529467,0.0843050072331276]","[0.4052678852113688,0.17796109387354483,null,0.03182980421577509,0.029067196913261206,0.3112589994911211,0.025265892770628916,0.019349127524299976]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","3476447","5ef981cf234db67251c1e0d7","3","31","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","33408.5","","","","","","","33710.30000001192","smoother sides, larger black stripes or spots","","","","rougher sides, black spots",""
"","","","","","","","","","","","html-button-response","273","2.0.0","3790253","5ef981cf234db67251c1e0d7","3","31","313803","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","3792127","5ef981cf234db67251c1e0d7","3","31","1873","","","","","","","","","<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>","7","class_response","2","test","1","Pumice","Pumice","05","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","3792639","5ef981cf234db67251c1e0d7","3","31","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","3816161","5ef981cf234db67251c1e0d7","3","31","23521","","","","","","","","","<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>","2","class_response","2","test","2","Diorite","Diorite","08","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","3816663","5ef981cf234db67251c1e0d7","3","31","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","",""
