"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Diorite","text_Peridotite","time_resp","text_Basalt","text_Gabbro","text_Pegmatite","time_fb1","time_fb2","text_Andesite","text_Pumice"
"","","","","","","","","","","","html-button-response","394","2.0.0","1206029","66ba7dea255d9599c5c0da4e","3","21","930","","","","","","","","","<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>","4","class_response","3","train","11","Obsidian","Obsidian","14","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","395","2.0.0","1206545","66ba7dea255d9599c5c0da4e","3","21","515","","","","","","","","","<img src= rock_img/I_Obsidian_14.jpg style=""width:8cm; height:7.64cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","3","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","396","2.0.0","1207365","66ba7dea255d9599c5c0da4e","3","21","818","","","","","","","","","<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","5","class_response","3","train","12","Pegmatite","Pegmatite","03","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","397","2.0.0","1207806","66ba7dea255d9599c5c0da4e","3","21","439","","","","","","","","","<img src= rock_img/I_Pegmatite_03.jpg style=""width:8cm; height:5.239999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","1208737","66ba7dea255d9599c5c0da4e","3","21","929","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","1209756","66ba7dea255d9599c5c0da4e","3","21","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","2","4","1017.5999999642372","Basalt","Gabbro","[0.09949387272518274,0.17069040204825697,0.10219099964916185,0.3208099647173704,0.03853715349805872,0.11461251719481942,0.08640639297995402,0.06725869718719592]","[0.20889300917383652,null,0.012230989538602136,0.16660218366768217,0.015998571137546543,0.012023499537500851,0.057410294270613865,0.5268414526742179]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","1239099","66ba7dea255d9599c5c0da4e","3","21","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","5877.300000011921","","","","","","","23462.19999998808","Solid dark grey","Speckles of white","","","","",""
"","","","","","","","","","","","html-button-response","402","2.0.0","1240292","66ba7dea255d9599c5c0da4e","3","21","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","1","4","1191.5","Andesite","Gabbro","[0.09949387272518274,0.17069040204825697,0.10219099964916185,0.3208099647173704,0.03853715349805872,0.11461251719481942,0.08640639297995402,0.06725869718719592]","[null,0.09848365171931947,0.09557998613647359,0.7457109218788273,0.016016146359679306,0.012042985851749014,0.015553662067750908,0.016612645986200585]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","1302751","66ba7dea255d9599c5c0da4e","3","21","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","21228.80000001192","","","","","","","41226.5","","Dark, with white speckles 
","","","","gravel-like rock, sharp",""
"","","","","","","","","","","","html-button-response","404","2.0.0","1303880","66ba7dea255d9599c5c0da4e","3","21","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","2","8","1127.7000000476837","Basalt","Pumice","[0.09949387272518274,0.17069040204825697,0.10219099964916185,0.3208099647173704,0.03853715349805872,0.11461251719481942,0.08640639297995402,0.06725869718719592]","[0.20889300917383652,null,0.012230989538602136,0.16660218366768217,0.015998571137546543,0.012023499537500851,0.057410294270613865,0.5268414526742179]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","1322732","66ba7dea255d9599c5c0da4e","3","21","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","5732","","","","","","","13116.399999976158","Solid dark grey.","","","","","","Lots of holes
"
"","","","","","","","","","","","html-button-response","407","2.0.0","1323867","66ba7dea255d9599c5c0da4e","3","21","1133","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","1325237","66ba7dea255d9599c5c0da4e","3","21","1368","","","","","","","","","<img src= ""rock_img/I_Peridotite_12.jpg"" style=""width:8cm; height:4.54cm;""><p>What type of rock is this?</p>","6","class_response","3","test","1","Peridotite","Peridotite","12","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","1325739","66ba7dea255d9599c5c0da4e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","1326938","66ba7dea255d9599c5c0da4e","3","21","1196","","","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","1","class_response","3","test","2","Basalt","Basalt","08","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","1327441","66ba7dea255d9599c5c0da4e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","1329227","66ba7dea255d9599c5c0da4e","3","21","1784","","","","","","","","","<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","3","class_response","3","test","3","Gabbro","Gabbro","16","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","1329730","66ba7dea255d9599c5c0da4e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","1330674","66ba7dea255d9599c5c0da4e","3","21","942","","","","","","","","","<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>","2","class_response","3","test","4","Diorite","Diorite","08","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","1331177","66ba7dea255d9599c5c0da4e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","1332048","66ba7dea255d9599c5c0da4e","3","21","869","","","","","","","","","<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>","7","class_response","3","test","5","Pumice","Pumice","15","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","1332550","66ba7dea255d9599c5c0da4e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","1333598","66ba7dea255d9599c5c0da4e","3","21","1046","","","","","","","","","<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>","4","class_response","3","test","6","Obsidian","Obsidian","05","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","1334099","66ba7dea255d9599c5c0da4e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","1335023","66ba7dea255d9599c5c0da4e","3","21","921","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","4","class_response","3","test","7","Obsidian","Obsidian","16","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","1335525","66ba7dea255d9599c5c0da4e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","1336445","66ba7dea255d9599c5c0da4e","3","21","919","","","","","","","","","<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","1","class_response","3","test","8","Basalt","Basalt","04","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","1336949","66ba7dea255d9599c5c0da4e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","1338236","66ba7dea255d9599c5c0da4e","3","21","1285","","","","","","","","","<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>","6","class_response","3","test","9","Peridotite","Peridotite","07","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","1338739","66ba7dea255d9599c5c0da4e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","426","2.0.0","1339821","66ba7dea255d9599c5c0da4e","3","21","1079","","","","","","","","","<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","6","class_response","3","test","10","Peridotite","Peridotite","15","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","427","2.0.0","1340323","66ba7dea255d9599c5c0da4e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","428","2.0.0","1341586","66ba7dea255d9599c5c0da4e","3","21","1261","","","","","","","","","<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>","6","class_response","3","test","11","Peridotite","Peridotite","10","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","429","2.0.0","1342088","66ba7dea255d9599c5c0da4e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","430","2.0.0","1344756","66ba7dea255d9599c5c0da4e","3","21","2665","","","","","","","","","<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>","2","class_response","3","test","12","Diorite","Diorite","12","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","431","2.0.0","1345258","66ba7dea255d9599c5c0da4e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","12","","","","","","","","","","","","","","","","","","","","","","",""
