"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Diorite","text_Gabbro","time_resp","text_Basalt","text_Pumice","time_fb1","time_fb2","text_Andesite"
"","","","","","","","","","","","html-button-response","236","2.0.0","1807398","5e1508eb18e869b078576e94","3","43","","","","","","","","","","","","cycle_feedback","","","","","","","","","","","","","","","","","","","","","","12037.800000190735","19926.099999427795",""
"","","","","","","","","","","","html-button-response","238","2.0.0","2273896","5e1508eb18e869b078576e94","3","43","466493","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","240","2.0.0","2278290","5e1508eb18e869b078576e94","3","43","4388","","","","","","","","","<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>","5","class_response","2","train","1","Pegmatite","Pegmatite","16","true","6","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","241","2.0.0","2287600","5e1508eb18e869b078576e94","3","43","9301","","","","","","","","","<img src= rock_img/I_Pegmatite_16.jpg style=""width:8cm; height:5.8cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","242","2.0.0","2289433","5e1508eb18e869b078576e94","3","43","1824","","","","","","","","","<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>","6","class_response","2","train","2","Peridotite","Peridotite","02","true","7","7","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","243","2.0.0","2291110","5e1508eb18e869b078576e94","3","43","1669","","","","","","","","","<img src= rock_img/I_Peridotite_02.jpg style=""width:8cm; height:5.859999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","244","2.0.0","2292383","5e1508eb18e869b078576e94","3","43","1263","","","","","","","","","<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>","1","class_response","2","train","3","Basalt","Basalt","01","true","2","2","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","245","2.0.0","2293826","5e1508eb18e869b078576e94","3","43","1435","","","","","","","","","<img src= rock_img/I_Basalt_01.jpg style=""width:8cm; height:7.880000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","3","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","246","2.0.0","2313866","5e1508eb18e869b078576e94","3","43","20032","","","","","","","","","<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>","3","class_response","2","train","4","Gabbro","Andesite","05","false","4","1","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","247","2.0.0","2321609","5e1508eb18e869b078576e94","3","43","7734","","","","","","","","","<img src= rock_img/I_Andesite_05.jpg style=""width:8cm; height:4.12cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","2325321","5e1508eb18e869b078576e94","3","43","3703","","","","","","","","","<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>","0","class_response","2","train","5","Andesite","Gabbro","01","false","1","4","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","2377378","5e1508eb18e869b078576e94","3","43","52050","","","","","","","","","<img src= rock_img/I_Gabbro_01.jpg style=""width:8cm; height:5.21cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","2380914","5e1508eb18e869b078576e94","3","43","3529","","","","","","","","","<img src= ""rock_img/I_Peridotite_08.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","6","class_response","2","train","6","Peridotite","Peridotite","08","true","7","7","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","2383256","5e1508eb18e869b078576e94","3","43","2333","","","","","","","","","<img src= rock_img/I_Peridotite_08.jpg style=""width:8cm; height:6.7cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","2402463","5e1508eb18e869b078576e94","3","43","19198","","","","","","","","","<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","3","class_response","2","train","7","Gabbro","Diorite","07","false","4","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","2410602","5e1508eb18e869b078576e94","3","43","8134","","","","","","","","","<img src= rock_img/I_Diorite_07.jpg style=""width:8cm; height:5.239999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","2429348","5e1508eb18e869b078576e94","3","43","18741","","","","","","","","","<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","5","class_response","2","train","8","Pegmatite","Pegmatite","03","true","6","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","2432060","5e1508eb18e869b078576e94","3","43","2706","","","","","","","","","<img src= rock_img/I_Pegmatite_03.jpg style=""width:8cm; height:5.239999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","2433613","5e1508eb18e869b078576e94","3","43","1545","","","","","","","","","<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>","7","class_response","2","train","9","Pumice","Pumice","16","true","8","8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","2435046","5e1508eb18e869b078576e94","3","43","1428","","","","","","","","","<img src= rock_img/I_Pumice_16.jpg style=""width:8cm; height:6.79cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","2437240","5e1508eb18e869b078576e94","3","43","2185","","","","","","","","","<img src= ""rock_img/I_Pumice_09.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","7","class_response","2","train","10","Pumice","Pumice","09","true","8","8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","2438401","5e1508eb18e869b078576e94","3","43","1153","","","","","","","","","<img src= rock_img/I_Pumice_09.jpg style=""width:8cm; height:6.44cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","2441981","5e1508eb18e869b078576e94","3","43","3575","","","","","","","","","<img src= ""rock_img/I_Gabbro_13.jpg"" style=""width:8cm; height:5.08cm;""><p>What type of rock is this?</p>","0","class_response","2","train","11","Andesite","Gabbro","13","false","1","4","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","2457281","5e1508eb18e869b078576e94","3","43","15293","","","","","","","","","<img src= rock_img/I_Gabbro_13.jpg style=""width:8cm; height:5.08cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","2458793","5e1508eb18e869b078576e94","3","43","1506","","","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","4","class_response","2","train","12","Obsidian","Obsidian","10","true","5","5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","2459850","5e1508eb18e869b078576e94","3","43","1052","","","","","","","","","<img src= rock_img/I_Obsidian_10.jpg style=""width:8cm; height:6.260000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","2461740","5e1508eb18e869b078576e94","3","43","1885","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","2464950","5e1508eb18e869b078576e94","3","43","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","3","4","3205.0999994277954","Diorite","Gabbro","[0.1538301197380335,0.1538301197380335,0.1437832218277291,0.2513600839415703,0.0307660239476067,0.0563001555344967,0.17936425132492353,0.0307660239476067]","[0.024580679148351856,0.10116212244392025,null,0.7687071095603029,0.029067196913261206,0.03186787163923492,0.025265892770628916,0.019349127524299976]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","2575955","5e1508eb18e869b078576e94","3","43","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","12467.699999809265","","","","","speckled rock. the specks tend to be black. rocks tend to be white,tan,black","straight sleekish rock,browns,grey,has some white speckling","98534.5999994278","","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","2577908","5e1508eb18e869b078576e94","3","43","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","1","4","1949.5","Andesite","Gabbro","[0.1538301197380335,0.1538301197380335,0.1437832218277291,0.2513600839415703,0.0307660239476067,0.0563001555344967,0.17936425132492353,0.0307660239476067]","[null,0.12952261778467009,0.3954196863842177,0.36454130316513905,0.029390349199315248,0.02209942089917338,0.028541669714642642,0.030484952852841835]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","2725025","5e1508eb18e869b078576e94","3","43","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","94035.79999923706","","","","","","sleekish rocks with specks of white and brown a little rough around the edges.","53078.60000038147","","","","","grey rocks with white specks and certain little holes. come in mostly grey"
