"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Pumice","time_resp","text_Andesite","text_Peridotite","time_fb1","time_fb2","text_Diorite","text_Pegmatite","text_Obsidian","text_Gabbro"
"","","","","","","","","","","","html-button-response","247","2.0.0","624993","58880987bc9f1900014879c6","3","40","616","","","","","","","","","<img src= rock_img/I_Diorite_13.jpg style=""width:8cm; height:6.29cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","629385","58880987bc9f1900014879c6","3","40","4390","","","","","","","","","<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","5","class_response","2","train","5","Pegmatite","Pegmatite","03","true","6","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","630103","58880987bc9f1900014879c6","3","40","717","","","","","","","","","<img src= rock_img/I_Pegmatite_03.jpg style=""width:8cm; height:5.239999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","634391","58880987bc9f1900014879c6","3","40","4287","","","","","","","","","<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","1","class_response","2","train","6","Basalt","Gabbro","11","false","2","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","635322","58880987bc9f1900014879c6","3","40","929","","","","","","","","","<img src= rock_img/I_Gabbro_11.jpg style=""width:8cm; height:6.2cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","636640","58880987bc9f1900014879c6","3","40","1317","","","","","","","","","<img src= ""rock_img/I_Andesite_04.jpg"" style=""width:8cm; height:5.96cm;""><p>What type of rock is this?</p>","1","class_response","2","train","7","Basalt","Andesite","04","false","2","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","638416","58880987bc9f1900014879c6","3","40","1776","","","","","","","","","<img src= rock_img/I_Andesite_04.jpg style=""width:8cm; height:5.96cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","639439","58880987bc9f1900014879c6","3","40","1022","","","","","","","","","<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>","7","class_response","2","train","8","Pumice","Pumice","03","true","8","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","639943","58880987bc9f1900014879c6","3","40","503","","","","","","","","","<img src= rock_img/I_Pumice_03.jpg style=""width:8cm; height:6.64cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","641143","58880987bc9f1900014879c6","3","40","1200","","","","","","","","","<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","7","class_response","2","train","9","Pumice","Basalt","12","false","8","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","641650","58880987bc9f1900014879c6","3","40","505","","","","","","","","","<img src= rock_img/I_Basalt_12.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","644928","58880987bc9f1900014879c6","3","40","3277","","","","","","","","","<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>","2","class_response","2","train","10","Diorite","Diorite","11","true","3","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","645543","58880987bc9f1900014879c6","3","40","615","","","","","","","","","<img src= rock_img/I_Diorite_11.jpg style=""width:8cm; height:7.11cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","649455","58880987bc9f1900014879c6","3","40","3911","","","","","","","","","<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>","3","class_response","2","train","11","Gabbro","Andesite","02","false","4","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","650599","58880987bc9f1900014879c6","3","40","1142","","","","","","","","","<img src= rock_img/I_Andesite_02.jpg style=""width:8cm; height:8.5cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","652568","58880987bc9f1900014879c6","3","40","1968","","","","","","","","","<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","1","class_response","2","train","12","Basalt","Gabbro","16","false","2","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","653655","58880987bc9f1900014879c6","3","40","1086","","","","","","","","","<img src= rock_img/I_Gabbro_16.jpg style=""width:8cm; height:6.44cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","654681","58880987bc9f1900014879c6","3","40","1024","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","656815","58880987bc9f1900014879c6","3","40","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","1","3","2132","Andesite","Diorite","[0.18836301084632495,0.16922836611820302,0.0770071858628933,0.17675726215601031,0.02305529506382743,0.15762261742788838,0.12688222400945182,0.08108403851540069]","[null,0.28091545992051525,0.2755871029286788,0.12928633770086914,0.13068642741044603,0.12449804947200614,0.028541669714642635,0.030484952852841828]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","720927","58880987bc9f1900014879c6","3","40","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","5839","","","","","","","58270","Mostly gray with speckles. The speckles are almost always white, but may be black.","","","","Any color with speckles. The speckles are usually black.","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","723121","58880987bc9f1900014879c6","3","40","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","1","2","2192","Andesite","Basalt","[0.18836301084632495,0.16922836611820302,0.0770071858628933,0.17675726215601031,0.02305529506382743,0.15762261742788838,0.12688222400945182,0.08108403851540069]","[null,0.28091545992051525,0.2755871029286788,0.12928633770086914,0.13068642741044603,0.12449804947200614,0.028541669714642635,0.030484952852841828]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","762617","58880987bc9f1900014879c6","3","40","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","5997","","","","","Usually square cut, usually gray, though sometimes very dark brown. Rarely speckled.","","33495","Various cuts, speckles, mostly gray.","","","","","","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","764647","58880987bc9f1900014879c6","3","40","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","3","6","2029","Diorite","Pegmatite","[0.18836301084632495,0.16922836611820302,0.0770071858628933,0.17675726215601031,0.02305529506382743,0.15762261742788838,0.12688222400945182,0.08108403851540069]","[0.531061070204006,0.12676177958712845,null,0.13422843278860785,0.029067196913261206,0.03186787163923492,0.025265892770628916,0.12174775609713276]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","817136","58880987bc9f1900014879c6","3","40","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","5622","","","","","","","46864","","","","","Usually light colored rocks with black speckles. Various cuts.","Various cuts and colors. Mostly noted by the large ""peg""-like pieces peppered throughout.","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","818031","58880987bc9f1900014879c6","3","40","893","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","819159","58880987bc9f1900014879c6","3","40","1125","","","","","","","","","<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>","7","class_response","2","test","1","Pumice","Pumice","13","true","8","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","819660","58880987bc9f1900014879c6","3","40","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","824911","58880987bc9f1900014879c6","3","40","5250","","","","","","","","","<img src= ""rock_img/I_Andesite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","3","class_response","2","test","2","Gabbro","Andesite","10","false","4","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","825441","58880987bc9f1900014879c6","3","40","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","826519","58880987bc9f1900014879c6","3","40","1077","","","","","","","","","<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>","7","class_response","2","test","3","Pumice","Pumice","16","true","8","8","","","","","","","","","","","","","","","","","",""
