"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Peridotite","time_resp","text_Andesite","text_Gabbro","time_fb1","time_fb2","text_Pegmatite","text_Diorite"
"","","","","","","","","","","","html-button-response","252","2.0.0","4479217","6716f817aed3929d27448d97","3","51","1694","","","","","","","","","<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>","4","class_response","2","train","7","Obsidian","Obsidian","04","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","4480732","6716f817aed3929d27448d97","3","51","1509","","","","","","","","","<img src= rock_img/I_Obsidian_04.jpg style=""width:8cm; height:6.930000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","4500848","6716f817aed3929d27448d97","3","51","20109","","","","","","","","","<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>","6","class_response","2","train","8","Peridotite","Gabbro","01","false","7","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","4511559","6716f817aed3929d27448d97","3","51","10706","","","","","","","","","<img src= rock_img/I_Gabbro_01.jpg style=""width:8cm; height:5.21cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","4527481","6716f817aed3929d27448d97","3","51","15915","","","","","","","","","<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>","0","class_response","2","train","9","Andesite","Andesite","11","true","1","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","4529067","6716f817aed3929d27448d97","3","51","1579","","","","","","","","","<img src= rock_img/I_Andesite_11.jpg style=""width:8cm; height:4.92cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","4559865","6716f817aed3929d27448d97","3","51","30791","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","2","class_response","2","train","10","Diorite","Diorite","09","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","4567380","6716f817aed3929d27448d97","3","51","7507","","","","","","","","","<img src= rock_img/I_Diorite_09.jpg style=""width:8cm; height:5.27cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","4578259","6716f817aed3929d27448d97","3","51","10874","","","","","","","","","<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>","0","class_response","2","train","11","Andesite","Andesite","06","true","1","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","4579712","6716f817aed3929d27448d97","3","51","1447","","","","","","","","","<img src= rock_img/I_Andesite_06.jpg style=""width:8cm; height:6.840000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","4597478","6716f817aed3929d27448d97","3","51","17759","","","","","","","","","<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>","1","class_response","2","train","12","Basalt","Basalt","11","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","4598730","6716f817aed3929d27448d97","3","51","1243","","","","","","","","","<img src= rock_img/I_Basalt_11.jpg style=""width:8cm; height:5.359999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","4602176","6716f817aed3929d27448d97","3","51","3440","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","4609259","6716f817aed3929d27448d97","3","51","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","6","7","7078.5","Pegmatite","Peridotite","[0.1475951321432593,0.1382847222495609,0.16194707390038737,0.18056789368778411,0.042862661813094,0.13324319038613122,0.1382847222495609,0.0572146035702221]","[0.10192983530272445,0.10094828945212772,0.03213328874020622,0.18426165457174634,0.028108402403122363,null,0.5318909132437284,0.020727616286344622]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","4800320","6716f817aed3929d27448d97","3","51","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","19544.80000001192","","","","","","looks rough to touch. unevenly shaped. mostly in shades of grey dark spots.","171511.19999998808","","","","","Shiny surface. shades of grey, with back stripes. Looks smooth to touch",""
"","","","","","","","","","","","html-button-response","268","2.0.0","4803370","6716f817aed3929d27448d97","3","51","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","1","4","3044.5","Andesite","Gabbro","[0.1475951321432593,0.1382847222495609,0.16194707390038737,0.18056789368778411,0.042862661813094,0.13324319038613122,0.1382847222495609,0.0572146035702221]","[null,0.28036418473966435,0.08323480936370051,0.4644454360869625,0.02939034919931525,0.022099420899173383,0.08998084685834234,0.030484952852841838]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","5018659","6716f817aed3929d27448d97","3","51","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","63029.40000003576","","","","","","","152254.80000001192","Greyish color with whites spots. some look porous. looks rough to touch","some are greyish with white spots. Some are brownish with white spots. looks rough to touch","","","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","5020467","6716f817aed3929d27448d97","3","51","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","1","2","1801.3999999761581","Andesite","Basalt","[0.1475951321432593,0.1382847222495609,0.16194707390038737,0.18056789368778411,0.042862661813094,0.13324319038613122,0.1382847222495609,0.0572146035702221]","[null,0.28036418473966435,0.08323480936370051,0.4644454360869625,0.02939034919931525,0.022099420899173383,0.08998084685834234,0.030484952852841838]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","5185409","6716f817aed3929d27448d97","3","51","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","23940","","","","","some looks smooth to touch. some look porous. colors varies from shades of grey to brown.","","140995.19999998808","Shade of grey with white spots for most. some look porous. looks rough to touch.","","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","5190697","6716f817aed3929d27448d97","3","51","5280","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","5207430","6716f817aed3929d27448d97","3","51","16725","","","","","","","","","<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>","7","class_response","2","test","1","Pumice","Pumice","06","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","5207941","6716f817aed3929d27448d97","3","51","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","5328142","6716f817aed3929d27448d97","3","51","120193","","","","","","","","","<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>","0","class_response","2","test","2","Andesite","Andesite","02","true","1","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","5328650","6716f817aed3929d27448d97","3","51","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","5330709","6716f817aed3929d27448d97","3","51","2050","","","","","","","","","<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>","4","class_response","2","test","3","Obsidian","Obsidian","08","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","5331219","6716f817aed3929d27448d97","3","51","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","5332906","6716f817aed3929d27448d97","3","51","1681","","","","","","","","","<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>","4","class_response","2","test","4","Obsidian","Obsidian","05","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","5333419","6716f817aed3929d27448d97","3","51","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","5336193","6716f817aed3929d27448d97","3","51","2767","","","","","","","","","<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>","7","class_response","2","test","5","Pumice","Pumice","10","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","2.0.0","5336702","6716f817aed3929d27448d97","3","51","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","284","2.0.0","5338659","6716f817aed3929d27448d97","3","51","1949","","","","","","","","","<img src= ""rock_img/I_Basalt_05.jpg"" style=""width:8cm; height:8.18cm;""><p>What type of rock is this?</p>","1","class_response","2","test","6","Basalt","Basalt","05","true","2","2","","","","","","","","","","","","","","","",""
