"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Andesite","text_Pegmatite","time_resp","text_Basalt","text_Gabbro","time_fb1","time_fb2","text_Peridotite"
"","","","","","","","","","","","html-button-response","248","2.0.0","1367992","647652cb5644044df439e1fb","3","23","7007","","","","","","","","","<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>","3","class_response","2","train","5","Gabbro","Gabbro","01","true","4","4","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","1370569","647652cb5644044df439e1fb","3","23","2576","","","","","","","","","<img src= rock_img/I_Gabbro_01.jpg style=""width:8cm; height:5.21cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","1375072","647652cb5644044df439e1fb","3","23","4500","","","","","","","","","<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>","0","class_response","2","train","6","Andesite","Diorite","11","false","1","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","1376909","647652cb5644044df439e1fb","3","23","1834","","","","","","","","","<img src= rock_img/I_Diorite_11.jpg style=""width:8cm; height:7.11cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","1378490","647652cb5644044df439e1fb","3","23","1579","","","","","","","","","<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>","7","class_response","2","train","7","Pumice","Pumice","15","true","8","8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","1379570","647652cb5644044df439e1fb","3","23","1077","","","","","","","","","<img src= rock_img/I_Pumice_15.jpg style=""width:8cm; height:7.86cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","1380679","647652cb5644044df439e1fb","3","23","1107","","","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","4","class_response","2","train","8","Obsidian","Obsidian","10","true","5","5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","1381567","647652cb5644044df439e1fb","3","23","885","","","","","","","","","<img src= rock_img/I_Obsidian_10.jpg style=""width:8cm; height:6.260000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","1390987","647652cb5644044df439e1fb","3","23","9417","","","","","","","","","<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>","6","class_response","2","train","9","Peridotite","Peridotite","14","true","7","7","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","1394985","647652cb5644044df439e1fb","3","23","3996","","","","","","","","","<img src= rock_img/I_Peridotite_14.jpg style=""width:8cm; height:5.3cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","1398537","647652cb5644044df439e1fb","3","23","3549","","","","","","","","","<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","5","class_response","2","train","10","Pegmatite","Pegmatite","15","true","6","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","1400014","647652cb5644044df439e1fb","3","23","1475","","","","","","","","","<img src= rock_img/I_Pegmatite_15.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","1406435","647652cb5644044df439e1fb","3","23","6419","","","","","","","","","<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","2","class_response","2","train","11","Diorite","Andesite","16","false","3","1","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","1409774","647652cb5644044df439e1fb","3","23","3337","","","","","","","","","<img src= rock_img/I_Andesite_16.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","1411918","647652cb5644044df439e1fb","3","23","2143","","","","","","","","","<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>","1","class_response","2","train","12","Basalt","Basalt","14","true","2","2","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","1413134","647652cb5644044df439e1fb","3","23","1214","","","","","","","","","<img src= rock_img/I_Basalt_14.jpg style=""width:8cm; height:5.82cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","1415536","647652cb5644044df439e1fb","3","23","2400","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","1419684","647652cb5644044df439e1fb","3","23","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","2","4","4144.899999976158","Basalt","Gabbro","[0.19433700689400818,0.14288016518937918,0.1309063362879083,0.1506478426894873,0.035760330378758386,0.1033971523862211,0.17459550049242914,0.06747566568180835]","[0.028180768012298473,null,0.08388359326727252,0.42646694298865995,0.21367562930702244,0.022063662635762222,0.02855150167148249,0.1971779021175019]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","1584066","647652cb5644044df439e1fb","3","23","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","14890.699999988079","","","","","","","149485.5","Mostly grey with sharp edges
Looks the most like a rock in the driveway
Mostly smooth","Small white speckles on a grey or brown background
Flat top most likely
","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","1588457","647652cb5644044df439e1fb","3","23","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","6","7","4387.199999988079","Pegmatite","Peridotite","[0.19433700689400818,0.14288016518937918,0.1309063362879083,0.1506478426894873,0.035760330378758386,0.1033971523862211,0.17459550049242914,0.06747566568180835]","[0.2094483953041989,0.024149318022503096,0.0935724658839059,0.03066371171249712,0.02810840240312236,null,0.5318909132437284,0.08216679343004432]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","1681403","647652cb5644044df439e1fb","3","23","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","9803.699999988079","","","","","","very colorful
Large speckles
Very jagged","83137.10000002384","","","","","Usually grey with yellow or green
Lighter color than others
Rough not smooth"
"","","","","","","","","","","","html-button-response","270","2.0.0","1685992","647652cb5644044df439e1fb","3","23","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","1","4","4586.5","Andesite","Gabbro","[0.19433700689400818,0.14288016518937918,0.1309063362879083,0.1506478426894873,0.035760330378758386,0.1033971523862211,0.17459550049242914,0.06747566568180835]","[null,0.28091545992051536,0.02179563222000081,0.38307780840954725,0.08058966348573166,0.17459481339672062,0.028541669714642646,0.030484952852841838]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","1837382","647652cb5644044df439e1fb","3","23","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","13848.300000011921","","","","","white speckles that can be large or small through out
Usually grey or black
Jagged shape
Mostly light grey","","137537","","Usually grey or brown
Mostly a solid color with some white striations and speckles
Flat top or jagged
","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","1838883","647652cb5644044df439e1fb","3","23","1498","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","1841101","647652cb5644044df439e1fb","3","23","2215","","","","","","","","","<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>","7","class_response","2","test","1","Pumice","Pumice","03","true","8","8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","1841609","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","1843349","647652cb5644044df439e1fb","3","23","1738","","","","","","","","","<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","5","class_response","2","test","2","Pegmatite","Pegmatite","07","true","6","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","1843863","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","1845429","647652cb5644044df439e1fb","3","23","1563","","","","","","","","","<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>","1","class_response","2","test","3","Basalt","Basalt","16","true","2","2","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","1845942","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","1850327","647652cb5644044df439e1fb","3","23","4382","","","","","","","","","<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>","3","class_response","2","test","4","Gabbro","Gabbro","10","true","4","4","","","","","","","","","","","","","","",""
