"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Gabbro","text_Pegmatite","time_resp","text_Basalt","text_Peridotite","time_fb1","time_fb2","text_Andesite","text_Diorite"
"","","","","","","","","","","","html-button-response","242","2.0.0","549192","55acf681fdf99b3d5b2ab68c","3","53","1658","","","","","","","","","<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>","2","class_response","2","train","2","Diorite","Andesite","11","false","3","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","243","2.0.0","550001","55acf681fdf99b3d5b2ab68c","3","53","807","","","","","","","","","<img src= rock_img/I_Andesite_11.jpg style=""width:8cm; height:4.92cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","244","2.0.0","553321","55acf681fdf99b3d5b2ab68c","3","53","3318","","","","","","","","","<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>","4","class_response","2","train","3","Obsidian","Basalt","06","false","5","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","245","2.0.0","554295","55acf681fdf99b3d5b2ab68c","3","53","972","","","","","","","","","<img src= rock_img/I_Basalt_06.jpg style=""width:8cm; height:7.06cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","246","2.0.0","555823","55acf681fdf99b3d5b2ab68c","3","53","1527","","","","","","","","","<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>","2","class_response","2","train","4","Diorite","Pegmatite","13","false","3","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","247","2.0.0","556689","55acf681fdf99b3d5b2ab68c","3","53","864","","","","","","","","","<img src= rock_img/I_Pegmatite_13.jpg style=""width:8cm; height:4.95cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","560429","55acf681fdf99b3d5b2ab68c","3","53","3738","","","","","","","","","<img src= ""rock_img/I_Andesite_07.jpg"" style=""width:8cm; height:5.93cm;""><p>What type of rock is this?</p>","5","class_response","2","train","5","Pegmatite","Andesite","07","false","6","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","561131","55acf681fdf99b3d5b2ab68c","3","53","700","","","","","","","","","<img src= rock_img/I_Andesite_07.jpg style=""width:8cm; height:5.93cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","563674","55acf681fdf99b3d5b2ab68c","3","53","2541","","","","","","","","","<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>","7","class_response","2","train","6","Pumice","Pumice","03","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","564529","55acf681fdf99b3d5b2ab68c","3","53","853","","","","","","","","","<img src= rock_img/I_Pumice_03.jpg style=""width:8cm; height:6.64cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","565863","55acf681fdf99b3d5b2ab68c","3","53","1332","","","","","","","","","<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>","7","class_response","2","train","7","Pumice","Pumice","06","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","566641","55acf681fdf99b3d5b2ab68c","3","53","776","","","","","","","","","<img src= rock_img/I_Pumice_06.jpg style=""width:8cm; height:6.9399999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","568326","55acf681fdf99b3d5b2ab68c","3","53","1682","","","","","","","","","<img src= ""rock_img/I_Peridotite_12.jpg"" style=""width:8cm; height:4.54cm;""><p>What type of rock is this?</p>","2","class_response","2","train","8","Diorite","Peridotite","12","false","3","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","569611","55acf681fdf99b3d5b2ab68c","3","53","1283","","","","","","","","","<img src= rock_img/I_Peridotite_12.jpg style=""width:8cm; height:4.54cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","571427","55acf681fdf99b3d5b2ab68c","3","53","1814","","","","","","","","","<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>","3","class_response","2","train","9","Gabbro","Diorite","11","false","4","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","572261","55acf681fdf99b3d5b2ab68c","3","53","833","","","","","","","","","<img src= rock_img/I_Diorite_11.jpg style=""width:8cm; height:7.11cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","573757","55acf681fdf99b3d5b2ab68c","3","53","1494","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","4","class_response","2","train","10","Obsidian","Obsidian","16","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","574691","55acf681fdf99b3d5b2ab68c","3","53","933","","","","","","","","","<img src= rock_img/I_Obsidian_16.jpg style=""width:8cm; height:9.3cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","577981","55acf681fdf99b3d5b2ab68c","3","53","3288","","","","","","","","","<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","0","class_response","2","train","11","Andesite","Diorite","07","false","1","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","581824","55acf681fdf99b3d5b2ab68c","3","53","3841","","","","","","","","","<img src= rock_img/I_Diorite_07.jpg style=""width:8cm; height:5.239999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","583327","55acf681fdf99b3d5b2ab68c","3","53","1502","","","","","","","","","<img src= ""rock_img/I_Obsidian_09.jpg"" style=""width:8cm; height:5cm;""><p>What type of rock is this?</p>","4","class_response","2","train","12","Obsidian","Obsidian","09","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","584253","55acf681fdf99b3d5b2ab68c","3","53","924","","","","","","","","","<img src= rock_img/I_Obsidian_09.jpg style=""width:8cm; height:5cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","585197","55acf681fdf99b3d5b2ab68c","3","53","942","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","586655","55acf681fdf99b3d5b2ab68c","3","53","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","1","6","1457.1000000238419","Andesite","Pegmatite","[0.1397403756123022,0.1397403756123022,0.11781157727096436,0.12071981850481157,0.1066243228453888,0.13436960365442108,0.13436960365442108,0.1066243228453888]","[null,0.08856316635553697,0.0832348093637005,0.17274028478101172,0.11380374770859092,0.16795199655214874,0.2817818652424697,0.09192412999654152]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","617077","55acf681fdf99b3d5b2ab68c","3","53","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","5780","","","","","","lines, colored, shiny","24638","","","","","spotted, grays, rough",""
"","","","","","","","","","","","html-button-response","268","2.0.0","619223","55acf681fdf99b3d5b2ab68c","3","53","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","1","7","2144.600000023842","Andesite","Peridotite","[0.1397403756123022,0.1397403756123022,0.11781157727096436,0.12071981850481157,0.1066243228453888,0.13436960365442108,0.13436960365442108,0.1066243228453888]","[null,0.08856316635553697,0.0832348093637005,0.17274028478101172,0.11380374770859092,0.16795199655214874,0.2817818652424697,0.09192412999654152]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","655526","55acf681fdf99b3d5b2ab68c","3","53","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","5928.400000035763","","","","","","","30371.19999998808","","large, holes, multi-colored","","","spotted, rough, grays",""
"","","","","","","","","","","","html-button-response","270","2.0.0","658283","55acf681fdf99b3d5b2ab68c","3","53","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","2","4","2755.7999999523163","Basalt","Gabbro","[0.1397403756123022,0.1397403756123022,0.11781157727096436,0.12071981850481157,0.1066243228453888,0.13436960365442108,0.13436960365442108,0.1066243228453888]","[0.028180768012298477,null,0.022444416123572838,0.4879061201323596,0.09079727501962308,0.19089045965431356,0.028551501671482495,0.15122945938634996]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","685929","55acf681fdf99b3d5b2ab68c","3","53","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","7089.399999976158","","","","","rough, brown, grainy","","20552.80000001192","Smooth, flat, shiny","","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","687839","55acf681fdf99b3d5b2ab68c","3","53","1909","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","689586","55acf681fdf99b3d5b2ab68c","3","53","1744","","","","","","","","","<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>","7","class_response","2","test","1","Pumice","Pumice","16","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","690088","55acf681fdf99b3d5b2ab68c","3","53","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","",""
